"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031093","GO:0031093","platelet alpha granule lumen","7/552","67/19944",0.104477611940299,3.77482154445165,3.83840258018236,0.00247974510008104,0.0216748090229306,0.0177884248894703,"54676/5768/12/5054/710/7057/2621",7,"Upres_DEq_MS_BD_vs_B1"
"GO:0055037","GO:0055037","recycling endosome","14/552","214/19944",0.0654205607476635,2.36367330353515,3.38381931254109,0.00263915156856122,0.0226487189156527,0.0185877086551298,"3106/3136/3105/3107/3134/567/9522/4057/4241/3133/8216/10133/30844/30845",14,"Upres_DEq_MS_BD_vs_B1"
"GO:0000805","GO:0000805","X chromosome","3/552","11/19944",0.272727272727273,9.85375494071146,4.95554002957757,0.00294732824098464,0.0239851539611164,0.0196845152936905,"23347/9555/55506",3,"Upres_DEq_MS_BD_vs_B1"
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex","3/552","11/19944",0.272727272727273,9.85375494071146,4.95554002957757,0.00294732824098464,0.0239851539611164,0.0196845152936905,"5698/5699/5696",3,"Upres_DEq_MS_BD_vs_B1"
"GO:1904090","GO:1904090","peptidase inhibitor complex","3/552","11/19944",0.272727272727273,9.85375494071146,4.95554002957757,0.00294732824098464,0.0239851539611164,0.0196845152936905,"834/114769/5054",3,"Upres_DEq_MS_BD_vs_B1"
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","21/552","397/19944",0.052896725440806,1.9111816887526,3.09395264791684,0.00369848678664296,0.0286590863584326,0.0235203920158412,"972/3105/51056/10631/5587/64761/9522/10791/2896/6844/11070/3996/7045/259230/55959/80146/55300/10133/126792/55361/51272",21,"Upres_DEq_MS_BD_vs_B1"
"GO:0031091","GO:0031091","platelet alpha granule","8/552","91/19944",0.0879120879120879,3.17630195891065,3.51059120191548,0.00372322576224711,0.0286590863584326,0.0235203920158412,"54676/5768/12/5054/710/7057/2621/54495",8,"Upres_DEq_MS_BD_vs_B1"
"GO:0035578","GO:0035578","azurophil granule lumen","8/552","91/19944",0.0879120879120879,3.17630195891065,3.51059120191548,0.00372322576224711,0.0286590863584326,0.0235203920158412,"6386/1727/12/2512/4353/566/2896/5580",8,"Upres_DEq_MS_BD_vs_B1"
"GO:0031904","GO:0031904","endosome lumen","5/552","38/19944",0.131578947368421,4.75400457665904,3.90794172068793,0.00376454100470936,0.0286590863584326,0.0235203920158412,"567/4012/967/1520/5641",5,"Upres_DEq_MS_BD_vs_B1"
"GO:0042470","GO:0042470","melanosome","9/552","112/19944",0.0803571428571429,2.90333850931677,3.40796614077006,0.00393765925587483,0.0290402370120768,0.0238332007592424,"1267/6386/6520/967/6513/2040/6509/126321/23385",9,"Upres_DEq_MS_BD_vs_B1"
"GO:0048770","GO:0048770","pigment granule","9/552","112/19944",0.0803571428571429,2.90333850931677,3.40796614077006,0.00393765925587483,0.0290402370120768,0.0238332007592424,"1267/6386/6520/967/6513/2040/6509/126321/23385",9,"Upres_DEq_MS_BD_vs_B1"
"GO:1904724","GO:1904724","tertiary granule lumen","6/552","55/19944",0.109090909090909,3.94150197628458,3.68550918281446,0.0040188831579437,0.0290853331417906,0.0238702109638246,"2495/567/5768/4057/4318/1520",6,"Upres_DEq_MS_BD_vs_B1"
"GO:0030135","GO:0030135","coated vesicle","18/552","323/19944",0.0557275541795666,2.01346076187912,3.09814053059111,0.00406701692236902,0.0290853331417906,0.0238702109638246,"3106/3136/972/3105/3107/527/3134/1889/567/255738/102/9522/3133/6720/6844/950/25977/51124",18,"Upres_DEq_MS_BD_vs_B1"
"GO:0030662","GO:0030662","coated vesicle membrane","13/552","207/19944",0.0628019323671498,2.26906112161311,3.09656801720385,0.00519823775387384,0.0366204211914695,0.0300542261339446,"3106/3136/972/3105/3107/527/3134/567/3133/6720/6844/950/25977",13,"Upres_DEq_MS_BD_vs_B1"
"GO:0010494","GO:0010494","cytoplasmic stress granule","8/552","98/19944",0.0816326530612245,2.94942324755989,3.26389491336607,0.00583400724110442,0.040412538192501,0.0331664006575387,"6737/64761/10642/57169/10644/1981/2332/79752",8,"Upres_DEq_MS_BD_vs_B1"
"GO:0030658","GO:0030658","transport vesicle membrane","15/552","259/19944",0.0579150579150579,2.09249622293101,2.98576483558766,0.00590776511712409,0.040412538192501,0.0331664006575387,"3106/3136/972/3105/3107/634/527/3134/567/3710/9522/3133/6720/6844/26509",15,"Upres_DEq_MS_BD_vs_B1"
"GO:0005776","GO:0005776","autophagosome","9/552","120/19944",0.075,2.70978260869565,3.16948978221504,0.00617980783941427,0.0416695614314791,0.0341980343594654,"2495/6737/5587/2512/10241/8887/148022/10133/51510",9,"Upres_DEq_MS_BD_vs_B1"
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","9/552","121/19944",0.0743801652892562,2.68738771110313,3.14106091513266,0.00651769856364996,0.0433289256625744,0.0355598676267336,"6892/3105/567/6890/6891/83460/11277/55080/55831",9,"Upres_DEq_MS_BD_vs_B1"
"GO:0033116","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","7/552","82/19944",0.0853658536585366,3.08430540827147,3.19087855385138,0.00761537525530769,0.0499230155625726,0.0409716095607197,"6892/6890/6891/9027/1604/4245/128637",7,"Upres_DEq_MS_BD_vs_B1"
