"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0000220","GO:0000220","vacuolar proton-transporting V-type ATPase, V0 domain","3/364","10/19944",0.3,16.4373626373626,6.65756586925873,0.000657775631249574,0.00568610490124632,0.00392357394078694,"9114/10312/527",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0032994","GO:0032994","protein-lipid complex","5/364","40/19944",0.125,6.8489010989011,5.04863163950973,0.000766876949202573,0.00648511159216958,0.00447491125964888,"336/5360/55937/3931/4023",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0045178","GO:0045178","basal part of cell","15/364","319/19944",0.0470219435736677,2.57638912811327,3.86984466223954,0.000823393981816517,0.00681489912609841,0.00470247402829142,"301/3675/3673/6520/7037/6522/493/960/771/7049/8140/4072/6584/10257/5311",15,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0009897","GO:0009897","external side of plasma membrane","17/364","393/19944",0.0432569974554707,2.37010317926348,3.74028464314157,0.000961500576866472,0.00779216092502203,0.00537681243642435,"3675/7057/4240/4907/3673/7037/8754/10584/7049/8140/928/78989/255738/7048/10257/3140/154796",17,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005770","GO:0005770","late endosome","15/364","326/19944",0.0460122699386503,2.52106788916605,3.77545784773627,0.0010245494234761,0.00813366787208581,0.00561246193311293,"653145/8878/10312/5874/26509/967/57498/1201/255738/55315/29965/90809/57192/3140/21",15,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0016471","GO:0016471","vacuolar proton-transporting V-type ATPase complex","4/364","26/19944",0.153846153846154,8.42941673710905,5.16842385758591,0.00118740379301072,0.00923800150962341,0.00637448352037335,"9114/10312/527/245972",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0009925","GO:0009925","basal plasma membrane","14/364","300/19944",0.0466666666666667,2.55692307692308,3.70469460762503,0.00130644561734794,0.00986431614828875,0.00680665841648933,"301/3675/6520/7037/6522/493/960/771/7049/8140/4072/6584/10257/5311",14,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0016323","GO:0016323","basolateral plasma membrane","13/364","267/19944",0.048689138576779,2.6677367576244,3.74061732918114,0.00131862323833166,0.00986431614828875,0.00680665841648933,"301/3675/6520/7037/6522/493/960/771/7049/8140/4072/10257/5311",13,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0034364","GO:0034364","high-density lipoprotein particle","4/364","27/19944",0.148148148148148,8.11721611721612,5.04567956815726,0.00137403772603442,0.0100849184042904,0.00695888024108793,"336/5360/55937/3931",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0090533","GO:0090533","cation-transporting ATPase complex","5/364","48/19944",0.104166666666667,5.70741758241758,4.45205017668089,0.00177176542829453,0.0125564381524729,0.008664299090463,"9114/537/10312/527/245972",5,"Downres_DEq_MS_BDM_vs_BM2"
