"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030139","GO:0030139","endocytic vesicle","20/308","361/19944",0.0554016620498615,3.58743749325467,6.21338045789592,9.54328701107967e-07,1.7845946710719e-05,1.24565009407777e-05,"7431/338/306/7037/348/4353/1755/4057/10938/30845/11151/10312/5880/4193/527/3732/154796/3040/245972/57192",20,"Upres_DEq_MS_DM_vs_BDM"
"GO:0016324","GO:0016324","apical plasma membrane","21/308","425/19944",0.0494117647058823,3.19957219251337,5.74047717879096,3.1545893075425e-06,5.61817333819474e-05,3.92149447754657e-05,"301/2195/2335/5243/6520/54825/5874/960/5205/10312/8611/6809/6584/4363/6513/10149/8140/9429/4072/245972/23094",21,"Upres_DEq_MS_DM_vs_BDM"
"GO:0045335","GO:0045335","phagocytic vesicle","12/308","148/19944",0.0810810810810811,5.25026325026325,6.49983087139089,3.33531086884633e-06,5.67002847703877e-05,3.95768945202818e-05,"7431/306/4353/1755/4057/11151/10312/5880/527/3732/245972/57192",12,"Upres_DEq_MS_DM_vs_BDM"
"GO:0030427","GO:0030427","site of polarized growth","13/308","176/19944",0.0738636363636364,4.78291027154664,6.31313532996012,3.68885225266621e-06,5.99839453259636e-05,4.18688951332366e-05,"1627/3675/23406/4133/23767/4131/6624/10381/10642/6809/322/28964/5802",13,"Upres_DEq_MS_DM_vs_BDM"
"GO:0030027","GO:0030027","lamellipodium","14/308","209/19944",0.0669856459330144,4.3375380600261,6.07470084882789,4.90878306821224e-06,7.64952028129741e-05,5.33937807419577e-05,"2195/27329/6624/1969/10381/960/11151/10642/6809/5880/324/154796/322/28964",14,"Upres_DEq_MS_DM_vs_BDM"
"GO:0042470","GO:0042470","melanosome","10/308","112/19944",0.0892857142857143,5.78153988868275,6.35532301309819,9.40282355017938e-06,0.000135256000298734,9.44089166171857e-05,"7037/348/6520/23385/6386/5874/2040/6809/6513/967",10,"Upres_DEq_MS_DM_vs_BDM"
"GO:0048770","GO:0048770","pigment granule","10/308","112/19944",0.0892857142857143,5.78153988868275,6.35532301309819,9.40282355017938e-06,0.000135256000298734,9.44089166171857e-05,"7037/348/6520/23385/6386/5874/2040/6809/6513/967",10,"Upres_DEq_MS_DM_vs_BDM"
"GO:0009897","GO:0009897","external side of plasma membrane","19/308","393/19944",0.0483460559796438,3.13056409239615,5.34257320700545,1.27048947863346e-05,0.000175986320373672,0.000122838748811344,"7057/2244/2243/2266/7037/5243/4240/3675/4907/8754/4059/2674/57493/255738/3689/8140/9429/154796/23308",19,"Upres_DEq_MS_DM_vs_BDM"
"GO:0042827","GO:0042827","platelet dense granule","5/308","21/19944",0.238095238095238,15.417439703154,8.27874517278579,1.41235913757919e-05,0.000188650827662363,0.000131678596285578,"3959/5874/7078/1893/967",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:0030426","GO:0030426","growth cone","12/308","171/19944",0.0701754385964912,4.54408749145591,5.82921800660988,1.46709665570423e-05,0.000189204879045994,0.000132065325086987,"1627/3675/4133/23767/4131/6624/10381/10642/6809/322/28964/5802",12,"Upres_DEq_MS_DM_vs_BDM"
