"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030139","GO:0030139","endocytic vesicle","48/989","361/19944",0.132963988919668,2.68132840749631,7.36373304628566,4.70274067992155e-10,2.46680124755885e-08,1.75508982312862e-08,"6890/3134/3105/7431/3106/6891/338/3107/306/30844/6892/4353/972/950/30845/567/4057/348/2934/6813/4067/83547/3136/10938/10312/1755/23673/3133/8673/81622/527/9830/6844/4193/90809/26056/51762/23545/55647/25921/245972/11021/10228/7855/7097/1759/3040/8218",48,"Downres_DEq_MS_BD_vs_CM"
"GO:0055038","GO:0055038","recycling endosome membrane","23/989","109/19944",0.211009174311927,4.25517388521442,7.78400014447025,2.99539739567908e-09,1.44028691442236e-07,1.02474121431126e-07,"3134/3105/3106/3107/30844/30845/567/10133/3136/10938/23673/3133/8673/10067/9522/8216/26056/6505/85377/51762/11021/10228/55041",23,"Downres_DEq_MS_BD_vs_CM"
"GO:0005769","GO:0005769","early endosome","51/989","448/19944",0.113839285714286,2.29566300736675,6.3356299668208,2.86004097933964e-08,1.26941818852229e-06,9.0317083558094e-07,"3134/5371/3105/4241/301/1889/3106/338/3107/4012/7098/30844/27329/4311/10410/30845/567/23385/4057/348/151636/3136/10938/23503/23673/9765/3133/8673/55361/55300/255738/8829/55111/3996/26750/26056/5663/6505/89853/56674/148022/55647/10947/245972/10228/7855/115825/9392/5664/22943/51107",51,"Downres_DEq_MS_BD_vs_CM"
"GO:0030666","GO:0030666","endocytic vesicle membrane","31/989","208/19944",0.149038461538462,3.00548339425994,6.64129337859325,4.14739950838246e-08,1.70932108309763e-06,1.21615474305952e-06,"6890/3134/3105/3106/6891/338/3107/306/6892/972/950/567/348/4067/83547/3136/10312/1755/3133/8673/527/6844/4193/90809/51762/23545/55647/245972/11021/7855/7097",31,"Downres_DEq_MS_BD_vs_CM"
"GO:0005604","GO:0005604","basement membrane","20/989","100/19944",0.2,4.03316481294237,6.94565001872181,8.20953711922502e-08,3.15793527852856e-06,2.24682068526158e-06,"2335/43/375790/3339/3915/3911/7045/1291/3371/977/7078/4811/7060/4147/1306/9423/80144/64856/59277/3909",20,"Downres_DEq_MS_BD_vs_CM"
"GO:0005775","GO:0005775","vacuolar lumen","27/989","179/19944",0.150837988826816,3.04177234495653,6.26782582342596,2.39046173783359e-07,8.62060264206239e-06,6.13342156417829e-06,"338/4969/375790/3339/4353/972/950/2512/2629/3988/2896/633/5641/6386/2331/2719/6448/6625/5580/10437/4758/12/54749/3373/4958/566/1727",27,"Downres_DEq_MS_BD_vs_CM"
"GO:0042581","GO:0042581","specific granule","25/989","160/19944",0.15625,3.15091001011122,6.23959895158141,3.34702300130148e-07,1.08973413902522e-05,7.75328494426405e-06,"102/306/2040/634/567/4057/6813/961/6809/5768/8673/6793/124583/3934/4758/9522/81619/64114/8560/10562/94103/683/3684/4317/6590",25,"Downres_DEq_MS_BD_vs_CM"
"GO:0043202","GO:0043202","lysosomal lumen","19/989","99/19944",0.191919191919192,3.87020865888409,6.5393865844541,3.3995172447927e-07,1.08973413902522e-05,7.75328494426405e-06,"338/4969/375790/3339/972/950/2629/3988/633/5641/2331/2719/6448/6625/10437/4758/54749/3373/4958",19,"Downres_DEq_MS_BD_vs_CM"
"GO:0070820","GO:0070820","tertiary granule","25/989","164/19944",0.152439024390244,3.07405854644997,6.09201954361407,5.40296334535377e-07,1.55916900276813e-05,1.10932392790217e-05,"102/2495/2040/634/3958/567/4057/6813/961/140885/10312/5768/8673/1604/124583/527/965/81619/22875/10562/84418/3684/4317/4318/23218",25,"Downres_DEq_MS_BD_vs_CM"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","38/989","319/19944",0.119122257053292,2.40219847792805,5.76675493855032,5.40439862311312e-07,1.55916900276813e-05,1.10932392790217e-05,"7057/2266/4241/2335/2243/102/3491/338/11098/3915/567/4240/1291/348/64374/3371/174/5768/3698/2719/6868/54507/255738/81619/3487/1435/4148/57104/64222/1306/23555/64856/1303/11093/4052/5154/56034/80341",38,"Downres_DEq_MS_BD_vs_CM"
"GO:0055037","GO:0055037","recycling endosome","29/989","214/19944",0.135514018691589,2.73275185923665,5.82118248037592,8.71238048509958e-07,2.39383025709641e-05,1.70317212490669e-05,"3134/3105/4241/3106/3107/30844/30845/567/10133/4057/3136/10938/23673/3133/8673/10067/9522/8216/55111/26056/6505/85377/51762/23043/11021/10228/6764/55041/1318",29,"Downres_DEq_MS_BD_vs_CM"
"GO:0031902","GO:0031902","late endosome membrane","26/989","182/19944",0.142857142857143,2.88083200924455,5.82239613362863,1.1568689570024e-06,3.03415176450176e-05,2.15875068531549e-05,"10410/950/567/653145/26509/10581/83547/968/8673/967/84888/11342/90809/54664/6505/89853/85377/5874/79720/23555/9842/83930/1318/4851/29965/54602",26,"Downres_DEq_MS_BD_vs_CM"
"GO:0017119","GO:0017119","Golgi transport complex","6/989","10/19944",0.6,12.0994944388271,8.01931858316033,2.59026108562829e-06,6.30649158200919e-05,4.48696837906337e-05,"22796/25839/83548/57511/11070/91949",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0034774","GO:0034774","secretory granule lumen","37/989","327/19944",0.113149847094801,2.28175990946281,5.33821129724275,2.6231507446832e-06,6.30649158200919e-05,4.48696837906337e-05,"7057/2266/2335/2243/2244/3959/23406/4353/2512/5054/567/4057/6282/2934/2896/2950/83706/10447/5768/6386/2162/7078/124583/5580/3934/4758/12/10562/54676/6283/566/3481/1727/4317/5154/1893/6590",37,"Downres_DEq_MS_BD_vs_CM"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","37/989","332/19944",0.11144578313253,2.24739605540463,5.2353287956204,3.74661968928096e-06,8.58859541490185e-05,6.11064893151824e-05,"7057/2266/2335/2243/2244/3959/23406/4353/2512/5054/567/4057/6282/2934/2896/2950/83706/10447/5768/6386/2162/7078/124583/5580/3934/4758/12/10562/54676/6283/566/3481/1727/4317/5154/1893/6590",37,"Downres_DEq_MS_BD_vs_CM"
"GO:0035577","GO:0035577","azurophil granule membrane","13/989","58/19944",0.224137931034483,4.51992608346989,6.13204479737723,3.99366583174975e-06,8.58859541490185e-05,6.11064893151824e-05,"684/2040/23385/8876/3136/968/8673/967/527/5663/25798/79888/566",13,"Downres_DEq_MS_BD_vs_CM"
"GO:0031983","GO:0031983","vesicle lumen","37/989","333/19944",0.111111111111111,2.24064711830131,5.2149723975892,4.01892679726776e-06,8.58859541490185e-05,6.11064893151824e-05,"7057/2266/2335/2243/2244/3959/23406/4353/2512/5054/567/4057/6282/2934/2896/2950/83706/10447/5768/6386/2162/7078/124583/5580/3934/4758/12/10562/54676/6283/566/3481/1727/4317/5154/1893/6590",37,"Downres_DEq_MS_BD_vs_CM"
"GO:0098553","GO:0098553","lumenal side of endoplasmic reticulum membrane","10/989","35/19944",0.285714285714286,5.76166401848909,6.44020280021421,5.07145178622837e-06,0.00010450813145192,7.43558720537243e-05,"3134/3105/3106/3107/6892/972/3136/3133/84888/56928",10,"Downres_DEq_MS_BD_vs_CM"
"GO:0042555","GO:0042555","MCM complex","6/989","11/19944",0.545454545454545,10.9995403989337,7.57742322161233,5.45860969944684e-06,0.000104987259886028,7.46967643082199e-05,"4172/4171/4176/4174/4173/4175",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0071162","GO:0071162","CMG complex","6/989","11/19944",0.545454545454545,10.9995403989337,7.57742322161233,5.45860969944684e-06,0.000104987259886028,7.46967643082199e-05,"4172/4171/4176/4174/4173/4175",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0005766","GO:0005766","primary lysosome","22/989","155/19944",0.141935483870968,2.86224599628168,5.31645901379666,8.39685251722282e-06,0.000151405746951174,0.000107722779003845,"684/4353/2040/2512/23385/8876/6813/3136/2896/968/6809/6386/8673/967/5580/527/12/5663/25798/79888/566/1727",22,"Downres_DEq_MS_BD_vs_CM"
"GO:0042582","GO:0042582","azurophil granule","22/989","155/19944",0.141935483870968,2.86224599628168,5.31645901379666,8.39685251722282e-06,0.000151405746951174,0.000107722779003845,"684/4353/2040/2512/23385/8876/6813/3136/2896/968/6809/6386/8673/967/5580/527/12/5663/25798/79888/566/1727",22,"Downres_DEq_MS_BD_vs_CM"
"GO:0042589","GO:0042589","zymogen granule membrane","7/989","18/19944",0.388888888888889,7.8422649140546,6.63372662740271,1.41885850207137e-05,0.00024808525930157,0.000176508713176343,"6813/6809/1755/8673/9522/6844/5874",7,"Downres_DEq_MS_BD_vs_CM"
"GO:0042611","GO:0042611","MHC protein complex","8/989","25/19944",0.32,6.45306370070779,6.2317253654846,1.80587051278917e-05,0.000306466848788045,0.000218046284825937,"3134/3105/3106/3107/972/567/3136/3133",8,"Downres_DEq_MS_BD_vs_CM"
"GO:0031261","GO:0031261","DNA replication preinitiation complex","6/989","13/19944",0.461538461538462,9.30730341448238,6.84382192061208,1.86054961853319e-05,0.000306724894255329,0.000218229880068555,"4172/4171/4176/4174/4173/4175",6,"Downres_DEq_MS_BD_vs_CM"
"GO:0031093","GO:0031093","platelet alpha granule lumen","13/989","67/19944",0.194029850746269,3.91277183345155,5.45506518893972,2.12271631332602e-05,0.000339999234720979,0.000241904043676333,"7057/2266/2335/2243/2244/5054/83706/5768/2162/12/54676/3481/5154",13,"Downres_DEq_MS_BD_vs_CM"
"GO:0045121","GO:0045121","membrane raft","32/989","291/19944",0.109965635738832,2.21754766347347,4.77913760255379,2.18023772698028e-05,0.000339999234720979,0.000241904043676333,"5359/684/4311/2040/26509/8611/493/4067/1525/355/6386/23673/1604/5420/55361/6714/6868/9429/5621/6513/7035/5663/6505/7048/858/3717/3098/7097/83483/91663/3684/867",32,"Downres_DEq_MS_BD_vs_CM"
"GO:0098857","GO:0098857","membrane microdomain","32/989","293/19944",0.109215017064846,2.20241081935419,4.7361544188221,2.49990586126797e-05,0.000379590968934636,0.00027007293238075,"5359/684/4311/2040/26509/8611/493/4067/1525/355/6386/23673/1604/5420/55361/6714/6868/9429/5621/6513/7035/5663/6505/7048/858/3717/3098/7097/83483/91663/3684/867",32,"Downres_DEq_MS_BD_vs_CM"
"GO:0042588","GO:0042588","zymogen granule","7/989","20/19944",0.35,7.05803842264914,6.19141978759044,3.16700051067179e-05,0.000468553665296827,0.000333368474807557,"6813/6809/1755/8673/9522/6844/5874",7,"Downres_DEq_MS_BD_vs_CM"
