"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1C"
0.0598309075000003,11.57814943875,1.56242732624297,0.161472662503391,0.201697254333297,-7.47506017259004,"SYWM_HUMAN",17,-1.57471952552506,0.156473016556492,0.196676268499057,-0.0598309075000003,"Non-significant",0.706248040089229,"WARS2","SYWM_HUMAN",0.0598309075000003
0.861043810999999,7.411677301,1.54042108066852,0.166670371441416,0.207697303500842,-7.5041450552893,"CRYAA_HUMAN",4,-1.57310897111964,0.156842592277518,0.19711140753052,-0.861043810999999,"Non-significant",0.705288240843871,"CRYAA","CRYAA_HUMAN",0.861043810999999
0.102033615250001,9.184525251375,1.53306637073508,0.168441422752754,0.20971827952481,-7.51381969070894,"RUSD3_HUMAN",19,-1.57287046099146,0.156897391337238,0.197150881273342,-0.102033615250001,"Non-significant",0.705201277270474,"RPUSD3","RUSD3_HUMAN",0.102033615250001
0.547277808250001,6.669850647375,1.5598700503172,0.162068927801486,0.202382072953885,-7.47845046654826,"ANGL6_HUMAN",3,-1.57124477691564,0.157271368472595,0.197591349657998,-0.547277808250001,"Non-significant",0.704232072289035,"ANGPTL6","ANGL6_HUMAN",0.547277808250001
0.118585824999998,8.55206072325,1.53103622503308,0.16893331651451,0.210268594935146,-7.51648611473219,"ABL1_HUMAN",19,-1.5710903948994,0.157306925337442,0.19760656835608,-0.118585824999998,"Non-significant",0.70419862374945,"ABL1","ABL1_HUMAN",0.118585824999998
-0.289859056499997,7.477997899,-1.64289688540262,0.143714640203287,0.181587573418304,-7.36703899120882,"AP1S2_HUMAN",3,1.57020716227579,0.157510490615819,0.197832800685552,0.289859056499997,"Non-significant",0.703701700727975,"AP1S2","AP1S2_HUMAN",-0.289859056499997
-0.48247659225,7.251066625125,-1.53872943108193,0.167076212342159,0.208172268120038,-7.50637236266264,"TBC16_HUMAN",7,1.56924098505614,0.157733448711442,0.198060578527962,0.48247659225,"Non-significant",0.703201956725332,"TBC1D16","TBC16_HUMAN",-0.48247659225
0.938373565999998,8.0150419475,1.52873357276778,0.169492827036326,0.210778258939096,-7.51950829590679,"DEN2B_HUMAN",14,-1.56921764726902,0.157738837781256,0.198060578527962,-0.938373565999998,"Non-significant",0.703201956725332,"DENND2B","DEN2B_HUMAN",0.938373565999998
0.0649805050000083,16.08716631,1.51603336223941,0.172609323098093,0.214306081071414,-7.53613554853388,"SFXN1_HUMAN",21,-1.5690766907192,0.15777139049223,0.198071946746948,-0.0649805050000083,"Non-significant",0.703177029942194,"SFXN1","SFXN1_HUMAN",0.0649805050000083
-0.043889287499999,11.15595710375,-1.43648022288555,0.193343038978262,0.237356317440689,-7.63862361411775,"FAF1_HUMAN",29,1.56838028242006,0.157932310215175,0.198233000723045,0.043889287499999,"Non-significant",0.70282404491183,"FAF1","FAF1_HUMAN",-0.043889287499999
-0.199862480000004,16.63015461,-1.59069432448381,0.155015186957781,0.194437948045704,-7.43740661426881,"MIF_HUMAN",7,1.56831798914151,0.157946711692486,0.198233000723045,0.199862480000004,"Non-significant",0.70282404491183,"MIF","MIF_HUMAN",-0.199862480000004
0.0557947149999904,18.0547814375,1.42774632448739,0.195750743157563,0.240242139498413,-7.64969324377083,"HSPA9_HUMAN",61,-1.56576607185642,0.158537718205125,0.19894512829403,-0.0557947149999904,"Non-significant",0.701266691254587,"HSPA9","HSPA9_HUMAN",0.0557947149999904
-0.0757420024999966,10.17395865875,-1.49649106310791,0.17750689887215,0.219610399323844,-7.56158127074134,"SPN90_HUMAN",27,1.56542707534668,0.158616379380781,0.199014209854213,0.0757420024999966,"Non-significant",0.70111591333426,"NCKIPSD","SPN90_HUMAN",-0.0757420024999966
-0.115477084999997,10.797213555,-1.56899399659931,0.15995078903667,0.199944416549028,-7.46634203713295,"PTBP2_HUMAN",12,1.56523142389519,0.158661794821023,0.199041564004525,0.115477084999997,"Non-significant",0.701056224429658,"PTBP2","PTBP2_HUMAN",-0.115477084999997
-0.0915310379999994,8.170662284,-1.59677843225972,0.153656889149572,0.192906451987152,-7.4292599960324,"FAKD3_HUMAN",12,1.56482794518493,0.158755489524135,0.199129467440318,0.0915310379999994,"Non-significant",0.700864467748682,"FASTKD3","FAKD3_HUMAN",-0.0915310379999994
-0.127616167499998,13.39835536625,-1.69330470190635,0.133537145134183,0.170002204551582,-7.29812834293691,"RM12_HUMAN",7,1.56460004841973,0.158808433417594,0.199166237952224,0.127616167499998,"Non-significant",0.700784279937229,"MRPL12","RM12_HUMAN",-0.127616167499998
0.466471791499999,7.206341803,1.54291304678592,0.166074173282854,0.206984948484574,-7.50086178681384,"TINF2_HUMAN",5,-1.56328623531148,0.159113966935387,0.199519730332992,-0.466471791499999,"Non-significant",0.700014150849156,"TINF2","TINF2_HUMAN",0.466471791499999
0.138085603499999,9.88014352325,1.62217166231234,0.148106103069715,0.18660483449546,-7.39510147630493,"FAIM1_HUMAN",8,-1.56098500161167,0.159650424020853,0.200162639308607,-0.138085603499999,"Non-significant",0.698616981083873,"FAIM","FAIM1_HUMAN",0.138085603499999
-0.743092656250001,6.329809963625,-1.51820568407985,0.17207257846355,0.213828654558346,-7.53329652966541,"FAT4_HUMAN",27,1.55907794561424,0.160096242350107,0.200691735093553,0.743092656250001,"Non-significant",0.697470512301612,"FAT4","FAT4_HUMAN",-0.743092656250001
-0.44764018075,8.901330828625,-1.52991745184497,0.169204950612922,0.210489019093992,-7.51795476703825,"WSDU1_HUMAN",7,1.55870737649933,0.160183003178511,0.200770636995044,0.44764018075,"Non-significant",0.697299803098196,"WDSUB1","WSDU1_HUMAN",-0.44764018075
1.60024559475,8.357241570875,1.51628015028623,0.172548269097635,0.214261838571592,-7.53581312455159,"PHF2_HUMAN",9,-1.55626951311956,0.160754847153812,0.201457419961267,-1.60024559475,"Non-significant",0.695816732301963,"PHF2","PHF2_HUMAN",1.60024559475
0.127571584999998,10.8025963325,1.63585251306932,0.145193456970927,0.183263798863124,-7.37659539923181,"LSM1_HUMAN",8,-1.55614049611795,0.160785162201746,0.201465457439946,-0.127571584999998,"Non-significant",0.695799405747256,"LSM1","LSM1_HUMAN",0.127571584999998
0.083580735,11.2045198675,1.85108015218913,0.105916766689686,0.13826427542626,-7.0770554822896,"UBL4A_HUMAN",8,-1.55596540626645,0.160826311300394,0.20148706568832,-0.083580735,"Non-significant",0.695752827837934,"UBL4A","UBL4A_HUMAN",0.083580735
0.158305879999999,12.7899819625,1.65695633693751,0.140805155003091,0.178241520674831,-7.34791095164752,"CIRBP_HUMAN",6,-1.55461839862358,0.161143202389775,0.2018540723649,-0.158305879999999,"Non-significant",0.694962484362342,"CIRBP","CIRBP_HUMAN",0.158305879999999
0.229217171749999,7.035572230875,1.51810169532215,0.172098237628875,0.213829016063353,-7.53343248043628,"MRP4_HUMAN",15,-1.55438819240816,0.161197416630429,0.201891979907561,-0.229217171749999,"Non-significant",0.694880932919024,"ABCC4","MRP4_HUMAN",0.229217171749999
0.0275449800000036,12.1379320625,1.29678773785369,0.235174817798065,0.282659138631097,-7.81096021312814,"ASML_HUMAN",31,-1.55338872861941,0.161432986193617,0.202156981225078,-0.0275449800000036,"Non-significant",0.69431125628343,"ASMTL","ASML_HUMAN",0.0275449800000036
0.130082605000002,11.9352447975,1.73738979056066,0.125196726481441,0.16067040309258,-7.23713909483522,"BRK1_HUMAN",6,-1.55167058025692,0.161838680392992,0.202634913403525,-0.130082605000002,"Non-significant",0.693285724858384,"BRK1","BRK1_HUMAN",0.130082605000002
1.7062845235,9.93318724575,1.51145216269627,0.173746267818969,0.21546377687893,-7.54211591695083,"CE290_HUMAN",7,-1.55102743447775,0.16199078071541,0.202795231048595,-1.7062845235,"Non-significant",0.692942262127813,"CEP290","CE290_HUMAN",1.7062845235
0.139217615500002,9.7471607925,1.58101516495733,0.157199007217234,0.196854914846837,-7.45033647373343,"DVL3_HUMAN",9,-1.54975327317114,0.162292497338468,0.20314277696257,-0.139217615500002,"Non-significant",0.692198615036152,"DVL3","DVL3_HUMAN",0.139217615500002
0.210504532500003,11.35393643375,2.24310183323152,0.0592017089480657,0.081484520692888,-6.50228816448034,"EVA1A_HUMAN",1,-1.54960787750907,0.162326959011959,0.203155744248226,-0.210504532500003,"Non-significant",0.692170893445678,"EVA1A","EVA1A_HUMAN",0.210504532500003
0.171686530000001,7.80963569875,1.51373400001,0.173179119860609,0.214886913190796,-7.53913833106448,"HEAT6_HUMAN",16,-1.54895026851146,0.162482908741268,0.20332073007425,-0.171686530000001,"Non-significant",0.6918183395229,"HEATR6","HEAT6_HUMAN",0.171686530000001
0.673872589749996,7.874318420875,1.52105939023642,0.171369788765699,0.212986722133011,-7.52956385481058,"PKRI1_HUMAN",4,-1.54844771032124,0.162602180685503,0.203439777497121,-0.673872589749996,"Non-significant",0.691564127821657,"PRKRIP1","PKRI1_HUMAN",0.673872589749996
-0.620254516499999,7.52877759925,-1.51110136784476,0.173833607355313,0.215540376051476,-7.54257346712203,"EFC14_HUMAN",8,1.54688090353092,0.162974542327519,0.203875395856138,0.620254516499999,"Non-significant",0.690635182699825,"EFCAB14","EFC14_HUMAN",-0.620254516499999
-0.0659913999999997,10.7519238,-1.51724736573412,0.172309175101218,0.214028004262919,-7.53454921698856,"TM63B_HUMAN",18,1.54600648272797,0.163182691424948,0.204105491322286,0.0659913999999997,"Non-significant",0.690145310723002,"TMEM63B","TM63B_HUMAN",-0.0659913999999997
0.518597721500001,7.08110576875,1.52570365140197,0.170231634116271,0.211634578756055,-7.52348149761843,"KLH20_HUMAN",4,-1.54408332687754,0.163641335406759,0.204648785777978,-0.518597721500001,"Non-significant",0.688990827766762,"KLHL20","KLH20_HUMAN",0.518597721500001
-0.563336730000001,7.816924751,-1.52110994137217,0.17135736304892,0.212986722133011,-7.52949770125674,"D19L3_HUMAN",4,1.54288898915683,0.163926757286355,0.204975320748656,0.563336730000001,"Non-significant",0.688298425324166,"DPY19L3","D19L3_HUMAN",-0.563336730000001
0.803685903500001,6.75170779225,1.53010019860514,0.169160553084234,0.210489019093992,-7.51771490604968,"PGAM2_HUMAN",1,-1.54152427632231,0.164253449637154,0.205353356124529,-0.803685903500001,"Non-significant",0.687498195004373,"PGAM2","PGAM2_HUMAN",0.803685903500001
-0.656908512,6.53167033175,-1.50313553096979,0.17582769968968,0.217724648256841,-7.55294876062055,"RHG26_HUMAN",10,1.54103486057543,0.164370752817476,0.205469535147339,0.656908512,"Non-significant",0.68725256161375,"ARHGAP26","RHG26_HUMAN",-0.656908512
0.30795347675,7.530888497875,1.50655712502863,0.174968633955358,0.216756410289494,-7.54849569060512,"BRD7_HUMAN",12,-1.54090797261871,0.164401177760565,0.205477094801869,-0.30795347675,"Non-significant",0.687236583304119,"BRD7","BRD7_HUMAN",0.30795347675
-0.18767309175,9.188071966125,-1.50527115849937,0.175291055062474,0.217123924044319,-7.55016993922332,"TRI15_HUMAN",15,1.53928377915421,0.164791076197046,0.205933874168259,0.18767309175,"Non-significant",0.686272210184555,"TRIM15","TRI15_HUMAN",-0.18767309175
0.0328857899999981,14.4892901175,1.31010003466672,0.230873009922449,0.278322168283227,-7.79499022076187,"LETM1_HUMAN",38,-1.53835403206194,0.165014646325397,0.206182694022646,-0.0328857899999981,"Non-significant",0.685747790099464,"LETM1","LETM1_HUMAN",0.0328857899999981
0.194991350249998,8.361014246875,1.58221332049927,0.156927144501636,0.196602095868652,-7.44873797012666,"MFSD9_HUMAN",6,-1.53588940216662,0.165608634090086,0.206894201385109,-0.194991350249998,"Non-significant",0.684251681116477,"MFSD9","MFSD9_HUMAN",0.194991350249998
0.261907458250001,7.543138563625,1.5575674759009,0.162607538106259,0.2029644511621,-7.48150076195481,"BRM1L_HUMAN",5,-1.53398034865837,0.166070059503915,0.207439912797643,-0.261907458250001,"Non-significant",0.683107678804797,"BRMS1L","BRM1L_HUMAN",0.261907458250001
-0.26560616475,7.841252327125,-1.50250410860496,0.175986650619076,0.217889465051145,-7.55376995935854,"CC120_HUMAN",11,1.5322864682459,0.166480453955335,0.207921728610093,0.26560616475,"Non-significant",0.682100122874569,"CCDC120","CC120_HUMAN",-0.26560616475
-0.430770158749999,7.591994762375,-1.50814281106945,0.174571809286167,0.216328400540003,-7.54643021024547,"ABTB1_HUMAN",6,1.5316104411918,0.16664449911753,0.208095775268394,0.430770158749999,"Non-significant",0.681736736685291,"ABTB1","ABTB1_HUMAN",-0.430770158749999
0.779971957,6.88493496175,1.49105829607356,0.178890680901009,0.221224992563762,-7.568624721755,"ABCA5_HUMAN",17,-1.53074481813669,0.166854765968168,0.208320424961511,-0.779971957,"Non-significant",0.681268147175597,"ABCA5","ABCA5_HUMAN",0.779971957
0.0758447647499985,9.694423675375,1.48717947977602,0.179884633788147,0.222307910073714,-7.57364530395284,"ADCK5_HUMAN",20,-1.53066638642419,0.166873829557495,0.208320424961511,-0.0758447647499985,"Non-significant",0.681268147175597,"ADCK5","ADCK5_HUMAN",0.0758447647499985
0.0460123974999984,13.07441020125,1.56384286247642,0.161143478800341,0.201315900816374,-7.47318236605513,"CC90B_HUMAN",16,-1.53053433316205,0.166905930850523,0.208329644771074,-0.0460123974999984,"Non-significant",0.681248926670387,"CCDC90B","CC90B_HUMAN",0.0460123974999984
0.551272511750001,7.325876414625,1.50004837262437,0.176606087214373,0.218624278033477,-7.55696207507445,"R3HD4_HUMAN",6,-1.52995245804767,0.167047447678511,0.208475412567689,-0.551272511750001,"Non-significant",0.680945158032385,"R3HDM4","R3HD4_HUMAN",0.551272511750001
-0.580132722749999,6.862075924875,-1.51321854611303,0.173307087638109,0.215014047939597,-7.5398111520362,"COFA1_HUMAN",3,1.52891685086156,0.167299585218096,0.208759171547495,0.580132722749999,"Non-significant",0.68035443529361,"COL15A1","COFA1_HUMAN",-0.580132722749999
-0.0335855449999976,13.07457471,-1.49617452137696,0.177587258030991,0.219677575277843,-7.56199202615582,"SHPK_HUMAN",19,1.52628758408557,0.167941279845826,0.209528870310904,0.0335855449999976,"Non-significant",0.678756128531212,"SHPK","SHPK_HUMAN",-0.0335855449999976
0.101219174999999,13.1644518375,2.16024294489306,0.0669604295598766,0.0912250623501212,-6.62597385828739,"COXM1_HUMAN",5,-1.52395985007407,0.168511244309155,0.210208861666697,-0.101219174999999,"Non-significant",0.677348979593102,"CMC1","COXM1_HUMAN",0.101219174999999
-0.636235833249998,9.226998984875,-1.51292831487713,0.173379179025458,0.215071832230403,-7.54018993859234,"NDC80_HUMAN",2,1.52310455935615,0.168721109163144,0.210439513041749,0.636235833249998,"Non-significant",0.676872711833661,"NDC80","NDC80_HUMAN",-0.636235833249998
-1.9808368685,9.1481170665,-1.48376206363696,0.180764495784536,0.223182061662203,-7.57806297111879,"ST2B1_HUMAN",3,1.52136368554827,0.169149003446486,0.210941995864836,1.9808368685,"Non-significant",0.675836949152372,"SULT2B1","ST2B1_HUMAN",-1.9808368685
-0.605120301,7.042822659,-1.48473276184917,0.18051418036531,0.222905658701904,-7.57680870123009,"NET1_HUMAN",8,1.51982364884971,0.169528352471213,0.211367354062577,0.605120301,"Non-significant",0.674962089144598,"NTN1","NET1_HUMAN",-0.605120301
-0.2852380275,7.34270477275,-1.50753318204703,0.17472427452503,0.216485507859985,-7.54722443241045,"MAZ_HUMAN",7,1.51977544072753,0.169540239745769,0.211367354062577,0.2852380275,"Non-significant",0.674962089144598,"MAZ","MAZ_HUMAN",-0.2852380275
-0.689698099749998,7.278870403875,-1.48565108878907,0.180277658999177,0.22264621065261,-7.57562170424287,"FP100_HUMAN",5,1.51673420374043,0.170291682262994,0.212272787606444,0.689698099749998,"Non-significant",0.673105676817738,"FAAP100","FP100_HUMAN",-0.689698099749998
0.208667278499998,8.586922884,1.47594404704098,0.182792020868782,0.225520190852308,-7.58814906309634,"LATS1_HUMAN",21,-1.51649103419371,0.170351895627734,0.21231644658379,-0.208667278499998,"Non-significant",0.673016362951596,"LATS1","LATS1_HUMAN",0.208667278499998
0.694971680499998,7.329476416,1.47860830264534,0.182098773818409,0.224730682945149,-7.58471505189713,"SENP1_HUMAN",10,-1.51619041857017,0.170426360350745,0.212377852069253,-0.694971680499998,"Non-significant",0.67289077584687,"SENP1","SENP1_HUMAN",0.694971680499998
1.28057312975,7.029240965625,1.48702387123896,0.179924612946123,0.222307910073714,-7.57384657406561,"NPT4_HUMAN",1,-1.51591557178815,0.170494467709273,0.212431318303246,-1.28057312975,"Non-significant",0.67278145574677,"SLC17A3","NPT4_HUMAN",1.28057312975
0.039454217500003,11.88562977375,1.40230331474855,0.202918002115739,0.247847535115718,-7.68172550723149,"TRNT1_HUMAN",25,-1.51498417705246,0.170725451562958,0.212687678277294,-0.039454217500003,"Non-significant",0.67225766952926,"TRNT1","TRNT1_HUMAN",0.039454217500003
0.0845270199999977,12.5533490175,1.91295438645027,0.0966604683333121,0.127444249582588,-6.9884267204322,"S39AB_HUMAN",7,-1.51404231302636,0.170959319574494,0.212947555001243,-0.0845270199999977,"Non-significant",0.671727341998143,"SLC39A11","S39AB_HUMAN",0.0845270199999977
0.0595698349999996,13.2687323075,1.71075927962524,0.130173972842194,0.166046673287962,-7.27405881549043,"PCNP_HUMAN",11,-1.51180984495492,0.171514806390341,0.213607905299082,-0.0595698349999996,"Non-significant",0.670382678777194,"PCNP","PCNP_HUMAN",0.0595698349999996
-0.884355068000001,7.0734500885,-1.47870018573654,0.182074908034605,0.224730682945149,-7.58459656342502,"CF418_HUMAN",4,1.51109970920865,0.171691845406871,0.21379680380182,0.884355068000001,"Non-significant",0.669998791651134,"CFAP418","CF418_HUMAN",-0.884355068000001
0.781074404999999,7.0652932525,1.47279244978514,0.183615154696751,0.226370065663143,-7.59220696989738,"PUS7L_HUMAN",10,-1.51063782985199,0.171807081968556,0.213889182106371,-0.781074404999999,"Non-significant",0.669811180226585,"PUS7L","PUS7L_HUMAN",0.781074404999999
0.0585916042499974,9.880052447375,1.47432656105311,0.183214058287954,0.225941667492196,-7.59023226813928,"TRUB1_HUMAN",19,-1.51059896559043,0.171816781592388,0.213889182106371,-0.0585916042499974,"Non-significant",0.669811180226585,"TRUB1","TRUB1_HUMAN",0.0585916042499974
0.096325157499999,10.59533131125,1.44868769745553,0.190022220592835,0.2336538727027,-7.62308939234137,"LRCH3_HUMAN",31,-1.50795402050224,0.172478062669555,0.214680683733266,-0.096325157499999,"Non-significant",0.668207030204865,"LRCH3","LRCH3_HUMAN",0.096325157499999
0.632012009750001,8.925404489125,1.4971945974252,0.177328413702873,0.219421784953247,-7.56066817837421,"ARF1_HUMAN",2,-1.50748472744943,0.172595633724476,0.21479530439445,-0.632012009750001,"Non-significant",0.667975216910423,"ARF1","ARF1_HUMAN",0.632012009750001
0.148755908000001,7.86324268575,1.45719729647888,0.187737732656956,0.23111455360968,-7.61221848006841,"THADA_HUMAN",38,-1.50689907203959,0.172742458320688,0.214946291878518,-0.148755908000001,"Non-significant",0.667670042664159,"THADA","THADA_HUMAN",0.148755908000001
-0.0973567949999996,11.73976755,-1.54347449617237,0.16594011772203,0.206849626905288,-7.50012168876308,"PPIL3_HUMAN",11,1.5064428145517,0.172856920827834,0.215056972052814,0.0973567949999996,"Non-significant",0.667446473244824,"PPIL3","PPIL3_HUMAN",-0.0973567949999996
0.289286732750002,7.607331216375,1.46655265194456,0.185254745221034,0.22832464504578,-7.60022750514639,"SGK3_HUMAN",15,-1.50331399105884,0.173643703268503,0.216003951424176,-0.289286732750002,"Non-significant",0.665538304098983,"SGK3","SGK3_HUMAN",0.289286732750002
0.102543829999998,11.1762032525,1.7152922193779,0.129313739842802,0.165149320171967,-7.26779108979878,"TM115_HUMAN",7,-1.50296922648417,0.173730596068847,0.216080152613886,-0.102543829999998,"Non-significant",0.66538512208539,"TMEM115","TM115_HUMAN",0.102543829999998
-0.0625293249999981,11.6096543075,-1.75181224419854,0.122577093084499,0.157668597224057,-7.21704791185729,"IFT27_HUMAN",10,1.4983603610036,0.174895964549038,0.217497504453207,0.0625293249999981,"Non-significant",0.662545721736559,"IFT27","IFT27_HUMAN",-0.0625293249999981
-0.10158204975,10.076928852625,-1.47228159233623,0.18374889530666,0.226501819031857,-7.59286430057581,"RF1ML_HUMAN",16,1.49798986190778,0.174989951934318,0.217582284238732,0.10158204975,"Non-significant",0.662376468213625,"MTRF1L","RF1ML_HUMAN",-0.10158204975
-0.336169004249999,8.057466864625,-1.56712642102082,0.160382263219818,0.200454047550392,-7.46882330604085,"CXB2_HUMAN",2,1.49768707267551,0.175066796629508,0.217645726960195,0.336169004249999,"Non-significant",0.662249854928937,"GJB2","CXB2_HUMAN",-0.336169004249999
0.797837495750001,7.549921154875,1.46101360116893,0.186721256591707,0.230031200206299,-7.6073320202005,"HMBX1_HUMAN",8,-1.49753598818865,0.17510515164082,0.217661307060975,-0.797837495750001,"Non-significant",0.662218767207993,"HMBOX1","HMBX1_HUMAN",0.797837495750001
0.0926628125000022,10.24828267125,1.44944643341156,0.189817520379326,0.233436223997277,-7.6221215198442,"ARSB_HUMAN",22,-1.49614114190957,0.175459611597237,0.218069753192733,-0.0926628125000022,"Non-significant",0.661404567949261,"ARSB","ARSB_HUMAN",0.0926628125000022
0.1310127975,7.612537563,1.44260664828464,0.191670007376713,0.235508235011416,-7.6308366238527,"TRIO_HUMAN",40,-1.49519853764514,0.175699513150677,0.21833572111854,-0.1310127975,"Non-significant",0.660875205126649,"TRIO","TRIO_HUMAN",0.1310127975
-0.0340726375000013,12.70763504375,-1.40029306823091,0.203494116733042,0.248299350020674,-7.68424252632033,"XYLB_HUMAN",22,1.49349047671721,0.176134983307643,0.218844601164523,0.0340726375000013,"Non-significant",0.65986416284286,"XYLB","XYLB_HUMAN",-0.0340726375000013
0.22106087225,8.335131108875,1.74550001136746,0.123717143277811,0.158907003387483,-7.22584934310857,"TM101_HUMAN",2,-1.49225425271037,0.176450764543831,0.219204641759757,-0.22106087225,"Non-significant",0.659150253703614,"TMEM101","TM101_HUMAN",0.22106087225
0.0582351699999997,11.30653286,1.38364561933543,0.208321118878385,0.253309104302641,-7.70500745640837,"PEX1_HUMAN",44,-1.49131435109454,0.176691194045483,0.219470980637986,-0.0582351699999997,"Non-significant",0.658622895840818,"PEX1","PEX1_HUMAN",0.0582351699999997
-0.0414254674999999,10.70170509875,-1.31501441852649,0.229302268246896,0.276586837300098,-7.78906950070484,"TENS2_HUMAN",52,1.49045837189362,0.176910412411275,0.219710898219337,0.0414254674999999,"Non-significant",0.658148400434368,"TNS2","TENS2_HUMAN",-0.0414254674999999
1.98227989575,12.238192737125,1.45505972917927,0.188309249214626,0.231682770636415,-7.61495244086441,"H2A2B_HUMAN",1,-1.48967290564447,0.177111787504704,0.219928588225861,-1.98227989575,"Non-significant",0.657718313605316,"H2AC21","H2A2B_HUMAN",1.98227989575
0.189024925250001,7.599237680375,1.4576893197389,0.187606402703917,0.230986615306941,-7.61158887249813,"MBIP1_HUMAN",12,-1.48256248366882,0.178944132209817,0.222171172543312,-0.189024925250001,"Non-significant",0.653312292908933,"MBIP","MBIP1_HUMAN",0.189024925250001
-0.119915245000001,11.2745496025,-2.61145896695674,0.0343455505464913,0.0498877555671851,-5.94532458614402,"DD19B_HUMAN",3,1.48189363538945,0.179117366818817,0.222353502933108,0.119915245000001,"Non-significant",0.652956024332716,"DDX19B","DD19B_HUMAN",-0.119915245000001
0.138556954999999,10.259362935,1.81188722809231,0.112217112062786,0.145788846728918,-7.13266941394247,"S38A2_HUMAN",4,-1.48135101124634,0.179258019466373,0.222495338842889,-0.138556954999999,"Non-significant",0.652679082822451,"SLC38A2","S38A2_HUMAN",0.138556954999999
1.977370619,11.910685838,1.44414624355346,0.19125161414467,0.235028408751337,-7.62887686820528,"TMA7B_HUMAN;TMA7_HUMAN",2,-1.47993671275382,0.179625083471961,0.222918113749288,-1.977370619,"Non-significant",0.651854640439728,"TMA7B;TMA7","TMA7B_HUMAN;TMA7_HUMAN",1.977370619
-0.0934526949999999,13.48207867,-1.90014537915722,0.098509831703373,0.12965948960458,-7.00685364045987,"HACD2_HUMAN",6,1.47672681907751,0.180460676592136,0.223922132046977,0.0934526949999999,"Non-significant",0.649902979440835,"HACD2","HACD2_HUMAN",-0.0934526949999999
-0.110746622000001,9.33627855775,-1.4208243010806,0.197677963451393,0.242219443804592,-7.65843983912075,"NCOA7_HUMAN",36,1.47609998240903,0.180624259868614,0.224092123407793,0.110746622000001,"Non-significant",0.649573408171092,"NCOA7","NCOA7_HUMAN",-0.110746622000001
-0.194515465999999,9.776482701,-1.54422205017062,0.165761780531066,0.206717864787151,-7.49913606097157,"F210B_HUMAN",5,1.47544759916405,0.180794651160633,0.224254916849212,0.194515465999999,"Non-significant",0.64925802615646,"FAM210B","F210B_HUMAN",-0.194515465999999
-0.115233422500003,11.93697452375,-1.61401314638646,0.149868851180923,0.188684771710829,-7.40610349012137,"BL1S2_HUMAN",7,1.47539388777457,0.180808686072754,0.224254916849212,0.115233422500003,"Non-significant",0.64925802615646,"BLOC1S2","BL1S2_HUMAN",-0.115233422500003
0.0984263400000014,11.01702237,1.48785267516617,0.179711768228029,0.222175197183053,-7.57277443945774,"GDF15_HUMAN",12,-1.47451425635911,0.181038674877675,0.224507134109743,-0.0984263400000014,"Non-significant",0.648769853969045,"GDF15","GDF15_HUMAN",0.0984263400000014
0.0634884824999986,16.81645798875,1.4152259856832,0.199249005382782,0.243884757848675,-7.66549645866108,"HMGCL_HUMAN",23,-1.47360429904844,0.181276868669668,0.224740305290732,-0.0634884824999986,"Non-significant",0.648319033519314,"HMGCL","HMGCL_HUMAN",0.0634884824999986
-0.0668814200000014,14.6938909275,-1.66698358313744,0.138763903475234,0.175938769914673,-7.33422468819022,"GHITM_HUMAN",10,1.47359224606745,0.181280025586865,0.224740305290732,0.0668814200000014,"Non-significant",0.648319033519314,"GHITM","GHITM_HUMAN",-0.0668814200000014
-0.18086957925,7.499280333625,-2.49792064852236,0.0405888587026727,0.0581447127812421,-6.11775968758495,"WASH6_HUMAN",1,1.47323287171282,0.181374175572204,0.224823959690899,0.18086957925,"Non-significant",0.648157407484379,"WASH6P","WASH6_HUMAN",-0.18086957925
-0.1340949535,8.25265204925,-1.49866179284124,0.176956713559646,0.218994000674535,-7.55876323862273,"S2540_HUMAN",9,1.47108074751333,0.181938913156504,0.225467223200808,0.1340949535,"Non-significant",0.646916583797766,"SLC25A40","S2540_HUMAN",-0.1340949535
-0.110421894999998,15.4768387075,-1.87055341311439,0.102914678838316,0.13474181856604,-7.04926792766989,"PTMS_HUMAN",5,1.4710514228987,0.181946619078407,0.225467223200808,0.110421894999998,"Non-significant",0.646916583797766,"PTMS","PTMS_HUMAN",-0.110421894999998
-0.513205885999999,7.804698527,-1.4354334030217,0.193630214511178,0.237674250489983,-7.63995235206553,"KLHL5_HUMAN",10,1.47056048618224,0.182075670851187,0.225593977598802,0.513205885999999,"Non-significant",0.646672498352343,"KLHL5","KLHL5_HUMAN",-0.513205885999999
-0.0331647399999984,12.8587948075,-1.25965771325629,0.247540186742527,0.296001735572813,-7.85496514997903,"MFN2_HUMAN",41,1.47036352833933,0.182127467895297,0.22562498925477,0.0331647399999984,"Non-significant",0.646612801433232,"MFN2","MFN2_HUMAN",-0.0331647399999984
0.850326180250001,7.253749430125,1.4448055031332,0.191072707545784,0.23487703834088,-7.62803734527908,"PIGP_HUMAN",2,-1.46844936331008,0.182631553209503,0.226216217781469,-0.850326180250001,"Non-significant",0.64547626306873,"PIGP","PIGP_HUMAN",0.850326180250001
