"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-1.02788960925,7.333537161375,-2.09737408721588,0.0729933665656778,0.112376454206776,-6.40338096342872,"KC1G1_HUMAN",2,-2.14088217001907,0.0660088448566321,0.103525438066468,-1.02788960925,"Non-significant",0.984952923110564,"CSNK1G1","KC1G1_HUMAN"
-0.620315194499998,7.28138405075,-2.11672791035182,0.070912238241385,0.109572732564003,-6.37466477463458,"ATX7_HUMAN",3,-2.14070576336586,0.0660267160641512,0.103525438066468,-0.620315194499998,"Non-significant",0.984952923110564,"ATXN7","ATX7_HUMAN"
0.0487618424999976,10.62655305875,1.89736012625249,0.0983587344415365,0.145144568033563,-6.69588238322764,"SH319_HUMAN",41,2.14068987963941,0.0660283254295094,0.103525438066468,0.0487618424999976,"Non-significant",0.984952923110564,"SH3D19","SH319_HUMAN"
0.102707862499999,11.17603754875,4.04771272879201,0.00458894818143653,0.0108257050717404,-3.49534279405129,"RAB8B_HUMAN",5,2.14019069908044,0.0660789229820493,0.10358550154653,0.102707862499999,"Non-significant",0.984701026820249,"RAB8B","RAB8B_HUMAN"
0.2257778675,13.86646044375,2.33750547390671,0.0509855195140667,0.0826137916155456,-6.04338600656323,"NEDD8_HUMAN",4,2.13980105581798,0.0661184443211946,0.103628182815796,0.2257778675,"Non-significant",0.984522117400809,"NEDD8","NEDD8_HUMAN"
0.0543672999999991,11.063687445,1.94148212172552,0.0921101613338575,0.137196775027935,-6.63210905996559,"RHG12_HUMAN",36,2.13956247775701,0.0661426547124995,0.103646855655635,0.0543672999999991,"Non-significant",0.98444386860264,"ARHGAP12","RHG12_HUMAN"
-0.0949397099999985,13.7146866325,-2.40188498504975,0.0463189839611849,0.0761057925553269,-5.94581462388205,"PFD2_HUMAN",9,-2.13798753039505,0.0663026968922786,0.103859283299096,-0.0949397099999985,"Non-significant",0.983554678662989,"PFDN2","PFD2_HUMAN"
-0.0767953400000021,12.1692425,-2.65824076435375,0.0316761254847634,0.0549039814334918,-5.55512651051282,"AN32E_HUMAN",9,-2.13798593128691,0.0663028595838695,0.103859283299096,-0.0767953400000021,"Non-significant",0.983554678662989,"ANP32E","AN32E_HUMAN"
0.0674455125000026,10.73817432125,2.01943472674918,0.0820044989356659,0.124096215714314,-6.51834731179428,"PP6R1_HUMAN",26,2.13750186282723,0.0663521263348687,0.103917144718805,0.0674455125000026,"Non-significant",0.983312794670816,"PPP6R1","PP6R1_HUMAN"
-0.0930950674999984,15.42576730125,-2.02344947547604,0.0815146003100036,0.123487359968829,-6.51245351636507,"PNCB_HUMAN",34,-2.13608436987516,0.0664966017547631,0.104124067655749,-0.0930950674999984,"Non-significant",0.982448874312899,"NAPRT","PNCB_HUMAN"
-0.119356155,15.639200925,-2.33225576535427,0.0513865085686827,0.0831516376896576,-6.05132714735823,"RL36_HUMAN",8,-2.13341887749218,0.0667691191772915,0.104531371758059,-0.119356155,"Non-significant",0.980753350349901,"RPL36","RL36_HUMAN"
-0.203260897500002,11.72045516875,-2.14609684696447,0.0678664087776475,0.105407399960713,-6.33097260604766,"CMC4_HUMAN",8,-2.1332170480645,0.0667897988846647,0.104542634277291,-0.203260897500002,"Non-significant",0.980706560698216,"CMC4","CMC4_HUMAN"
-0.0680110500000008,10.954961895,-2.16575427247738,0.0659009947487849,0.102866571247687,-6.3016541200148,"MSTO1_HUMAN",15,-2.13310659677925,0.0668011185451997,0.104542634277291,-0.0680110500000008,"Non-significant",0.980706560698216,"MSTO1","MSTO1_HUMAN"
-0.54120194925,7.435190618125,-2.07842772735222,0.0750893819064838,0.115140694940832,-6.43143064200934,"PIAS1_HUMAN",7,-2.13246931519131,0.066866467701781,0.104625479164342,-0.54120194925,"Non-significant",0.980362540009883,"PIAS1","PIAS1_HUMAN"
-0.0754613850000023,15.9107551575,-2.04716153073838,0.078679411457812,0.119903952120394,-6.47757859294575,"RS9_HUMAN",22,-2.13157423296337,0.0669583592588889,0.104749816294205,-0.0754613850000023,"Non-significant",0.979846730008285,"RPS9","RS9_HUMAN"
-0.138071539999997,13.713014125,-2.45281713045266,0.04293726492049,0.071243741341498,-5.86841486529407,"MIA40_HUMAN",6,-2.13127374017021,0.0669892366033219,0.104778674212173,-0.138071539999997,"Non-significant",0.979727101077805,"CHCHD4","MIA40_HUMAN"
-0.177320003249999,9.048322677625,-2.37397462050406,0.0482862254039132,0.0789380515767231,-5.98815466147219,"RM30_HUMAN",5,-2.13072010666109,0.0670461624067107,0.104848256572572,-0.177320003249999,"Non-significant",0.979438786631222,"MRPL30","RM30_HUMAN"
0.0688006877499987,9.748043418125,1.95006463568313,0.0909404314975139,0.135742322842668,-6.61964996258506,"P3C2A_HUMAN",60,2.13024337184576,0.0670952195800518,0.104873448701226,0.0688006877499987,"Non-significant",0.979334450244105,"PIK3C2A","P3C2A_HUMAN"
-0.114541053750001,8.382303953125,-2.0388997785944,0.0796560327406671,0.121129478616468,-6.48974212071904,"NRDE2_HUMAN",29,-2.13022453464239,0.0670971587016313,0.104873448701226,-0.114541053750001,"Non-significant",0.979334450244105,"NRDE2","NRDE2_HUMAN"
0.124336482499999,12.87103378625,2.57849967488174,0.0356336863692646,0.0606535424892026,-5.67687564282091,"RASN_HUMAN",6,2.13020084244344,0.0670995976801174,0.104873448701226,0.124336482499999,"Non-significant",0.979334450244105,"NRAS","RASN_HUMAN"
-0.124710083,9.90576648725,-2.04342300674147,0.0791198696903484,0.120466290032505,-6.48308433035824,"MILK1_HUMAN",28,-2.12982654866084,0.0671381407312882,0.104914235859108,-0.124710083,"Non-significant",0.979165578197482,"MICALL1","MILK1_HUMAN"
-0.13081193,10.1514710175,-2.14447200087946,0.0680314605931677,0.105624779612549,-6.33339341563141,"SZRD1_HUMAN",11,-2.12958796022158,0.0671627208743923,0.1049175223562,-0.13081193,"Non-significant",0.97915197389312,"SZRD1","SZRD1_HUMAN"
-0.0508267850000017,12.7511862525,-1.98765876702186,0.085985444669477,0.129284929204249,-6.56487895156544,"LRRF2_HUMAN",25,-2.12956450012033,0.067165138288534,0.1049175223562,-0.0508267850000017,"Non-significant",0.97915197389312,"LRRFIP2","LRRF2_HUMAN"
0.0706388925000017,13.08488094875,2.07400139541162,0.0755875953515676,0.115811429387031,-6.43797462009774,"SYAP1_HUMAN",19,2.12847249271213,0.0672777577854733,0.105073970793729,0.0706388925000017,"Non-significant",0.978504855243947,"SYAP1","SYAP1_HUMAN"
0.1552910805,8.50951623925,2.04421061634677,0.0790268747153128,0.120346436671251,-6.48192463698977,"HLTF_HUMAN",33,2.12803857369727,0.0673225598823871,0.105124464106825,0.1552910805,"Non-significant",0.978296205092172,"HLTF","HLTF_HUMAN"
-0.205626726249999,8.610655665375,-2.20947823136638,0.0617310746280895,0.0972945452580715,-6.23624331377274,"RPP14_HUMAN",6,-2.12750021372968,0.067378186424804,0.105191838002347,-0.205626726249999,"Non-significant",0.978017956456596,"RPP14","RPP14_HUMAN"
-0.0855283775000029,12.13315987625,-2.48669811320047,0.0408286156958018,0.0682014272096539,-5.816845103813,"RT10_HUMAN",9,-2.12726228565457,0.0674027850133232,0.105210754606908,-0.0855283775000029,"Non-significant",0.977939864481615,"MRPS10","RT10_HUMAN"
0.140169382249999,8.825724244125,2.05186432295447,0.078128783672672,0.119194120828408,-6.47064900147721,"ZMYM4_HUMAN",23,2.12695649767034,0.0674344124247816,0.105240633647192,0.140169382249999,"Non-significant",0.977816545718884,"ZMYM4","ZMYM4_HUMAN"
0.0904300214999978,9.14628231525,2.31422137975857,0.0527885579256437,0.0850773909665872,-6.07858819787001,"UPP_HUMAN",10,2.12545704322491,0.0675897118974887,0.105463473081069,0.0904300214999978,"Non-significant",0.976897930756243,"UPRT","UPP_HUMAN"
0.0486834050000038,13.572559475,1.98889209088097,0.0858274512533107,0.1290703990391,-6.56307686506346,"SNX5_HUMAN",24,2.12400297367196,0.0677406478064312,0.105647249060697,0.0486834050000038,"Non-significant",0.976141807019747,"SNX5","SNX5_HUMAN"
-0.348846197249999,8.785693287875,-2.20480019661758,0.0621642789262047,0.0978858036743843,-6.24325403417787,"REEP4_HUMAN",3,-2.12399980001084,0.0677409776034554,0.105647249060697,-0.348846197249999,"Non-significant",0.976141807019747,"REEP4","REEP4_HUMAN"
-0.0668845174999966,11.40338134875,-1.94450118377485,0.0916970227937809,0.136733706374566,-6.62772828606971,"LUZP1_HUMAN",53,-2.12396020734516,0.0677450920836481,0.105647249060697,-0.0668845174999966,"Non-significant",0.976141807019747,"LUZP1","LUZP1_HUMAN"
0.0903332235000001,8.46631586575,2.31038067407705,0.0530921184706607,0.0854685765067225,-6.08438989912354,"GDPD1_HUMAN",10,2.12219229853671,0.0679290650948076,0.105914555990406,0.0903332235000001,"Non-significant",0.975044350072878,"GDPD1","GDPD1_HUMAN"
0.174499511999999,9.47564363475,2.06367422489046,0.0767627480699393,0.117428893553815,-6.45322876826462,"FRY_HUMAN",16,2.12164039519324,0.0679865983990012,0.10598465653878,0.174499511999999,"Non-significant",0.974757003252808,"FRY","FRY_HUMAN"
-0.0850825275000027,14.53249716875,-3.09254357801509,0.0168599632696454,0.0322250862584673,-4.89398760989448,"NH2L1_HUMAN",7,-2.12006933697473,0.0681506369886168,0.106220732096348,-0.0850825275000027,"Non-significant",0.973790709654704,"SNU13","NH2L1_HUMAN"
0.0543496625,12.56871378375,1.88412208611824,0.100312461765705,0.147536859225811,-6.71492207624275,"RBGPR_HUMAN",58,2.11846535355182,0.0683185160099424,0.106462705019006,0.0543496625,"Non-significant",0.972802503409335,"RAB3GAP2","RBGPR_HUMAN"
-0.641253351999999,8.1317382455,-2.04935118925598,0.0784225595214262,0.119577379559714,-6.4743526393295,"FNIP1_HUMAN",19,-2.11733767029884,0.0684367876586491,0.106627298183873,-0.641253351999999,"Non-significant",0.972131595188376,"FNIP1","FNIP1_HUMAN"
-0.204174044999998,12.1647682175,-2.5987763572011,0.0345811777115741,0.0591727054264836,-5.64592656308687,"PREY_HUMAN",3,-2.11626494251998,0.0685494828786687,0.106763721374237,-0.204174044999998,"Non-significant",0.971576296779163,"PYURF","PREY_HUMAN"
0.722436785750002,7.407492339625,2.06324926162831,0.0768114909305596,0.117482137008472,-6.45385605995869,"G3ST1_HUMAN",5,2.11626305937505,0.0685496808728638,0.106763721374237,0.722436785750002,"Non-significant",0.971576296779163,"GAL3ST1","G3ST1_HUMAN"
-0.116702795000002,10.76229465,-3.08057291874561,0.0171507708424593,0.0327289670434888,-4.91209181854154,"PSMG3_HUMAN",5,-2.11515773039987,0.0686659926733482,0.106925115877268,-0.116702795000002,"Non-significant",0.970920270415731,"PSMG3","PSMG3_HUMAN"
0.0679941175000014,12.53664517375,2.23445796095573,0.0594686512884353,0.0943248993599309,-6.19876014461807,"PHYD1_HUMAN",13,2.1145487813168,0.0687301543744461,0.107005258814593,0.0679941175000014,"Non-significant",0.970594878220984,"PHYHD1","PHYD1_HUMAN"
-0.7523968215,7.01041889175,-2.1260190520245,0.0699342223390935,0.108200359782713,-6.36085714455444,"SNPC5_HUMAN",1,-2.11214405151261,0.068984105678972,0.107377028627869,-0.7523968215,"Non-significant",0.969088618144945,"SNAPC5","SNPC5_HUMAN"
0.628891229749998,7.670939922375,2.04739084692077,0.0786524732544512,0.119884574513882,-6.47724079145501,"NADL2_HUMAN",11,2.1120465435998,0.0689944224758022,0.107377028627869,0.628891229749998,"Non-significant",0.969088618144945,"NAALADL2","NADL2_HUMAN"
-0.0460791600000015,13.84727764,-1.84046762621254,0.107024607125754,0.155778002670174,-6.77738097011778,"SYCC_HUMAN",48,-2.1111781991164,0.0690863644853516,0.107500270675102,-0.0460791600000015,"Non-significant",0.968590442236234,"CARS1","SYCC_HUMAN"
0.0695266725000003,14.93585896625,2.10888604355343,0.071748277181919,0.110722487800512,-6.38630765776269,"TPM1_HUMAN",16,2.1101730756619,0.0691929396443675,0.107646232606566,0.0695266725000003,"Non-significant",0.968001164974821,"TPM1","TPM1_HUMAN"
0.0712010862499959,9.382602095625,2.01709360431822,0.0822915102369966,0.12450819238694,-6.52178266768171,"KIFA3_HUMAN",23,2.10974251932423,0.0692386418849717,0.107697455701869,0.0712010862499959,"Non-significant",0.967794556569157,"KIFAP3","KIFA3_HUMAN"
-0.446770071749999,7.583178341375,-2.05010243999071,0.0783346270106111,0.119464912442996,-6.47324563636345,"ATAT_HUMAN",10,-2.10929595045218,0.0692860752201185,0.107751352035125,-0.446770071749999,"Non-significant",0.967577271722124,"ATAT1","ATAT_HUMAN"
0.0874023425000008,11.52085876375,2.14814404954075,0.0676590226003747,0.105240432090526,-6.3279219665826,"MINY3_HUMAN",13,2.10914294274807,0.0693023346444734,0.107756756819455,0.0874023425000008,"Non-significant",0.967555488151906,"MINDY3","MINY3_HUMAN"
-0.1488111,13.945782065,-3.76630535911584,0.00664158401154239,0.0147359598929431,-3.89633771127443,"AR6P1_HUMAN",3,-2.10687106308795,0.0695441994427482,0.10811288401013,-0.1488111,"Non-significant",0.966122547294787,"ARL6IP1","AR6P1_HUMAN"
0.112678527500002,8.51789760575,2.05549075697824,0.0777067824427638,0.118571772123471,-6.46530258329147,"UNK_HUMAN",17,2.10636986162793,0.0695976692732949,0.108176056482501,0.112678527500002,"Non-significant",0.965868854647566,"UNK","UNK_HUMAN"
-0.477592826,7.088060677,-2.07186709644204,0.0758289934028829,0.116126923218187,-6.44112875450233,"FA76B_HUMAN",5,-2.10512445193131,0.0697307090242737,0.108362858843216,-0.477592826,"Non-significant",0.965119545873501,"FAM76B","FA76B_HUMAN"
-2.09881877875,8.496219873375,-2.04093594334593,0.0794142327664274,0.120827178337223,-6.48674555464018,"TM35B_HUMAN",2,-2.10293093698707,0.0699656383402382,0.108707901487533,-2.09881877875,"Non-significant",0.963738887857415,"TMEM35B","TM35B_HUMAN"
-0.0597662925000009,16.58264994625,-2.21229903023437,0.0614713231850114,0.096957668998215,-6.23201455376824,"TMED9_HUMAN",14,-2.10157354070193,0.0701114079272432,0.10891431209339,-0.0597662925000009,"Non-significant",0.962915047197621,"TMED9","TMED9_HUMAN"
-0.102840185,8.9586492775,-1.98427666590372,0.0864201692339506,0.129799644774228,-6.56981907559039,"NIPBL_HUMAN",56,-2.1007486450869,0.0702001387079171,0.109032056231626,-0.102840185,"Non-significant",0.962445797492932,"NIPBL","NIPBL_HUMAN"
-0.192549228750002,8.386084556625,-2.14722927047413,0.0677516135017885,0.105326143527587,-6.3292852037198,"GNT2A_HUMAN",7,-2.09669840967919,0.0706374123138891,0.109691000072544,-0.192549228750002,"Non-significant",0.959829003958327,"GCNT2","GNT2A_HUMAN"
-0.0589690225000048,12.16731929875,-2.11919440608778,0.0706512877682853,0.109229586316742,-6.37100066177494,"RAE1L_HUMAN",16,-2.0943543153937,0.0708917095777092,0.110065614299228,-0.0589690225000048,"Non-significant",0.958348338181346,"RAE1","RAE1L_HUMAN"
-0.491062402999999,7.2817599775,-2.03124889135175,0.0805711029328637,0.122278326723282,-6.50099451737058,"MDC1_HUMAN",11,-2.09330803840392,0.0710055045434249,0.11022198854448,-0.491062402999999,"Non-significant",0.95773175801655,"MDC1","MDC1_HUMAN"
-2.69385802625,9.787919341875,-2.02571921003568,0.0812389128313558,0.123092359564174,-6.50912003865878,"CYH2_HUMAN",8,-2.0926637892831,0.0710756635662102,0.110310581513457,-2.69385802625,"Non-significant",0.95738282597788,"CYTH2","CYH2_HUMAN"
-0.0565609949999999,14.030816075,-1.86423228372838,0.103318655934812,0.151210745004253,-6.74344302946236,"TPP2_HUMAN",74,-2.09217966111285,0.0711284301955546,0.110372153556394,-0.0565609949999999,"Non-significant",0.957140483511241,"TPP2","TPP2_HUMAN"
-0.2973132135,7.73790371425,-2.15607367020292,0.066861686179771,0.104096260215975,-6.31609965949447,"NAA60_HUMAN",4,-2.09161207158155,0.0711903425861168,0.110447892077743,-0.2973132135,"Non-significant",0.956842568318941,"NAA60","NAA60_HUMAN"
-0.0687835225000022,11.58530223375,-2.08859528348102,0.0739572426531148,0.113652798235753,-6.41638557139409,"PP4C_HUMAN",16,-2.08972966239391,0.0713960543210152,0.110746658423231,-0.0687835225000022,"Non-significant",0.955669368944582,"PPP4C","PP4C_HUMAN"
-0.209735393500003,9.290673256,-2.15794235018237,0.0666751572775169,0.103825032457452,-6.31331226500087,"DUS22_HUMAN",6,-2.08933019828632,0.0714397832914986,0.110794099974985,-0.209735393500003,"Non-significant",0.95548336611058,"DUSP22","DUS22_HUMAN"
-1.043799162,7.5960434675,-2.03623287719045,0.0799738331149429,0.121481246950055,-6.49366571015663,"ACD_HUMAN",3,-2.08904190156036,0.0714713592248245,0.110822679710457,-1.043799162,"Non-significant",0.955371352737797,"ACD","ACD_HUMAN"
0.0500941324999999,12.08409500125,1.85342275671007,0.104988736194716,0.15326464450732,-6.75889908643328,"LIPB1_HUMAN",46,2.08684101005711,0.0717128661257745,0.111176705641742,0.0500941324999999,"Non-significant",0.953986199004149,"PPFIBP1","LIPB1_HUMAN"
-0.112901447500006,10.17352330625,-2.01990466624839,0.0819470052604115,0.124053754910203,-6.51765759088324,"INT5_HUMAN",20,-2.08642596758612,0.0717584991066137,0.111226993190446,-0.112901447500006,"Non-significant",0.953789802942416,"INTS5","INT5_HUMAN"
-0.0700030349999974,11.786280155,-2.72442587719383,0.0287386126260767,0.0504872375625679,-5.45404397136553,"RU2B_HUMAN",9,-2.08536206199845,0.0718756034654171,0.111388023829748,-0.0700030349999974,"Non-significant",0.953161500941949,"SNRPB2","RU2B_HUMAN"
-0.0793428425000045,16.86137580875,-2.50539669717588,0.0397106690989189,0.066584688648257,-5.78836075407506,"RS12_HUMAN",9,-2.08518835233164,0.0718947415556138,0.111397201575785,-0.0793428425000045,"Non-significant",0.953125718995862,"RPS12","RS12_HUMAN"
-0.144358158250002,9.405147075625,-2.51143064919288,0.0393566633624283,0.066069969225634,-5.77916579241384,"T176A_HUMAN",5,-2.08478196834223,0.0719395335988923,0.111446118122599,-0.144358158250002,"Non-significant",0.952935054211965,"TMEM176A","T176A_HUMAN"
0.141484737500001,9.01756811125,2.03126530024167,0.0805691293318434,0.122278326723282,-6.50097039655507,"PANK2_HUMAN",16,2.08340128072812,0.072091919238004,0.111661666162649,0.141484737500001,"Non-significant",0.952095896100082,"PANK2","PANK2_HUMAN"
-0.109543802500003,14.65289139625,-2.45555590176635,0.0427627398384427,0.0709960870786357,-5.86424844750883,"IF1AX_HUMAN",7,-2.08299941030749,0.0721363329738429,0.111709930302503,-0.109543802500003,"Non-significant",0.95190821915037,"EIF1AX","IF1AX_HUMAN"
-0.272967576999996,8.73945391175,-2.17136104940981,0.0653509061777382,0.102216141802218,-6.29328134445963,"HMGN4_HUMAN",4,-2.08152675210927,0.0722993173615031,0.111941760844987,-0.272967576999996,"Non-significant",0.951007865919134,"HMGN4","HMGN4_HUMAN"
0.0793347375000035,11.62607216875,1.92535079801602,0.09434855518907,0.14013462056188,-6.65547981392547,"HERC2_HUMAN",89,2.08113257171266,0.0723430040483544,0.111988830325726,0.0793347375000035,"Non-significant",0.950825291345957,"HERC2","HERC2_HUMAN"
0.866368413,6.984773934,2.02017260034421,0.0819142432357773,0.124026433668828,-6.51726432942596,"BTBD8_HUMAN",6,2.0799544221739,0.0724737319702908,0.112170599848987,0.866368413,"Non-significant",0.950120957665493,"BTBD8","BTBD8_HUMAN"
-0.27673769175,9.987402201375,-2.24928098469622,0.0581657378229681,0.0926803410415498,-6.17648130008877,"FITM2_HUMAN",3,-2.07979007829375,0.0724919860559119,0.112178254170237,-0.27673769175,"Non-significant",0.950091323197355,"FITM2","FITM2_HUMAN"
-0.0412452224999988,12.55533707125,-1.94291537862619,0.0919138038211521,0.137001141009459,-6.63002961469217,"PSPC1_HUMAN",23,-2.07791917333648,0.0727001106196557,0.112479668210917,-0.0412452224999988,"Non-significant",0.948925973390932,"PSPC1","PSPC1_HUMAN"
0.0363206875000017,17.06925487375,1.97563653673869,0.0875405475991862,0.131272817259943,-6.58242818621024,"MDHC_HUMAN",21,2.07282843851856,0.0732693916024341,0.113339640634413,0.0363206875000017,"Non-significant",0.945618168708276,"MDH1","MDHC_HUMAN"
0.122570037749998,9.829033136375,2.48523006124254,0.0409177440867364,0.0682961712687328,-5.81908078440256,"FWCH2_HUMAN",6,2.06966258996348,0.0736256220561908,0.113869792350758,0.122570037749998,"Non-significant",0.943591471314622,"FLYWCH2","FWCH2_HUMAN"
-0.125253204999998,13.064790725,-2.30573656819527,0.0534615399058337,0.0860139950116955,-6.09140328724722,"CYTC_HUMAN",7,-2.06878565334619,0.0737245976121502,0.114001950701305,-0.125253204999998,"Non-significant",0.943087717334014,"CST3","CYTC_HUMAN"
0.149555446749998,10.187230229125,2.00774867531256,0.083447034480197,0.126165928902884,-6.53548429278583,"MIGA1_HUMAN",18,2.06862559396981,0.0737426768099223,0.11400899171512,0.149555446749998,"Non-significant",0.943060895169994,"MIGA1","MIGA1_HUMAN"
0.0570817000000048,16.1739728425,2.37360460588803,0.0483128695174323,0.0789662938069491,-5.9887155807209,"RAP1B_HUMAN",12,2.06843410670218,0.073764311596909,0.114021526214991,0.0570817000000048,"Non-significant",0.943013150120936,"RAP1B","RAP1B_HUMAN"
-0.109124662500001,11.49572110375,-5.33839183026612,0.00097783806845701,0.00302465947854097,-1.79762834289807,"PRAF1_HUMAN",4,-2.06746391682888,0.0738740221611773,0.11417017469684,-0.109124662500001,"Non-significant",0.942447334411742,"RABAC1","PRAF1_HUMAN"
0.0936253072500008,9.524091601375,2.04692249589015,0.0787075010273666,0.119925077035371,-6.47793070017902,"DCNL3_HUMAN",15,2.06659133212187,0.0739728320431542,0.114301925076397,0.0936253072500008,"Non-significant",0.941946455142635,"DCUN1D3","DCNL3_HUMAN"
-0.300887227249999,7.785733521125,-2.022785143376,0.0815954658447196,0.12356596866783,-6.51342900268726,"MED26_HUMAN",9,-2.0648829394219,0.0741666626286368,0.114580425091052,-0.300887227249999,"Non-significant",0.940889570859702,"MED26","MED26_HUMAN"
-0.104183677500002,11.76298975875,-2.16608256524343,0.0658686582906494,0.10283513997627,-6.30116399565729,"DHE4_HUMAN",10,-2.06442553655899,0.0742186430261085,0.114607448220071,-0.104183677500002,"Non-significant",0.940787157100181,"GLUD2","DHE4_HUMAN"
0.1714651575,14.27260267625,2.07590334878344,0.075373117821745,0.115512729112634,-6.43516316346075,"LYPA2_HUMAN",9,2.06438583130838,0.0742231569136203,0.114607448220071,0.1714651575,"Non-significant",0.940787157100181,"LYPLA2","LYPA2_HUMAN"
0.0476253000000035,10.2875770325,1.85354857273405,0.104969148605063,0.153262593728058,-6.75871937010944,"MD1L1_HUMAN",35,2.06437010516096,0.0742249448135448,0.114607448220071,0.0476253000000035,"Non-significant",0.940787157100181,"MAD1L1","MD1L1_HUMAN"
-0.353222608750001,8.047725558375,-2.00238029650045,0.0841180462707906,0.126975467767997,-6.54334734526482,"ERCC6_HUMAN",12,-2.06121622306115,0.0745843629531175,0.115141317826342,-0.353222608750001,"Non-significant",0.938768804224005,"ERCC6","ERCC6_HUMAN"
0.106084587499998,12.26311337875,2.03053545856684,0.0806569580925852,0.122386588616094,-6.50204320138585,"STK24_HUMAN",15,2.06096526469636,0.0746130354547524,0.115164489259862,0.106084587499998,"Non-significant",0.938681414106691,"STK24","STK24_HUMAN"
-0.0786249635000029,8.18791592125,-2.02651531988826,0.0811424330897686,0.122990391748545,-6.50795057787605,"CNKR3_HUMAN",17,-2.05992045487401,0.0747325232244091,0.11532779902207,-0.0786249635000029,"Non-significant",0.938065996202999,"CNKSR3","CNKR3_HUMAN"
-0.0568664074999994,10.47314679625,-1.9178126719178,0.0954126203933916,0.141515568765775,-6.66637953376708,"LRC8D_HUMAN",28,-2.05819561353467,0.0749301919051033,0.11561167628924,-0.0568664074999994,"Non-significant",0.936998301798664,"LRRC8D","LRC8D_HUMAN"
0.0683460250000021,11.670942545,2.03511741157549,0.0801071277451468,0.121639881059961,-6.49530639163551,"STAM1_HUMAN",17,2.05760553527278,0.0749979330237468,0.11569501783623,0.0683460250000021,"Non-significant",0.936685342628377,"STAM","STAM1_HUMAN"
-0.20662308,12.495927335,-2.18259050708575,0.0642629407465683,0.100813759082975,-6.27649853532449,"GPT_HUMAN",5,-2.05653849373692,0.0751205819834255,0.115863016566934,-0.20662308,"Non-significant",0.936055168558184,"DPAGT1","GPT_HUMAN"
0.223089933499999,7.69196391125,2.10282914169344,0.0724007160159606,0.111586329365246,-6.39529339404287,"HEXI2_HUMAN",6,2.05621946408653,0.0751572903435424,0.115898426693326,0.223089933499999,"Non-significant",0.935922459489766,"HEXIM2","HEXI2_HUMAN"
0.0525786875000005,12.40896570625,2.03518219345494,0.0800993805264031,0.121639881059961,-6.49521111390404,"AIP_HUMAN",18,2.05466825900172,0.0753360264477717,0.11615181737498,0.0525786875000005,"Non-significant",0.934973990601148,"AIP","AIP_HUMAN"
0.40447008625,7.280866086625,1.99824246169078,0.0846388627954077,0.127647338433081,-6.54940393022535,"GAS6_HUMAN",10,2.05455434874916,0.0753491680396716,0.11615181737498,0.40447008625,"Non-significant",0.934973990601148,"GAS6","GAS6_HUMAN"
-0.102147819999999,15.2844129775,-1.97649048226297,0.0874291846192943,0.131174901594167,-6.58118269194336,"NB5R1_HUMAN",23,-2.05379680809878,0.0754366210682916,0.116265364597665,-0.102147819999999,"Non-significant",0.934549642145046,"CYB5R1","NB5R1_HUMAN"
-0.156226396500003,9.152909875,-1.98721841556716,0.08604192441002,0.129326881593258,-6.56552229763379,"AT2B2_HUMAN",20,-2.05298300727545,0.0755306796871611,0.116389049192519,-0.156226396500003,"Non-significant",0.934087879643085,"ATP2B2","AT2B2_HUMAN"
-0.278734922500002,8.50611102575,-2.05591431282195,0.0776576411798435,0.118518243256364,-6.4646779781402,"APC16_HUMAN",6,-2.05230648783693,0.0756089587959327,0.116488377570996,-0.278734922500002,"Non-significant",0.933717403466977,"ANAPC16","APC16_HUMAN"
0.0852429875000009,13.41427695875,2.24878980791343,0.0582084473712844,0.0927133414385027,-6.17721995056063,"UBC12_HUMAN",10,2.05191151093777,0.0756546977298957,0.116537545169096,0.0852429875000009,"Non-significant",0.93353413444172,"UBE2M","UBC12_HUMAN"
-0.0840497012500041,9.404219865875,-1.95881941221669,0.089762167172365,0.134126095921976,-6.60692332878723,"CRCM_HUMAN",25,-2.04957477770166,0.0759258496567465,0.116933854697006,-0.0840497012500041,"Non-significant",0.932059733667094,"MCC","CRCM_HUMAN"
-0.0443067575000011,14.89083909875,-1.98720198318473,0.0860440327411305,0.129326881593258,-6.5655463042633,"STRAP_HUMAN",20,-2.04923858305855,0.075964939495161,0.116972684509447,-0.0443067575000011,"Non-significant",0.931915542970346,"STRAP","STRAP_HUMAN"
0.0588300199999985,13.09452498,2.70058418474736,0.0297627002040127,0.0520236209280721,-5.4904554330211,"MYCBP_HUMAN",10,2.04886263315024,0.0760086750621819,0.117018652438198,0.0588300199999985,"Non-significant",0.931744907438978,"MYCBP","MYCBP_HUMAN"
1.17657411075,7.602748930375,1.98982464163814,0.0857081770624821,0.128937038097387,-6.56171404095166,"D19L3_HUMAN",4,2.04852723236413,0.0760477142050882,0.117057374549797,1.17657411075,"Non-significant",0.931601220793532,"DPY19L3","D19L3_HUMAN"
-0.81208443625,7.227389454875,-1.99264418491585,0.0853485427078985,0.128487741826197,-6.55759244967111,"RBM23_HUMAN",5,-2.04775830304681,0.0761372881867428,0.117173854687978,-0.81208443625,"Non-significant",0.931169282784259,"RBM23","RBM23_HUMAN"
