"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3BM"
0.893084645,7.2564460635,1.96487492416738,0.0893076617342786,0.14324914952583,-6.64201460790816,"INAR1_HUMAN",8,-2.01970201445188,0.0799623373103489,0.130919051772569,-0.893084645,"Non-significant",0.88299714888368,"IFNAR1","INAR1_HUMAN",0.893084645
-0.0543293924999997,15.14879488875,-1.94972152192833,0.0913400313075425,0.145870618395467,-6.66401057845561,"PSB5_HUMAN",20,2.01960487838515,0.079974160348435,0.130919051772569,0.0543293924999997,"Non-significant",0.88299714888368,"PSMB5","PSB5_HUMAN",-0.0543293924999997
-0.0723783964999996,10.06580197925,-1.8223448843467,0.110298593988848,0.170459504791897,-6.84669570449422,"DOCK5_HUMAN",67,2.01922476742877,0.0800204424517747,0.13096938047107,0.0723783964999996,"Non-significant",0.882830226838884,"DOCK5","DOCK5_HUMAN",-0.0723783964999996
-0.114995479749998,8.363577604375,-1.97103734894109,0.0884938794365242,0.142106098260709,-6.63305495297336,"TCPR1_HUMAN",18,2.01908033483668,0.0800380353458697,0.130972743143144,0.114995479749998,"Non-significant",0.882819076361013,"TECPR1","TCPR1_HUMAN",-0.114995479749998
-0.30524349125,10.090490101875,-2.40043576640556,0.0467132941341914,0.0824945225763879,-5.99344318136365,"CYTM1_HUMAN",2,2.01693659320826,0.0802996026865376,0.13135624691752,0.30524349125,"Non-significant",0.881549268616047,"CYSTM1","CYTM1_HUMAN",-0.30524349125
0.0906898950000006,12.6205528975,2.01292939149494,0.0831514636890988,0.134578280997583,-6.57193302902684,"RAB17_HUMAN",16,-2.01690418029368,0.0803035639300015,0.13135624691752,-0.0906898950000006,"Non-significant",0.881549268616047,"RAB17","RAB17_HUMAN",0.0906898950000006
-0.836380481749999,6.998753905375,-1.96710644432589,0.0890121341015217,0.14282948378864,-6.63877112456222,"EFNB1_HUMAN",6,2.01622664468465,0.0803864105442787,0.131460944361042,0.836380481749999,"Non-significant",0.881203252252544,"EFNB1","EFNB1_HUMAN",-0.836380481749999
0.79101037975,6.779270052875,1.96125352823351,0.0897893009803698,0.143939524146736,-6.64727591709603,"ATP7A_HUMAN",9,-2.01612568733664,0.0803987623895092,0.131460944361042,-0.79101037975,"Non-significant",0.881203252252544,"ATP7A","ATP7A_HUMAN",0.79101037975
-0.078873634999999,12.188008785,-2.06494082853252,0.0769589290662711,0.126203660136109,-6.49555981638977,"WASF2_HUMAN",15,2.01541946413432,0.0804852186476819,0.131576785876903,0.078873634999999,"Non-significant",0.880820726640567,"WASF2","WASF2_HUMAN",-0.078873634999999
0.0588817600000002,14.467865705,1.87124340032307,0.102608449780274,0.160550700426569,-6.77705826420286,"SGT1_HUMAN",25,-2.01273774906596,0.0808143434843718,0.13208626322384,-0.0588817600000002,"Non-significant",0.879142346021296,"SUGT1","SGT1_HUMAN",0.0588817600000002
-0.976784825250001,7.869565904125,-1.97382385341136,0.0881282956727768,0.141572975838734,-6.629000883314,"REEP4_HUMAN",3,2.01262503378771,0.0808282056837782,0.13208626322384,0.976784825250001,"Non-significant",0.879142346021296,"REEP4","REEP4_HUMAN",-0.976784825250001
-0.138911245250002,10.017166613375,-1.95480684554996,0.0906529963669289,0.144938184062376,-6.65663469685998,"DDX47_HUMAN",19,2.01223871114665,0.0808757348842741,0.132138315437012,0.138911245250002,"Non-significant",0.878971234087966,"DDX47","DDX47_HUMAN",-0.138911245250002
0.234016060999999,7.04438513525,1.9429211180507,0.092266733529566,0.14709973461712,-6.67386487356753,"WDFY3_HUMAN",29,-2.01126493890719,0.0809956589924606,0.132308606520824,-0.234016060999999,"Non-significant",0.87841190454318,"WDFY3","WDFY3_HUMAN",0.234016060999999
0.128753184999999,14.75987673,2.13891027917799,0.0689316877528007,0.114940691606005,-6.38611787748366,"TPSN_HUMAN",10,-2.01006309912949,0.0811439099143576,0.132525095266057,-0.128753184999999,"Non-significant",0.87770187490755,"TAPBP","TPSN_HUMAN",0.128753184999999
0.0646739024999974,11.16703414875,1.80647089788185,0.112912193473703,0.173642926252481,-6.86915880058916,"MET_HUMAN",44,-2.00762502930634,0.081445467914227,0.132991834376021,-0.0646739024999974,"Non-significant",0.876175023651735,"MET","MET_HUMAN",0.0646739024999974
-0.108618262499999,10.92203188125,-2.34319571981169,0.0508575681063071,0.0887159970339583,-6.07997063107776,"TPC2L_HUMAN",9,2.00641568012438,0.0815954543862246,0.133210940348923,0.108618262499999,"Non-significant",0.875460105961115,"TRAPPC2L","TPC2L_HUMAN",-0.108618262499999
-0.136285305250004,9.305868387125,-1.95372310373979,0.0907989865796149,0.145144065594457,-6.65820707262522,"TF3C2_HUMAN",18,2.00522342727141,0.0817435842998913,0.133426931073545,0.136285305250004,"Non-significant",0.874756502981818,"GTF3C2","TF3C2_HUMAN",-0.136285305250004
-0.786848068249999,7.957191586375,-1.94570361148438,0.0918864536176604,0.146632131303154,-6.66983410924225,"CFA36_HUMAN",13,2.0041154746311,0.0818814755796239,0.133626129266341,0.786848068249999,"Non-significant",0.874108611571244,"CFAP36","CFA36_HUMAN",-0.786848068249999
-0.089051962500001,14.83401215125,-1.96439223383031,0.0893717122968688,0.143324612433468,-6.64271604726741,"GHC1_HUMAN",18,2.00383180819188,0.0819168160145646,0.133657925316834,0.089051962500001,"Non-significant",0.874005284424682,"SLC25A22","GHC1_HUMAN",-0.089051962500001
-0.200257777999999,8.61117362975,-1.9347780545673,0.0933884856997355,0.148550961683916,-6.68565078547043,"KPB1_HUMAN",26,2.00330467775165,0.0819825277968101,0.133739254267334,0.200257777999999,"Non-significant",0.873741102763792,"PHKA1","KPB1_HUMAN",-0.200257777999999
-0.0799703624999974,14.81673216875,-2.24879744778698,0.0585249620995298,0.100041960157562,-6.22203912758775,"PP1B_HUMAN",12,2.00205886979499,0.0821380338923583,0.133967006129777,0.0799703624999974,"Non-significant",0.87300214805411,"PPP1CB","PP1B_HUMAN",-0.0799703624999974
0.217592002499998,13.21521771125,2.20540125205609,0.0624317719580414,0.105721856894241,-6.28702578829589,"LSM3_HUMAN",5,-1.99935114506636,0.0824770140789182,0.134493857936003,-0.217592002499998,"Non-significant",0.871297548564244,"LSM3","LSM3_HUMAN",0.217592002499998
0.0729539399999979,13.0366863,2.02532383567921,0.0816325549745721,0.13253123259136,-6.5537802583187,"CC90B_HUMAN",16,-1.99823178613161,0.0826175447567845,0.134693779034709,-0.0729539399999979,"Non-significant",0.870652462133646,"CCDC90B","CC90B_HUMAN",0.0729539399999979
1.33719146275,7.285454213625,1.95484942714479,0.0906472649149479,0.144938184062376,-6.65657291082117,"MXRA8_HUMAN",2,-1.99812014743815,0.0826315733050752,0.134693779034709,-1.33719146275,"Non-significant",0.870652462133646,"MXRA8","MXRA8_HUMAN",1.33719146275
0.1027514935,9.80452907075,1.89488363999095,0.0990789995909446,0.15589637624642,-6.74316416654213,"SMG8_HUMAN",30,-1.99583405530913,0.0829193553028678,0.135136745136866,-0.1027514935,"Non-significant",0.869226545571777,"SMG8","SMG8_HUMAN",0.1027514935
0.152394058499995,10.11447870825,2.00633304308991,0.0839711445175633,0.135722488425415,-6.58158145319161,"NOP16_HUMAN",12,-1.99532025898339,0.0829841682380054,0.135216229282457,-0.152394058499995,"Non-significant",0.868971179216757,"NOP16","NOP16_HUMAN",0.152394058499995
0.0908792000000034,12.5430852175,1.87089507164229,0.102661354226032,0.160580056658862,-6.77755660117438,"GOLI4_HUMAN",36,-1.99498645495727,0.0830263024592202,0.135258736650322,-0.0908792000000034,"Non-significant",0.8688346733084,"GOLIM4","GOLI4_HUMAN",0.0908792000000034
-0.947786331250001,7.583404421875,-1.93644287524041,0.0931580703187295,0.148324400210912,-6.68324244814448,"CDK10_HUMAN",12,1.99473078586878,0.0830585882383206,0.135285186523827,0.947786331250001,"Non-significant",0.868749755236599,"CDK10","CDK10_HUMAN",-0.947786331250001
-0.0999836899999966,14.9492814525,-2.65506256938812,0.0320779247250211,0.0601256009577947,-5.60655936307638,"EIF1B_HUMAN",8,1.99283388317028,0.0832985105803538,0.1356497576665,0.0999836899999966,"Non-significant",0.867580977753443,"EIF1B","EIF1B_HUMAN",-0.0999836899999966
-0.766200542499998,8.72859835625,-1.93586186594928,0.0932384203917964,0.148424295652965,-6.68408301224055,"ERF_HUMAN",11,1.99232278232365,0.0833632705469156,0.135728995062768,0.766200542499998,"Non-significant",0.867327366410685,"ERF","ERF_HUMAN",-0.766200542499998
0.0710844999999996,15.295778275,2.12403293406435,0.0704762827491554,0.117076189848764,-6.4082014171258,"AT1B1_HUMAN",14,-1.9921602430074,0.0833838756634476,0.13573632444326,-0.0710844999999996,"Non-significant",0.867303915094622,"ATP1B1","AT1B1_HUMAN",0.0710844999999996
-0.091113567499999,16.16953492125,-1.95151201058468,0.0910975549418435,0.145566121441668,-6.66141427513329,"TPP1_HUMAN",18,1.99189761560005,0.0834171794350925,0.135764318489746,0.091113567499999,"Non-significant",0.867214356117326,"TPP1","TPP1_HUMAN",-0.091113567499999
-0.145877241749998,8.116238415375,-1.90531030965411,0.0975600057319506,0.153873252389659,-6.72817006535966,"SMC6_HUMAN",37,1.99136310254399,0.0834850010352603,0.135848469831315,0.145877241749998,"Non-significant",0.866945249020541,"SMC6","SMC6_HUMAN",-0.145877241749998
-0.964422107000003,7.8750267625,-1.9332739314466,0.0935971381305638,0.148854769302363,-6.6878261008349,"HDAC4_HUMAN",11,1.99099080815244,0.0835322712724641,0.135899153552519,0.964422107000003,"Non-significant",0.866783248260995,"HDAC4","HDAC4_HUMAN",-0.964422107000003
-0.0652055725000036,13.04259061875,-2.09048715211718,0.0740867290447316,0.122063533838554,-6.45786605802861,"CCD25_HUMAN",15,1.98939218804167,0.0837355445592848,0.136203571032461,0.0652055725000036,"Non-significant",0.865811505790624,"CCDC25","CCD25_HUMAN",-0.0652055725000036
0.0460793949999978,12.385261655,1.70354366887116,0.131349320035295,0.197140922111379,-7.01294194348536,"CCD22_HUMAN",38,-1.98900552192197,0.0837847835630113,0.136257368445422,-0.0460793949999978,"Non-significant",0.865640002896021,"CCDC22","CCD22_HUMAN",0.0460793949999978
0.639814376999999,7.439469576,1.97769159387828,0.0876233085006781,0.140949783845843,-6.62337094205269,"THA11_HUMAN",3,-1.98757463567612,0.0839672413868097,0.1365277541762,-0.639814376999999,"Non-significant",0.864779053675694,"THAP11","THA11_HUMAN",0.639814376999999
-0.679493785,7.333809793,-1.92665841897511,0.0945202534754533,0.150068952903591,-6.69738738068682,"ANR50_HUMAN",29,1.98736543381966,0.0839939499122349,0.13654484162203,0.679493785,"Non-significant",0.864724701949757,"ANKRD50","ANR50_HUMAN",-0.679493785
-0.1423518675,13.74164307125,-3.590464367712,0.00854228315058423,0.0196353707870942,-4.20398964025823,"LTOR4_HUMAN",4,1.98643874937732,0.0841123579738216,0.136710965168018,0.1423518675,"Non-significant",0.864196650604225,"LAMTOR4","LTOR4_HUMAN",-0.1423518675
-0.173550602499999,13.34938263875,-2.66893438081421,0.0314320182980068,0.0590199336676095,-5.58544090489193,"UBL5_HUMAN",4,1.98626661092244,0.084134371029055,0.136720380451881,0.173550602499999,"Non-significant",0.864166741774136,"UBL5","UBL5_HUMAN",-0.173550602499999
-0.0748016832500014,9.582917332875,-1.87357143086769,0.102255543310043,0.160059568755303,-6.77372684997207,"GLE1_HUMAN",25,1.98233760731997,0.0846383388658775,0.137512829279199,0.0748016832500014,"Non-significant",0.861656782377362,"GLE1","GLE1_HUMAN",-0.0748016832500014
0.334678412499999,14.29807555625,2.12465404141942,0.0704111131806095,0.117014052247507,-6.40728015073026,"QCR9_HUMAN",3,-1.98217239565451,0.0846595945618485,0.137520856149898,-0.334678412499999,"Non-significant",0.861631432568684,"UQCR10","QCR9_HUMAN",0.334678412499999
0.0872960074999991,14.92127132375,2.62893586474802,0.0333321548096827,0.0621448203695677,-5.64633239201243,"RS26_HUMAN",9,-1.97862605346029,0.0851171115402102,0.138237405235536,-0.0872960074999991,"Non-significant",0.859374426648056,"RPS26","RS26_HUMAN",0.0872960074999991
-0.136151312500001,12.79782915125,-4.01976525065644,0.00484485706755953,0.0121902388723759,-3.58954311446557,"JAGN1_HUMAN",4,1.97842851103483,0.0851426672558917,0.138251052959053,0.136151312500001,"Non-significant",0.859331552301275,"JAGN1","JAGN1_HUMAN",-0.136151312500001
0.104721545000004,11.0866811275,1.99868340647796,0.0849316693266992,0.137012256603779,-6.59275942719624,"CPN2_HUMAN",14,-1.97830755707882,0.0851583185387833,0.138251052959053,-0.104721545000004,"Non-significant",0.859331552301275,"CPN2","CPN2_HUMAN",0.104721545000004
-0.0933899874999931,16.22645497375,-1.84156208648499,0.107212301081059,0.16654855986219,-6.81940606570447,"HNRPM_HUMAN",57,1.97770956443735,0.0852357391153293,0.138350095321223,0.0933899874999931,"Non-significant",0.859020537300284,"HNRNPM","HNRPM_HUMAN",-0.0933899874999931
0.116468668000003,9.6125336885,1.90648912837462,0.0973897015431005,0.1536398641787,-6.7264731680643,"ST7_HUMAN",22,-1.97701790149097,0.0853253723043891,0.138468918589468,-0.116468668000003,"Non-significant",0.858647699523276,"ST7","ST7_HUMAN",0.116468668000003
0.0619483024999976,13.57039236875,2.30091060133395,0.0541576989861215,0.0935824609991836,-6.14371749047151,"SPS1_HUMAN",13,-1.97604873089235,0.0854511221273559,0.138646296133105,-0.0619483024999976,"Non-significant",0.858091727892394,"SEPHS1","SPS1_HUMAN",0.0619483024999976
-0.238471269750004,8.321555495125,-1.94316228985353,0.0922337121330077,0.14709973461712,-6.67351557856126,"TRIM2_HUMAN",12,1.97535927325352,0.085540688861999,0.138751040673677,0.238471269750004,"Non-significant",0.857763750856527,"TRIM2","TRIM2_HUMAN",-0.238471269750004
-0.259663339999998,10.549031615,-2.2882027724378,0.0551913015791849,0.0950761252832515,-6.16284230610208,"SSXT_HUMAN",3,1.97529840124091,0.0855486010654998,0.138751040673677,0.259663339999998,"Non-significant",0.857763750856527,"SS18","SSXT_HUMAN",-0.259663339999998
0.136821035000001,14.7676342725,1.88965342879676,0.0998495772725347,0.156916411041786,-6.75067524588013,"RBMX_HUMAN",33,-1.97486080412202,0.0856055013073608,0.138813696002971,-0.136821035000001,"Non-significant",0.857567682259612,"RBMX","RBMX_HUMAN",0.136821035000001
0.298001170249999,7.908757388625,1.91357404793825,0.0963722144284665,0.152348348727971,-6.71626733195242,"BACH1_HUMAN",22,-1.97469202748305,0.0856274569649116,0.138813696002971,-0.298001170249999,"Non-significant",0.857567682259612,"BACH1","BACH1_HUMAN",0.298001170249999
0.239693404999999,11.14664638,2.37665005990976,0.0483919437824591,0.0849605694943445,-6.02942893914031,"APOA2_HUMAN",3,-1.97462146614187,0.0856366377050007,0.138813696002971,-0.239693404999999,"Non-significant",0.857567682259612,"APOA2","APOA2_HUMAN",0.239693404999999
0.700091600750002,7.375037193375,1.91410443085081,0.0962964618821386,0.152257151979844,-6.71550282276398,"LAMA2_HUMAN",25,-1.97408796969933,0.085706081925696,0.138899550961679,-0.700091600750002,"Non-significant",0.857299158259363,"LAMA2","LAMA2_HUMAN",0.700091600750002
0.0506868350000023,14.92748022,1.69262926759839,0.133463712403061,0.199851773289288,-7.02798571868357,"SYRC_HUMAN",53,-1.97396053321331,0.0857226781880622,0.138899741339327,-0.0506868350000023,"Non-significant",0.857298563009741,"RARS1","SYRC_HUMAN",0.0506868350000023
-0.247376203750001,8.764809727625,-1.91555569071473,0.0960894800714726,0.152043969874684,-6.713410586716,"KEAP1_HUMAN",18,1.97236966423671,0.0859301226947868,0.139209110934914,0.247376203750001,"Non-significant",0.856332340161718,"KEAP1","KEAP1_HUMAN",-0.247376203750001
0.599825144000001,7.164353013,1.91274696328628,0.0964904594518505,0.152506672176945,-6.71745937934542,"AMPD3_HUMAN",17,-1.97131000464333,0.0860685696879002,0.139406605284264,-0.599825144000001,"Non-significant",0.855716648257047,"AMPD3","AMPD3_HUMAN",0.599825144000001
-0.103800774999996,10.2536089425,-1.96916002921041,0.0887410174483921,0.142475816394761,-6.63578530138997,"HNF1A_HUMAN",15,1.97116744057795,0.0860872125471572,0.139410012403456,0.103800774999996,"Non-significant",0.855706034161829,"HNF1A","HNF1A_HUMAN",-0.103800774999996
-0.189288852500001,13.31382763375,-1.90020470756948,0.0983009600190493,0.154845597458525,-6.73551556666626,"CL16A_HUMAN",29,1.97071936864832,0.0861458316934437,0.139451568126509,0.189288852500001,"Non-significant",0.855576597748877,"CLEC16A","CL16A_HUMAN",-0.189288852500001
0.148196222000001,10.007995129,1.93068536683566,0.0939572896645792,0.149371179664794,-6.6915685328548,"NLE1_HUMAN",16,-1.9707183715504,0.0861459621823149,0.139451568126509,-0.148196222000001,"Non-significant",0.855576597748877,"NLE1","NLE1_HUMAN",0.148196222000001
-1.0135544535,6.9734063745,-1.92889366328129,0.0942073634906084,0.149740499125465,-6.69415797618716,"LEG9_HUMAN",3,1.96925443307921,0.0863377530874999,0.139735199841501,1.0135544535,"Non-significant",0.854694179631513,"LGALS9","LEG9_HUMAN",-1.0135544535
0.114714145000001,16.350538015,1.89716300401654,0.098744984696527,0.155457877476098,-6.73988863275902,"HNRPD_HUMAN",22,-1.96758387055089,0.0865571205555043,0.140050736650208,-0.114714145000001,"Non-significant",0.853714602497113,"HNRNPD","HNRPD_HUMAN",0.114714145000001
-0.105110642500001,13.65474772375,-1.94701044800408,0.0917083786968387,0.146375685972235,-6.6679403934416,"CHM4B_HUMAN",16,1.96751676651885,0.0865659435220767,0.140050736650208,0.105110642500001,"Non-significant",0.853714602497113,"CHMP4B","CHM4B_HUMAN",-0.105110642500001
0.240840673249999,7.629204154125,1.94217666640047,0.0923687371581844,0.147151027311725,-6.67494299669662,"BASP1_HUMAN",11,-1.96649031035771,0.0867010128442407,0.140242340676282,-0.240840673249999,"Non-significant",0.853120848380962,"BASP1","BASP1_HUMAN",0.240840673249999
0.184129475500001,9.8948639625,1.95276221307294,0.09092861985286,0.145323727102722,-6.65960098527157,"YTDC1_HUMAN",12,-1.96620873452332,0.0867381006015781,0.140275412503972,-0.184129475500001,"Non-significant",0.853018445505023,"YTHDC1","YTDC1_HUMAN",0.184129475500001
-0.0429387100000049,12.75428009,-1.62323964663693,0.147671810071665,0.217609385855605,-7.12263188376968,"HS74L_HUMAN",51,1.96600594583677,0.0867648204522011,0.1402917075756,0.0429387100000049,"Non-significant",0.852967998683626,"HSPA4L","HS74L_HUMAN",-0.0429387100000049
-0.15131831175,8.862465023875,-1.94274927402121,0.0922902695668389,0.147109433089804,-6.67411375131115,"GDPP1_HUMAN",14,1.96557089914624,0.0868221700567452,0.140357512736537,0.15131831175,"Non-significant",0.852764336483761,"GDPGP1","GDPP1_HUMAN",-0.15131831175
0.0682663925,16.58281397625,1.91771592977289,0.0957821838063349,0.151757147989398,-6.71029529490336,"CAH2_HUMAN",19,-1.9647143188838,0.0869351954992401,0.140513281469433,-0.0682663925,"Non-significant",0.852282623828113,"CA2","CAH2_HUMAN",0.0682663925
0.976180672999998,6.5087973475,1.93518148884149,0.0933325983875663,0.148490085279124,-6.68506723487878,"SPRNG_HUMAN",2,-1.96391972242137,0.0870401699025062,0.140655980082098,-0.976180672999998,"Non-significant",0.851841798788885,"SPRING1","SPRNG_HUMAN",0.976180672999998
-1.13472974325,6.614080250125,-1.91105416623558,0.0967329121498837,0.15283256167036,-6.71989862842592,"GUCD1_HUMAN",5,1.9624168373593,0.0872390530795538,0.140950350471067,1.13472974325,"Non-significant",0.850933839923905,"GUCD1","GUCD1_HUMAN",-1.13472974325
2.50291252425,10.032276152875,1.91030274418573,0.0968407251858816,0.152955156860503,-6.72098117219131,"UNC79_HUMAN",1,-1.96221275913074,0.0872660936094174,0.140967018595971,-2.50291252425,"Non-significant",0.85088248533939,"UNC79","UNC79_HUMAN",2.50291252425
1.422320008,7.23357003925,1.91175028641701,0.0966331379270025,0.152703546979135,-6.71889563305935,"JOS2_HUMAN",3,-1.96136138549409,0.0873789890763625,0.141122341238678,-1.422320008,"Non-significant",0.85040422714845,"JOSD2","JOS2_HUMAN",1.422320008
0.0953593250000004,14.1881549375,1.91885268018758,0.0956208642160774,0.151558530364294,-6.70865552979594,"FADS2_HUMAN",18,-1.96085870641921,0.0874457128148209,0.141203048527993,-0.0953593250000004,"Non-significant",0.850155926906075,"FADS2","FADS2_HUMAN",0.0953593250000004
0.0716881749999967,15.29065609,1.81142987592338,0.112089396458713,0.172534974936175,-6.8621492084298,"PNCB_HUMAN",34,-1.9605897298419,0.087481436060955,0.141233676414057,-0.0716881749999967,"Non-significant",0.850061735741916,"NAPRT","PNCB_HUMAN",0.0716881749999967
-0.0518426899999991,12.0837812425,-1.89225653058583,0.0994653329678851,0.156387482108992,-6.74693780662297,"AP3M1_HUMAN",20,1.96039634459608,0.0875071286408587,0.14124810174527,0.0518426899999991,"Non-significant",0.850017380018926,"AP3M1","AP3M1_HUMAN",-0.0518426899999991
-0.238984107500002,11.74333882375,-2.18879152994653,0.0639955539719226,0.107926875636122,-6.31183664778802,"ORML1_HUMAN",4,1.95971392959872,0.087597850750993,0.141367467735041,0.238984107500002,"Non-significant",0.849650521293749,"ORMDL1","ORML1_HUMAN",-0.238984107500002
-0.116622207500001,10.25753366875,-1.89324072046689,0.0993204305715148,0.156188789046138,-6.74552429708726,"FOLC_HUMAN",21,1.95885106785665,0.0877126925848739,0.1415257055509,0.116622207500001,"Non-significant",0.849164671341098,"FPGS","FOLC_HUMAN",-0.116622207500001
-0.0901470200000034,17.510302065,-1.81339431336924,0.111765048839994,0.172067140944714,-6.85937047603568,"ECHP_HUMAN",78,1.95852014342562,0.0877567754230961,0.141569733979192,0.0901470200000034,"Non-significant",0.849029584010551,"EHHADH","ECHP_HUMAN",-0.0901470200000034
0.0452334874999991,15.75993025375,1.64767291538584,0.142514855212667,0.211334890733236,-7.08950708159903,"LSS_HUMAN",47,-1.956149362197,0.0880732190775916,0.142027788811506,-0.0452334874999991,"Non-significant",0.847626674301666,"LSS","LSS_HUMAN",0.0452334874999991
-0.354127049250001,7.905377089875,-1.90189355041922,0.0980552623689819,0.154545214380731,-6.73308651887699,"CASC3_HUMAN",15,1.95614041090956,0.0880744159589207,0.142027788811506,0.354127049250001,"Non-significant",0.847626674301666,"CASC3","CASC3_HUMAN",-0.354127049250001
0.164949655000001,10.6685663475,1.88550992593506,0.100464171689996,0.157663843450936,-6.756620794857,"PRPF3_HUMAN",26,-1.95563117393783,0.0881425322802231,0.142083823949784,-0.164949655000001,"Non-significant",0.847455363094598,"PRPF3","PRPF3_HUMAN",0.164949655000001
0.0390300749999977,12.92910719,1.63065935089186,0.146087682504133,0.215727588617263,-7.11259666866583,"RECQ1_HUMAN",35,-1.95562859317601,0.0881428776169674,0.142083823949784,-0.0390300749999977,"Non-significant",0.847455363094598,"RECQL","RECQ1_HUMAN",0.0390300749999977
-0.688419461249996,8.357378900125,-1.92507636855114,0.0947423210785545,0.150335659708422,-6.69967235797912,"MAFG_HUMAN",4,1.95531247409809,0.0881851880483875,0.142124847047774,0.688419461249996,"Non-significant",0.847329989683934,"MAFG","MAFG_HUMAN",-0.688419461249996
-0.0539240799999998,13.186929465,-1.75688094839358,0.121464349677014,0.184772243895966,-6.93885104261058,"FXR2_HUMAN",31,1.95000023969395,0.0888991477407336,0.143248120112148,0.0539240799999998,"Non-significant",0.843911068699337,"FXR2","FXR2_HUMAN",-0.0539240799999998
0.94837129125,7.835874617125,1.90059914503691,0.0982435226703266,0.154784047212744,-6.73494831409343,"TIE1_HUMAN",5,-1.94842669802853,0.0891117036799933,0.143563178577726,-0.94837129125,"Non-significant",0.842956934683429,"TIE1","TIE1_HUMAN",0.94837129125
0.197760581749998,8.391326427375,1.87648421176311,0.101815648586405,0.159576813301378,-6.76955667020609,"ATG2A_HUMAN",35,-1.94785883585621,0.0891885320461311,0.143659494862763,-0.197760581749998,"Non-significant",0.842665664971495,"ATG2A","ATG2A_HUMAN",0.197760581749998
-0.930170536249999,7.495718956125,-1.89727695647694,0.0987283149800269,0.155457877476098,-6.73972484457505,"IBP1_HUMAN",6,1.94748310969899,0.0892394008263195,0.143713968201194,0.930170536249999,"Non-significant",0.842501018797681,"IGFBP1","IBP1_HUMAN",-0.930170536249999
0.0461544992500009,9.666731119125,1.6308250060552,0.146052495960127,0.215713420088998,-7.11237237917478,"DOCK4_HUMAN",59,-1.94730020207803,0.0892641744777552,0.143726404331041,-0.0461544992500009,"Non-significant",0.842463439229267,"DOCK4","DOCK4_HUMAN",0.0461544992500009
0.292409539249999,7.881440341375,1.89128130302013,0.0996091181482109,0.156584344810009,-6.74833820352447,"MORC2_HUMAN",17,-1.94677550432166,0.0893352783600348,0.143813418887841,-0.292409539249999,"Non-significant",0.842200589077981,"MORC2","MORC2_HUMAN",0.292409539249999
1.25364947325,7.280838847125,1.88830725072471,0.100048851261232,0.157129079053648,-6.75260736701512,"IGHM_HUMAN",16,-1.94663345326627,0.0893545376993534,0.143816955941923,-1.25364947325,"Non-significant",0.842189907848149,"IGHM","IGHM_HUMAN",1.25364947325
0.0488963150000039,17.0966146,1.71605607978919,0.128964251131245,0.194010293197441,-6.99564547405595,"EF1G_HUMAN",33,-1.94513651433007,0.0895577379246819,0.144116489684449,-0.0488963150000039,"Non-significant",0.841286324742919,"EEF1G","EF1G_HUMAN",0.0488963150000039
0.0621621607500025,9.485967040125,1.86346621419162,0.103795956717285,0.16222809552568,-6.7881771183385,"GAB1_HUMAN",21,-1.94463183637444,0.0896263456637261,0.144199363924327,-0.0621621607500025,"Non-significant",0.841036655322306,"GAB1","GAB1_HUMAN",0.0621621607500025
0.836117863499999,7.78777056925,1.92295544335903,0.0950408265922194,0.150724200817651,-6.70273470628617,"RAB3A_HUMAN",2,-1.94108710478289,0.0901096652900781,0.144949307009555,-0.836117863499999,"Non-significant",0.83878385662941,"RAB3A","RAB3A_HUMAN",0.836117863499999
-0.143221855250001,8.738018751375,-2.64193260686553,0.032701995908062,0.0611593351473385,-5.62654782138514,"CAST2_HUMAN",5,1.93977203219336,0.0902896146259344,0.145211059279145,0.143221855250001,"Non-significant",0.838000306494022,"CASTOR2","CAST2_HUMAN",-0.143221855250001
-0.123111962500001,10.20249497875,-3.25960489072931,0.0134684992718636,0.0288429828156854,-4.6923624788515,"GBRL2_HUMAN",5,1.9395934236787,0.09031408151964,0.145222699948311,0.123111962500001,"Non-significant",0.837965493196833,"GABARAPL2","GBRL2_HUMAN",-0.123111962500001
-1.0376466515,7.3392342925,-1.88071818638256,0.101179490131473,0.158697789787529,-6.76349104206866,"BAZ1A_HUMAN",27,1.93939130919718,0.090341776144071,0.145239525294369,1.0376466515,"Non-significant",0.837915179219165,"BAZ1A","BAZ1A_HUMAN",-1.0376466515
0.241742132500002,12.28429532125,2.64052469890475,0.032769658444653,0.0612586939520913,-5.62869110018433,"KISHA_HUMAN",2,-1.93691350933284,0.0906819639197994,0.145758633463003,-0.241742132500002,"Non-significant",0.836365712011164,"TMEM167A","KISHA_HUMAN",0.241742132500002
0.041232585000003,14.847201585,1.65258780223671,0.1414980289496,0.210128063075436,-7.0828168519776,"SYNC_HUMAN",33,-1.9356231924355,0.090859607475218,0.146016326293348,-0.041232585000003,"Non-significant",0.835598582416238,"NARS1","SYNC_HUMAN",0.041232585000003
0.089621787999997,10.113512636,1.82497406976708,0.109871354424224,0.169977844312551,-6.8429682149695,"KIF3B_HUMAN",31,-1.93410599317428,0.0910689175346935,0.146322869884575,-0.089621787999997,"Non-significant",0.834687789469777,"KIF3B","KIF3B_HUMAN",0.089621787999997
