"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.598489282500001,10.67914795875,-4.8522314990826,0.00174310732913959,0.00357485442270501,-2.62656843509358,"DYH8_HUMAN",4,-4.59181570862848,0.00202731556010974,0.00403500421633175,-0.598489282500001,"Up in D1BM",2.3941560071306,"DNAH8","DYH8_HUMAN"
-0.34723401075,9.077435851125,-4.39713972763454,0.00300857180376381,0.00577791108086698,-3.22684819361828,"INT1_HUMAN",70,-4.58987704890436,0.00203227432155459,0.0040439188518375,-0.34723401075,"Non-significant",2.3931975678567,"INTS1","INT1_HUMAN"
0.391875027999999,9.89514148225,5.20007132292631,0.00117171130481534,0.00252398532795514,-2.18760030294694,"S38A7_HUMAN",5,4.58948697316332,0.00203327366945163,0.00404402309565346,0.391875027999999,"Non-significant",2.39318637279266,"SLC38A7","S38A7_HUMAN"
1.195764184,8.07774609325,4.64093958804486,0.00223740661629769,0.00445105035845486,-2.90159189125123,"CXB2_HUMAN",2,4.58948206031254,0.00203328625926912,0.00404402309565346,1.195764184,"Up in D5BM",2.39318637279266,"GJB2","CXB2_HUMAN"
-0.184781789999999,9.08623254275,-4.31648542718449,0.00332468359174263,0.00631592472274028,-3.33631161259899,"BRAT1_HUMAN",36,-4.58801980688347,0.00203703726135269,0.00405052773671665,-0.184781789999999,"Non-significant",2.39248838957232,"BRAT1","BRAT1_HUMAN"
0.110750195,11.0225903975,4.09632293534035,0.00438876759712292,0.00806824908967265,-3.63976697360883,"STRN_HUMAN",37,4.58773172785434,0.0020377771385794,0.00405104327855796,0.110750195,"Non-significant",2.39243311708832,"STRN","STRN_HUMAN"
0.149484637500002,15.22210645625,4.70528977145246,0.00207218345620248,0.00415471797153443,-2.81715714780961,"ETHE1_HUMAN",15,4.58384230148748,0.00204779519769429,0.00406999899112595,0.149484637500002,"Non-significant",2.39040569842797,"ETHE1","ETHE1_HUMAN"
-0.142092944999998,10.4654306175,-4.20927656636001,0.00380258547618619,0.00710372184813241,-3.48323503076281,"VIP2_HUMAN",39,-4.58048817731202,0.00205647768513557,0.00408629193965293,-0.142092944999998,"Non-significant",2.38867060900775,"PPIP5K2","VIP2_HUMAN"
-0.106682534999997,11.4852949375,-4.27289531207874,0.00351055771384133,0.0066153568007978,-3.39585443871203,"STRN3_HUMAN",24,-4.57947702672953,0.00205910303314884,0.00409054430035624,-0.106682534999997,"Non-significant",2.38821889959331,"STRN3","STRN3_HUMAN"
-0.198819398750004,9.522138714875,-4.38208451571902,0.00306498086738657,0.00587019398573084,-3.24721104979791,"FXL18_HUMAN",25,-4.57881850605854,0.00206081478258903,0.00409298016080182,-0.198819398750004,"Non-significant",2.38796036043051,"FBXL18","FXL18_HUMAN"
0.173911570000001,11.4494571675,5.11424548426868,0.00129034421294389,0.00274377178882544,-2.29433023565538,"FNTB_HUMAN",11,4.57862393544636,0.00206132084417656,0.00409302082345447,0.173911570000001,"Non-significant",2.38795604585354,"FNTB","FNTB_HUMAN"
0.376021385000003,11.27665782,4.53334825213742,0.00254703928274106,0.00498004966695069,-3.044085427975,"ALG9_HUMAN",12,4.57822343567049,0.0020623629373294,0.00409412557671916,0.376021385000003,"Non-significant",2.38783884060859,"ALG9","ALG9_HUMAN"
0.376428129999994,17.8716089725,4.392250392322,0.00302676527944088,0.0058049157088526,-3.23345771410928,"FIBA_HUMAN",58,4.57331707511208,0.00207517601439719,0.00411859162358228,0.376428129999994,"Non-significant",2.38525126811089,"FGA","FIBA_HUMAN"
-0.222050905000001,10.4949790225,-4.64233083780332,0.00223368457240526,0.00444469482077525,-2.89976015654064,"C1GLT_HUMAN",13,-4.57233930753135,0.00207773985439698,0.0041227093297345,-0.222050905000001,"Non-significant",2.3848172839089,"C1GALT1","C1GLT_HUMAN"
0.243135449999997,16.7675890925,4.35271953010641,0.00317837575366769,0.00605572541312498,-3.28702100749631,"CP2E1_HUMAN",38,4.57167390383202,0.00207948661208824,0.00412520420176319,0.243135449999997,"Non-significant",2.38455454856765,"CYP2E1","CP2E1_HUMAN"
-0.214004754999998,12.1122480625,-4.37605441811611,0.00308789925221753,0.00590603648671241,-3.2553760493684,"EI2BD_HUMAN",26,-4.57118156340403,0.00208078009219535,0.00412679891696814,-0.214004754999998,"Non-significant",2.38438669210604,"EIF2B4","EI2BD_HUMAN"
-0.366094350500001,9.6022223235,-5.80452566671926,0.000610750347856441,0.00143358804847729,-1.46444835709204,"TI17A_HUMAN",4,-4.57068637048648,0.00208208195289747,0.00412840949917026,-0.366094350500001,"Non-significant",2.38421723133978,"TIMM17A","TI17A_HUMAN"
0.4292731275,10.69497466125,5.01982600147232,0.0014364619317138,0.00301342399761465,-2.41293881503737,"CLD1_HUMAN",5,4.56877795999119,0.00208710748591634,0.00413740098748561,0.4292731275,"Non-significant",2.38327238623209,"CLDN1","CLD1_HUMAN"
-0.150350570000001,15.045831205,-5.39743830122313,0.000942205487699951,0.00209233866981132,-1.94603555654763,"CDC42_HUMAN",11,-4.56494699367743,0.00209723584153612,0.00415650150677355,-0.150350570000001,"Non-significant",2.38127205772595,"CDC42","CDC42_HUMAN"
0.0910322675000046,14.94206631125,4.3496411364818,0.00319052722222124,0.00607750371889329,-3.29120144354895,"GALT_HUMAN",21,4.56471113422538,0.0020978611615443,0.00415676345337491,0.0910322675000046,"Non-significant",2.38124468894506,"GALT","GALT_HUMAN"
-0.268012285499998,9.5208319425,-5.78789703703088,0.000621406424841914,0.00145495409860903,-1.48369025920129,"RN149_HUMAN",6,-4.56395255647957,0.00209987371425305,0.00415977333429822,-0.268012285499998,"Non-significant",2.38093033339861,"RNF149","RN149_HUMAN"
0.11943149750001,17.44236755375,4.47109013506598,0.00274755206698369,0.00532638371035085,-3.12729463789571,"GSTO1_HUMAN",19,4.56131552849826,0.00210688633204403,0.00417268442030055,0.11943149750001,"Non-significant",2.37958445969391,"GSTO1","GSTO1_HUMAN"
-0.1421682825,14.04735290875,-4.98079991276502,0.00150213135880864,0.00313402604539554,-2.46232954242662,"ASGR2_HUMAN",13,-4.5595289353804,0.00211165193052899,0.00418114026836477,-0.1421682825,"Non-significant",2.37870526254885,"ASGR2","ASGR2_HUMAN"
-0.0827522250000037,16.120907785,-4.07459471067388,0.00451247992372794,0.00825965109166185,-3.67008016005497,"GCDH_HUMAN",26,-4.55930745407666,0.00211224353439345,0.00418132943903296,-0.0827522250000037,"Non-significant",2.37868561386127,"GCDH","GCDH_HUMAN"
0.342829464999998,14.17687452,4.68026774131307,0.00213477488347284,0.00426261951311901,-2.84991859994072,"MTPN_HUMAN",9,4.55692642472172,0.00211861500255369,0.00419295746807351,0.342829464999998,"Non-significant",2.37747954290878,"MTPN","MTPN_HUMAN"
-0.105296132500001,12.63207554625,-4.47947423290279,0.00271956555884025,0.00527698390779568,-3.11605692266538,"EI2BB_HUMAN",19,-4.5561879537397,0.0021205953611987,0.00419589161961123,-0.105296132500001,"Non-significant",2.37717573821267,"EIF2B2","EI2BB_HUMAN"
-0.42711472525,8.263658404375,-4.57871774478074,0.00241106521697647,0.00474611600044247,-2.98379662751577,"S41A2_HUMAN",9,-4.55326900285297,0.00212844292576793,0.00421043074895514,-0.42711472525,"Non-significant",2.37567347130809,"SLC41A2","S41A2_HUMAN"
-0.170331950000001,13.5408375275,-5.39739885281498,0.000942246052112941,0.00209233866981132,-1.9460833041171,"MCTS1_HUMAN",10,-4.55200776852822,0.0021318435460336,0.00421616828942215,-0.170331950000001,"Non-significant",2.3750820624756,"MCTS1","MCTS1_HUMAN"
-0.21967411,10.3718299875,-5.98310343729552,0.000508300712908718,0.0012192563201786,-1.26005757519276,"MLF2_HUMAN",7,-4.55016475008145,0.00213682348348219,0.00422502583679835,-0.21967411,"Non-significant",2.37417063091674,"MLF2","MLF2_HUMAN"
-0.256784915000003,10.4875965125,-4.37009829491226,0.00311072123388481,0.0059402513095639,-3.26344594601313,"THOC5_HUMAN",26,-4.54628726976766,0.00214734217471166,0.00424482814039506,-0.256784915000003,"Non-significant",2.37213988826785,"THOC5","THOC5_HUMAN"
0.127391814999999,12.1859438425,4.44718540267424,0.00282909995426988,0.00546812279627168,-3.15939057509451,"RCN2_HUMAN",19,4.54304943283878,0.00215616898596292,0.00426123096629172,0.127391814999999,"Non-significant",2.37046492562881,"RCN2","RCN2_HUMAN"
0.352627277750003,9.379154443625,5.35623438637698,0.000985652045024485,0.00217370859608831,-1.99602388851446,"PAQR9_HUMAN",5,4.54287303712779,0.00215665100275246,0.00426123096629172,0.352627277750003,"Non-significant",2.37046492562881,"PAQR9","PAQR9_HUMAN"
0.19757128,13.8724451075,4.59444831773556,0.00236580179895814,0.00466791745398365,-2.96296184864178,"MAIP1_HUMAN",14,4.53993732456038,0.0021646903919793,0.00427611326786818,0.19757128,"Non-significant",2.36895079949726,"MAIP1","MAIP1_HUMAN"
-0.228470322500002,13.83567309375,-6.66759318297174,0.000260286418487549,0.000685610694197361,-0.513241027354244,"RUXF_HUMAN",6,-4.53717408876526,0.00217228735678181,0.00429011483840532,-0.228470322500002,"Non-significant",2.3675310824031,"SNRPF","RUXF_HUMAN"
-0.329339265999998,8.58583319175,-4.44769170794718,0.00282734544134066,0.00546598502868358,-3.15870993566588,"NGRN_HUMAN",15,-4.53529876332351,0.00217745976786686,0.0042993226477746,-0.329339265999998,"Non-significant",2.36659996151475,"NGRN","NGRN_HUMAN"
0.22254919975,9.771923899625,4.28347097015596,0.00346443797467618,0.0065445422878856,-3.38138380611975,"ARHG5_HUMAN",52,4.53405586900246,0.00218089525285036,0.00430509744409267,0.22254919975,"Non-significant",2.36601701402385,"ARHGEF5","ARHG5_HUMAN"
0.167033672500002,14.44725489625,4.27927012970109,0.00348267760248473,0.00657163409701002,-3.38712991602548,"AP2M1_HUMAN",29,4.53346239959628,0.00218253774892312,0.00430733099641138,0.167033672500002,"Non-significant",2.36579175363985,"AP2M1","AP2M1_HUMAN"
-0.13387251,11.506040335,-4.31065918140996,0.00334889091784606,0.00635062472058783,-3.34425458491899,"SIR2_HUMAN",23,-4.53276624526983,0.00218446615885005,0.00431012763411683,-0.13387251,"Non-significant",2.36550986905692,"SIRT2","SIR2_HUMAN"
0.134770629999998,15.352181555,4.07338110586192,0.00451950111138135,0.00826711694180412,-3.67177517662304,"MYO1B_HUMAN",68,4.5266802144071,0.00220140444006507,0.00434253171666475,0.134770629999998,"Non-significant",2.36225700090109,"MYO1B","MYO1B_HUMAN"
0.184765340000002,11.8875825425,5.51499520455411,0.00082951220721161,0.00187351511108967,-1.80468667416512,"AP3S1_HUMAN",9,4.52513313074327,0.00220573301040624,0.00435005230339594,0.184765340000002,"Non-significant",2.36150552122015,"AP3S1","AP3S1_HUMAN"
0.1685373775,10.83036506125,4.7551463748676,0.00195341525737645,0.00394595259502606,-2.75214621056322,"NSUN4_HUMAN",13,4.52431733090921,0.00220801926921716,0.0043535425544401,0.1685373775,"Non-significant",2.36115720609865,"NSUN4","NSUN4_HUMAN"
0.100175854999993,16.92112732,4.80759809849866,0.00183651533883494,0.00374546038979912,-2.68413413068874,"ESTD_HUMAN",16,4.5240633846204,0.00220873147520486,0.00435392834529976,0.100175854999993,"Non-significant",2.36111872263002,"ESD","ESTD_HUMAN"
-0.346695185000002,10.303500295,-4.57214711210043,0.00243025322534361,0.00478165369664363,-2.99250974411823,"DCTP1_HUMAN",10,-4.52372012129587,0.00220969457418708,0.00435480840912389,-0.346695185000002,"Non-significant",2.36103094712948,"DCTPP1","DCTP1_HUMAN"
0.231313225000001,12.090182305,4.5699997369818,0.00243656053000952,0.00478847486767318,-2.99535865010281,"ANGL4_HUMAN",13,4.52223172537041,0.00221387589467124,0.00436202896591489,0.231313225000001,"Non-significant",2.36031145482902,"ANGPTL4","ANGL4_HUMAN"
-0.413620710499996,8.560298562,-4.55561513007877,0.00247927867551367,0.00485883281932219,-3.01445957882937,"CTU1_HUMAN",9,-4.52157830293306,0.00221571426828602,0.00436463088744633,-0.413620710499996,"Non-significant",2.36005247826389,"CTU1","CTU1_HUMAN"
-0.233079672000002,9.55640518675,-4.28238514293689,0.00346914247560258,0.0065519609963823,-3.38286881433648,"RBCC1_HUMAN",50,-4.52002360506731,0.00222009504041881,0.00437223857375939,-0.233079672000002,"Non-significant",2.35929614854293,"RB1CC1","RBCC1_HUMAN"
-0.354097604250001,10.212937475375,-5.83226523115967,0.000593424439535271,0.00139837142880704,-1.43242940073143,"RPB11_HUMAN",4,-4.51864838044443,0.0022239779795168,0.00437886250627123,-0.354097604250001,"Non-significant",2.35863869118722,"POLR2J","RPB11_HUMAN"
-0.305581807499999,14.46799194875,-4.34628008770023,0.00320385265133747,0.00610150790739348,-3.2957672549337,"NDUA9_HUMAN",29,-4.51761413008148,0.00222690306297599,0.00438359783228038,-0.305581807499999,"Non-significant",2.35816929650205,"NDUFA9","NDUA9_HUMAN"
0.139582637500006,16.76699113875,4.3747319314422,0.00309295068836402,0.00591435602364345,-3.25716744003676,"PSME1_HUMAN",20,4.51311774631424,0.00223966870569418,0.00440769729635682,0.139582637500006,"Non-significant",2.35578823880145,"PSME1","PSME1_HUMAN"
-0.144434927500001,13.68626928375,-6.88628816975427,0.000212462941924808,0.000576949142230736,-0.286228765834416,"PFD2_HUMAN",9,-4.51150655501143,0.0022442624426072,0.00441570684611019,-0.144434927500001,"Non-significant",2.35499976665176,"PFDN2","PFD2_HUMAN"
-0.368002891249997,8.898923874125,-4.42553612732819,0.00290525246591193,0.00559478479213426,-3.18852838742409,"RPP38_HUMAN",14,-4.50920249653303,0.00225084951845797,0.0044276337435431,-0.368002891249997,"Non-significant",2.35382831140147,"RPP38","RPP38_HUMAN"
-0.657646656000002,8.86992764475,-4.67736621491986,0.00214216676044705,0.00427571006957334,-2.85372336758624,"RPAB2_HUMAN",4,-4.50880453106754,0.00225198939780846,0.00442799505056814,-0.657646656000002,"Up in D1BM",2.35379287322966,"POLR2F","RPAB2_HUMAN"
0.213240857499997,12.61662995875,5.46526878336165,0.000875242247590564,0.00196573858378387,-1.86424836256116,"ARP19_HUMAN",8,4.50873726926282,0.00225218211580124,0.00442799505056814,0.213240857499997,"Non-significant",2.35379287322966,"ARPP19","ARP19_HUMAN"
0.114937067499998,10.20052754875,4.06510413271117,0.00456770586197745,0.00834322874034302,-3.68334082792638,"TBC8B_HUMAN",36,4.50858823914578,0.00225260917983583,0.00442799505056814,0.114937067499998,"Non-significant",2.35379287322966,"TBC1D8B","TBC8B_HUMAN"
0.115477322499999,10.11984503375,4.05182959132036,0.00464619190909362,0.00847128522642227,-3.70190927403403,"GBA2_HUMAN",38,4.50617094967247,0.00225954857440349,0.00444060035757683,0.115477322499999,"Non-significant",2.35255831043564,"GBA2","GBA2_HUMAN"
0.217267272500003,11.35283172125,4.40092909299285,0.00299455394810954,0.00575230064462518,-3.22172797334583,"SCRN3_HUMAN",18,4.50474684445493,0.00226364771888655,0.00444761925932279,0.217267272500003,"Non-significant",2.35187239783169,"SCRN3","SCRN3_HUMAN"
-0.212171795,15.00414908,-5.12463452395254,0.00127529933013558,0.00271657772396078,-2.28135605656537,"CLCA_HUMAN",9,-4.49905173952398,0.00228012180782897,0.00447877219797467,-0.212171795,"Non-significant",2.34884102634266,"CLTA","CLCA_HUMAN"
-0.238094091500001,9.39724004275,-5.53915427845804,0.00080825886996611,0.00183041752147887,-1.77586964350303,"USF2_HUMAN",7,-4.49884928268939,0.00228070985259424,0.00447877219797467,-0.238094091500001,"Non-significant",2.34884102634266,"USF2","USF2_HUMAN"
-0.0990598224999975,13.88472449875,-4.98810620484939,0.00148958846525127,0.00311170784971574,-2.45306646805737,"TADBP_HUMAN",15,-4.49871592418051,0.0022810972886351,0.00447877219797467,-0.0990598224999975,"Non-significant",2.34884102634266,"TARDBP","TADBP_HUMAN"
-1.9874374865,7.91560995575,-4.37167534681081,0.00310466050711234,0.00593130520057835,-3.2613087233666,"NOP53_HUMAN",8,-4.49736509169322,0.00228502580684679,0.00448544073728728,-1.9874374865,"Up in D1BM",2.34819487695264,"NOP53","NOP53_HUMAN"
0.201886175000002,16.35605383,8.09832219783358,7.49894563289867e-05,0.000237269567341227,0.88095664505876,"CISD1_HUMAN",6,4.49682316998419,0.00228660390871812,0.00448749344507218,0.201886175000002,"Non-significant",2.34799617279158,"CISD1","CISD1_HUMAN"
0.148387667499996,10.59007322875,4.60778605393085,0.00232815596366728,0.00459902193994644,-2.94532402137246,"OXND1_HUMAN",15,4.49529853291207,0.00229105010700348,0.00449517256795445,0.148387667499996,"Non-significant",2.34725363121178,"OXNAD1","OXND1_HUMAN"
-0.147830724999999,14.8782531025,-4.27061517425073,0.00352058913685491,0.00663129515855868,-3.39897640432894,"DNJA1_HUMAN",24,-4.49074121557514,0.00230439664184653,0.0045203070267918,-0.147830724999999,"Non-significant",2.34483206618131,"DNAJA1","DNJA1_HUMAN"
-0.837206006250002,7.450446784375,-4.44829676946247,0.00282525027359517,0.0054631875558921,-3.15789658349373,"TRI44_HUMAN",6,-4.49028227220734,0.00230574539499032,0.00452190040353035,-0.837206006250002,"Up in D1BM",2.34467900737622,"TRIM44","TRI44_HUMAN"
0.161505937500001,12.25830447625,4.21593644500569,0.00377080264924015,0.00704903427155582,-3.47406109979195,"WDTC1_HUMAN",31,4.4868573580008,0.00231583784653055,0.00454063670816609,0.161505937500001,"Non-significant",2.34288324417927,"WDTC1","WDTC1_HUMAN"
0.430580139999996,16.4925489425,6.77935046271361,0.000234490271913904,0.000625876663065959,-0.396560701462889,"ACTN2_HUMAN",2,4.48664874936178,0.00231645412442325,0.00454078879413106,0.430580139999996,"Non-significant",2.34286869798377,"ACTN2","ACTN2_HUMAN"
-0.275454997500002,8.585260868,-4.31363798817819,0.00333649029350723,0.0063326450538105,-3.34019295274139,"E2AK3_HUMAN",27,-4.48505524943961,0.00232116759682189,0.00454897039609666,-0.275454997500002,"Non-significant",2.34208688947334,"EIF2AK3","E2AK3_HUMAN"
-0.234335182499995,10.06393539875,-4.44380365978901,0.00284084951814473,0.00548580082209437,-3.16393767625815,"MAT1_HUMAN",15,-4.48457728731979,0.00232258341763257,0.00455068703561715,-0.234335182499995,"Non-significant",2.34192303119942,"MNAT1","MAT1_HUMAN"
-0.0920968049999971,17.8632090075,-3.85706857911748,0.00598375776387016,0.0106272849118545,-3.97706913864719,"ASSY_HUMAN",41,-4.48211256767998,0.00232989938776923,0.00456396047862115,-0.0920968049999971,"Non-significant",2.34065812498806,"ASS1","ASSY_HUMAN"
-0.362338785000002,11.0396620025,-4.41547404657041,0.00294141042134726,0.00565795263385122,-3.20209365598892,"ERRFI_HUMAN",13,-4.47971974230153,0.00233702601057981,0.0045768569338237,-0.362338785000002,"Non-significant",2.33943266280145,"ERRFI1","ERRFI_HUMAN"
-0.965054393250001,7.004532873625,-4.53189197995019,0.0025515413424161,0.00498667967755421,-3.04602544889153,"CTR1_HUMAN",3,-4.47867425734801,0.00234014727067573,0.00458190507422201,-0.965054393250001,"Up in D1BM",2.33895391256448,"SLC7A1","CTR1_HUMAN"
-0.180814028,9.245225072,-4.28638260409983,0.0034518573757509,0.00652370085654806,-3.37740259193684,"TAF4_HUMAN",24,-4.47780258820134,0.00234275308560715,0.00458594188541168,-0.180814028,"Non-significant",2.33857145309604,"TAF4","TAF4_HUMAN"
-0.199220657500002,14.81350398125,-5.63583445349758,0.00072906780084043,0.00166838931176108,-1.66133213300246,"NDUA5_HUMAN",8,-4.47703614990923,0.00234504693277194,0.00458936628658804,-0.199220657500002,"Non-significant",2.33824727900272,"NDUFA5","NDUA5_HUMAN"
-0.672230482249999,7.444867730125,-4.3767469066497,0.00308525780056559,0.00590500408741312,-3.25443812939168,"Z280D_HUMAN",11,-4.47627187271518,0.0023473367516927,0.00459278121634582,-0.672230482249999,"Up in D1BM",2.3379242423236,"ZNF280D","Z280D_HUMAN"
0.2232542025,10.98163318875,4.59925424038759,0.00235216035638473,0.00464317556064798,-2.95660356562284,"THTPA_HUMAN",12,4.47496027717019,0.0023512720540587,0.00459941335429585,0.2232542025,"Non-significant",2.33729755815312,"THTPA","THTPA_HUMAN"
0.15193391,12.43137014,4.7842121904926,0.00188765359080702,0.00383306001371052,-2.71440926010904,"XRP2_HUMAN",13,4.47135724358795,0.00236211965508007,0.00461865851949351,0.15193391,"Non-significant",2.33548414612797,"RP2","XRP2_HUMAN"
-2.50684010975,8.293797075875,-4.36358254131953,0.00313589974227721,0.00598291057665337,-3.27227983979812,"JOS2_HUMAN",3,-4.47132853814117,0.00236220629701466,0.00461865851949351,-2.50684010975,"Up in D1BM",2.33548414612797,"JOSD2","JOS2_HUMAN"
0.305701729999999,13.3518304825,5.20410164601323,0.00116644558952078,0.00251392735210193,-2.18261357958859,"S67A1_HUMAN",6,4.4696620127527,0.00236724233383054,0.00462743173280558,0.305701729999999,"Non-significant",2.33465997955173,"SLC67A1","S67A1_HUMAN"
-0.237717867500001,10.70640838125,-7.76217918030553,9.87783936853682e-05,0.000299929063535291,0.571779853638416,"SERC1_HUMAN",5,-4.46916071668233,0.00236875947948773,0.00462932382392815,-0.237717867500001,"Non-significant",2.33448243899981,"SERINC1","SERC1_HUMAN"
-0.258091925,11.619212865,-5.73491600499745,0.000656764656158846,0.00152587356305483,-1.54523831952129,"HMGN1_HUMAN",6,-4.46809234468486,0.00237199638950851,0.00463457523578285,-0.258091925,"Non-significant",2.33399006329056,"HMGN1","HMGN1_HUMAN"
0.21166253,10.3329609625,4.6229705313588,0.00228609872691863,0.00452974287005104,-2.92527500296044,"YJ005_HUMAN",12,4.46788611508294,0.00237262177085954,0.00463472280569526,0.21166253,"Non-significant",2.33397623510241,"","YJ005_HUMAN"
-0.413994312250001,8.526027917875,-4.37272735534825,0.00310062476609534,0.00592499799442702,-3.25988323614933,"I13R1_HUMAN",14,-4.46719970983766,0.00237470455736957,0.00463771656952459,-0.413994312250001,"Non-significant",2.33369579645973,"IL13RA1","I13R1_HUMAN"
0.0805225374999967,15.80847907125,3.62312414673908,0.00816962737376786,0.0140792862673256,-4.3140753920168,"MIC60_HUMAN",62,4.46684463802931,0.00237578274821156,0.00463874745996646,0.0805225374999967,"Non-significant",2.33359927044922,"IMMT","MIC60_HUMAN"
-0.238509657499998,15.94078278625,-5.46903885021292,0.000871678685196658,0.00195877889563387,-1.85972090580158,"ARF4_HUMAN",7,-4.46614815756724,0.00237789919211638,0.00464180460638003,-0.238509657499998,"Non-significant",2.33331314482731,"ARF4","ARF4_HUMAN"
-0.355381250500001,8.192127347,-4.29785956531032,0.00340275304131258,0.00643956115519167,-3.36172123213679,"AKA11_HUMAN",33,-4.4629093359526,0.00238776827547248,0.00465999045935575,-0.355381250500001,"Non-significant",2.33161497246309,"AKAP11","AKA11_HUMAN"
-0.45149850825,8.198441505375,-4.31593644440209,0.00332695634052341,0.00631881816004322,-3.33705984120127,"KDM2A_HUMAN",24,-4.458706592873,0.00240064118764645,0.00468402883580368,-0.45149850825,"Non-significant",2.32938043998911,"KDM2A","KDM2A_HUMAN"
0.2074189175,10.54159116875,4.2295576666348,0.00370669992105696,0.00694460405303158,-3.45531728582196,"OSBL8_HUMAN",34,4.45600699533182,0.00240894990400983,0.00469915268245751,0.2074189175,"Non-significant",2.32798044387436,"OSBPL8","OSBL8_HUMAN"
-0.383576392749998,8.060459137125,-4.30839926063353,0.00335833256171878,0.00636690015481999,-3.34733684435194,"CC186_HUMAN",24,-4.45455055277393,0.00241344550399007,0.00470683298314029,-0.383576392749998,"Non-significant",2.32727121188831,"CCDC186","CC186_HUMAN"
0.102767224999997,13.1698068375,4.22022793074015,0.00375047655379299,0.00701570503149602,-3.46815289601197,"CPIN1_HUMAN",22,4.45389007848956,0.00241548720353169,0.00470972510723308,0.102767224999997,"Non-significant",2.32700444061968,"CIAPIN1","CPIN1_HUMAN"
-0.357299566250001,9.023799776875,-4.2985324552816,0.00339989792462622,0.0064356028759655,-3.36080241585222,"UBP28_HUMAN",26,-4.45139508684688,0.00242321688943678,0.00472370378377951,-0.357299566250001,"Non-significant",2.32571734414563,"USP28","UBP28_HUMAN"
-0.501064538750002,9.263559937375,-4.35325908588168,0.0031762511767841,0.00605304570859443,-3.28628843286724,"ZN346_HUMAN",13,-4.45112001976855,0.00242407071869379,0.00472427562725316,-0.501064538750002,"Up in D1BM",2.32566477238301,"ZNF346","ZN346_HUMAN"
-0.445345043999999,8.02414363625,-4.37737784915305,0.00308285327097459,0.00590174204429817,-3.25358362776098,"ZN143_HUMAN",12,-4.45087088576077,0.00242484433280968,0.00472469091106167,-0.445345043999999,"Non-significant",2.32562659773907,"ZNF143","ZN143_HUMAN"
-0.18617367875,9.819552779625,-4.2638812550504,0.00355039865160592,0.00667848922882979,-3.40820075579871,"I2BP1_HUMAN",24,-4.45030773167884,0.00242659403822629,0.0047270074296763,-0.18617367875,"Non-significant",2.32541371509398,"IRF2BP1","I2BP1_HUMAN"
0.165269137500001,12.80489027625,4.50649516675488,0.00263147962382011,0.00512494033021712,-3.07990731046857,"NUBP2_HUMAN",15,4.44996907610051,0.00242764689526157,0.00472796573016631,0.165269137500001,"Non-significant",2.32532568002308,"NUBP2","NUBP2_HUMAN"
0.109625337499999,11.78999662375,4.99311772231005,0.00148105208788359,0.00309540988067711,-2.44671711852966,"NDRG3_HUMAN",14,4.44817455697988,0.00243323425096795,0.00473775271457815,0.109625337499999,"Non-significant",2.32442761087725,"NDRG3","NDRG3_HUMAN"
0.229233267749999,10.187572718625,4.26924921799484,0.00352661367354174,0.0066381926427609,-3.40084702231225,"MAGD2_HUMAN",25,4.44355177811562,0.00244769226603257,0.00476480325875024,0.229233267749999,"Non-significant",2.32195502690459,"MAGED2","MAGD2_HUMAN"
0.699108838750002,7.588818907625,4.68013887936272,0.00213510257259324,0.00426261951311901,-2.85008755092193,"S22A5_HUMAN",3,4.44321284763892,0.00244875597028432,0.00476577327950278,0.699108838750002,"Up in D5BM",2.32186662204053,"SLC22A5","S22A5_HUMAN"
0.329762695000001,10.407075285,5.35271833334934,0.00098946130333424,0.00217929692338759,-2.00030030568314,"S29A1_HUMAN",5,4.43921339900205,0.00246134602713756,0.0047891702822582,0.329762695000001,"Non-significant",2.31973972104251,"SLC29A1","S29A1_HUMAN"
-0.208314657000003,8.84067976475,-4.19658933931752,0.00386394675622939,0.00720557681598618,-3.50072872504731,"CE170_HUMAN",42,-4.43886620247007,0.00246244230800007,0.00479019760307698,-0.208314657000003,"Non-significant",2.31964657089528,"CEP170","CE170_HUMAN"
0.103727577500003,13.18353831625,4.20778189073769,0.00380975869941734,0.00711396900252298,-3.48529478615609,"PHKG2_HUMAN",22,4.43817241700881,0.00246463454604591,0.00479335592723143,0.103727577500003,"Non-significant",2.31936032158334,"PHKG2","PHKG2_HUMAN"
2.930033326,8.53690117575,4.30487629574561,0.00337310928469703,0.00639063568458333,-3.35214318076258,"HXK4_HUMAN",17,4.43751329610694,0.00246671922111512,0.00479630364816132,2.930033326,"Up in D5BM",2.3190933300464,"GCK","HXK4_HUMAN"
-0.441317322500002,11.04675900875,-5.02905423294644,0.00142140223084663,0.00298629097801752,-2.40129113739892,"UBIA1_HUMAN",4,-4.43126236406517,0.00248658556826935,0.00483381682540183,-0.441317322500002,"Non-significant",2.31570981094626,"UBIAD1","UBIA1_HUMAN"
0.2601170525,15.11768007125,4.30579401515421,0.00336925315020841,0.00638476501868406,-3.35089097915751,"TECR_HUMAN",19,4.42962100985179,0.00249183088650324,0.00484289659726443,0.2601170525,"Non-significant",2.31489480365982,"TECR","TECR_HUMAN"
