"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.164741515750002,8.535897254875,3.71418727772016,0.00744882666135047,0.0136491652018529,-4.34065052463831,"AP5Z1_HUMAN",22,3.83603952550183,0.00576530378704925,0.0108885829309967,0.164741515750002,"Non-significant",1.96302863680009,"AP5Z1","AP5Z1_HUMAN"
0.109254597500001,13.50338971625,5.05779563931226,0.00144599262733442,0.00320174054781643,-2.54120097300831,"MTX2_HUMAN",10,3.8337565967336,0.0057830701370164,0.0109196904536092,0.109254597500001,"Non-significant",1.96178967263814,"MTX2","MTX2_HUMAN"
-0.222607847499999,12.51617205125,-6.41980723962258,0.000353302249201613,0.000928299457144763,-0.970733928624799,"RAP2C_HUMAN",4,-3.83150482412132,0.00580065202077602,0.0109504358080898,-0.222607847499999,"Non-significant",1.9605685963232,"RAP2C","RAP2C_HUMAN"
-0.155646797499999,11.33086204625,-3.75409690739318,0.00706739429306878,0.0130096236069615,-4.28362407242058,"PP1R8_HUMAN",18,-3.82902416597851,0.00582008796890802,0.0109846667017299,-0.155646797499999,"Non-significant",1.95921311596655,"PPP1R8","PP1R8_HUMAN"
0.151388169999999,10.714778185,3.7226253086028,0.00736635573026429,0.0135127339391507,-4.32857674327586,"IRF6_HUMAN",20,3.82733536408508,0.00583335999860744,0.0110071231286151,0.151388169999999,"Non-significant",1.95832617536331,"IRF6","IRF6_HUMAN"
-0.581102847999997,9.0281755925,-3.74364828295484,0.0071651625859891,0.0131780832287371,-4.29853451615102,"LYAR_HUMAN",13,-3.82701505368117,0.00583588095710477,0.0110071231286151,-0.581102847999997,"Up in D2BM",1.95832617536331,"LYAR","LYAR_HUMAN"
0.417968868999999,8.196067512,3.73655480710649,0.00723237323795782,0.0132929947716412,-4.30866497897378,"P85B_HUMAN",17,3.82693758104437,0.0058364908715748,0.0110071231286151,0.417968868999999,"Non-significant",1.95832617536331,"PIK3R2","P85B_HUMAN"
-0.0574231150000006,15.2707602975,-3.0925079758428,0.017399756559057,0.0289732414137281,-5.25222103800428,"DDX3X_HUMAN",49,-3.8268462878168,0.00583720967907339,0.0110071231286151,-0.0574231150000006,"Non-significant",1.95832617536331,"DDX3X","DDX3X_HUMAN"
0.060931205000001,12.4389305125,3.063143184448,0.0181347246545022,0.0300664032479936,-5.29617996268262,"ECM29_HUMAN",86,3.82593147201869,0.00584441787047269,0.0110165072259918,0.060931205000001,"Non-significant",1.9579560763479,"ECPAS","ECM29_HUMAN"
-0.766722082999996,8.47284489875,-3.7308484736943,0.00728693762060988,0.0133757833632667,-4.31681903415133,"SPT2_HUMAN",18,-3.8258829919527,0.00584480013223814,0.0110165072259918,-0.766722082999996,"Up in D2BM",1.9579560763479,"SPTY2D1","SPT2_HUMAN"
-0.12453556,12.052895785,-4.34018989486446,0.00335708638990416,0.00669590184110322,-3.47066232732301,"P5CR3_HUMAN",11,-3.82455891550144,0.00585525083389154,0.0110337378222383,-0.12453556,"Non-significant",1.95727733972828,"PYCR3","P5CR3_HUMAN"
0.064462185,13.722080945,3.15967580267265,0.0158351939690581,0.0266629744237297,-5.15191635773256,"DNM1L_HUMAN",60,3.82413511163848,0.00585860010872566,0.0110375816532071,0.064462185,"Non-significant",1.95712607060295,"DNM1L","DNM1L_HUMAN"
-0.164524557500002,14.38144802875,-4.64695798217435,0.00232075060554313,0.00482169259406533,-3.06433755998115,"ELOC_HUMAN",8,-3.823791928085,0.00586131376762278,0.0110398773095118,-0.164524557500002,"Non-significant",1.95703575306498,"ELOC","ELOC_HUMAN"
-0.425793885750002,8.341213107125,-3.99642070883733,0.00516262837418861,0.00983407786803068,-3.94181773267696,"BNIP2_HUMAN",5,-3.82364978803779,0.00586243811097105,0.0110398773095118,-0.425793885750002,"Non-significant",1.95703575306498,"BNIP2","BNIP2_HUMAN"
-0.120236397499996,11.92093586625,-3.60693479303855,0.00858904154567153,0.0154661463765147,-4.49488395767034,"TM214_HUMAN",30,-3.82292514566266,0.00586817373645842,0.0110482100568702,-0.120236397499996,"Non-significant",1.95670807721795,"TMEM214","TM214_HUMAN"
-1.130162953,9.7825218435,-3.7517919077509,0.00708883704875369,0.0130462461755338,-4.2869121698595,"IL1RA_HUMAN",6,-3.82216391331369,0.00587420550887511,0.0110570965239634,-1.130162953,"Up in D2BM",1.95635889917638,"IL1RN","IL1RA_HUMAN"
0.0607306975000022,15.71857535875,3.16786036465844,0.0156550521708017,0.0263965662627901,-5.13971860989879,"TCPH_HUMAN",44,3.82110354266558,0.0058826187331023,0.0110704606611563,0.0607306975000022,"Non-significant",1.9558343069952,"CCT7","TCPH_HUMAN"
-0.460657120000002,8.50093483925,-3.74611094182728,0.0071419877731536,0.0131383271366023,-4.29501899166518,"XYLT2_HUMAN",12,-3.81477970046621,0.0059330647577967,0.011162902420417,-0.460657120000002,"Non-significant",1.9522228715913,"XYLT2","XYLT2_HUMAN"
-0.17136192325,8.523903846625,-3.66472225298353,0.00795288446969721,0.0144519340016616,-4.41160765743001,"TEX10_HUMAN",28,-3.81392991341409,0.00593987916357717,0.0111732295179183,-0.17136192325,"Non-significant",1.95182127996471,"TEX10","TEX10_HUMAN"
-0.323050736999996,9.31324708475,-4.99780384598432,0.00154711667974624,0.00339511754584249,-2.61609937181168,"CD11A_HUMAN",3,-3.81205757028668,0.00595492326841411,0.011199029056105,-0.323050736999996,"Non-significant",1.95081962856685,"CDK11A","CD11A_HUMAN"
0.193747286000001,10.0821181545,3.71922616091527,0.00739945822646498,0.0135646005634783,-4.33343942756472,"TMCC1_HUMAN",19,3.81158063269239,0.00595876199460377,0.0112037485729456,0.193747286000001,"Non-significant",1.95063664588627,"TMCC1","TMCC1_HUMAN"
-0.354857442500002,10.46890807125,-4.30816783564529,0.00349178873075249,0.00693094970189363,-3.5138498599841,"LMBD1_HUMAN",4,-3.80854031378295,0.00598329554025199,0.0112473679992828,-0.354857442500002,"Non-significant",1.94894909507455,"LMBRD1","LMBD1_HUMAN"
-0.0745980725000006,12.07973659125,-3.80345182582069,0.00662476706231269,0.0122860641514266,-4.213382206492,"OSGEP_HUMAN",18,-3.80626579964207,0.00600172086557002,0.0112794883335317,-0.0745980725000006,"Non-significant",1.94771060061542,"OSGEP","OSGEP_HUMAN"
0.643782137499997,13.31923842375,3.7683903441775,0.00693598976881431,0.0128040862376995,-4.26324951975157,"RHOC_HUMAN",7,3.80567417773369,0.00600652350166433,0.0112859979035953,0.643782137499997,"Up in D8CM",1.94746003473735,"RHOC","RHOC_HUMAN"
-0.0866968575000033,14.66915762375,-3.40627059771089,0.0112624602954569,0.0196952858569308,-4.78708487657523,"SC24C_HUMAN",44,-3.80550688812649,0.00600788226906106,0.0112860351339237,-0.0866968575000033,"Non-significant",1.94745860208605,"SEC24C","SC24C_HUMAN"
0.194204807500002,13.39580392875,4.55277208386473,0.0025954661742501,0.00534110946844583,-3.18765929647837,"PTRD1_HUMAN",7,3.80491825679244,0.00601266591845714,0.0112925046850881,0.194204807500002,"Non-significant",1.94720972058437,"PTRHD1","PTRD1_HUMAN"
-0.0920491249999991,11.9823317525,-3.4123871579868,0.0111688610992617,0.0195437679480334,-4.77811201533218,"MYO1E_HUMAN",53,-3.8046986358257,0.00601445177330418,0.011293342391887,-0.0920491249999991,"Non-significant",1.94717750470695,"MYO1E","MYO1E_HUMAN"
0.313967466000003,9.124924779,3.72896753542839,0.00730502110359604,0.0134031395041818,-4.3195076993172,"TRI15_HUMAN",15,3.80220529937414,0.00603476665058646,0.0113289639416021,0.313967466000003,"Non-significant",1.94580980549575,"TRIM15","TRI15_HUMAN"
0.155215024999999,11.047323825,5.3736478876266,0.00102123752625438,0.00236939474505867,-2.1551401482485,"TM115_HUMAN",7,3.79972116099613,0.00605508032559227,0.0113645673712797,0.155215024999999,"Non-significant",1.94444709243722,"TMEM115","TM115_HUMAN"
-0.862645388000001,7.21636068825,-3.78450296851052,0.00679103613594332,0.0125612559995318,-4.24031317206208,"DJC15_HUMAN",4,-3.79691775896796,0.00607809348896769,0.011405220395928,-0.862645388000001,"Up in D2BM",1.9428963179445,"DNAJC15","DJC15_HUMAN"
0.248168468249997,9.569310903625,3.73512233082384,0.00724602885243284,0.013312287967994,-4.31071152634168,"SNTA1_HUMAN",15,3.79494267310432,0.00609436371813235,0.0114332053817355,0.248168468249997,"Non-significant",1.94183199493787,"SNTA1","SNTA1_HUMAN"
0.155209064500003,9.09697628025,3.63912006709582,0.00822819834817621,0.014895937258758,-4.44845236802194,"LZTR1_HUMAN",27,3.79367090518413,0.00610486509728522,0.0114503577892784,0.155209064500003,"Non-significant",1.94118094271435,"LZTR1","LZTR1_HUMAN"
-0.332493542500002,11.98773872875,-4.84172655428205,0.0018489493674013,0.00396156436650371,-2.81334029081439,"YIPF4_HUMAN",3,-3.79089419354849,0.00612786124526657,0.0114909326888436,-0.332493542500002,"Non-significant",1.93964471933793,"YIPF4","YIPF4_HUMAN"
-0.149347779999999,11.2843213075,-3.8367488646197,0.0063432240614077,0.0118342265634364,-4.16617175576935,"IF4E2_HUMAN",14,-3.79043821528151,0.00613164649770136,0.0114954733828124,-0.149347779999999,"Non-significant",1.93947313980922,"EIF4E2","IF4E2_HUMAN"
-0.373914001999999,10.158617139,-5.20845684104608,0.00122289539982546,0.0027813775836829,-2.35532624092338,"LSM5_HUMAN",2,-3.78850850041673,0.00614769379031546,0.0115229955433776,-0.373914001999999,"Non-significant",1.93843460608244,"LSM5","LSM5_HUMAN"
0.150149345499999,9.6274712085,3.58600638462774,0.00883284716790698,0.0158442368117233,-4.52514271482586,"TPC10_HUMAN",43,3.78819034426437,0.00615034389409386,0.0115253998851305,0.150149345499999,"Non-significant",1.93834399740098,"TRAPPC10","TPC10_HUMAN"
0.225481515,10.32556796,3.72181553153249,0.00737422710853693,0.0135242298298211,-4.32973504591367,"IMA1_HUMAN",16,3.78740058635722,0.00615692757134125,0.0115351728159225,0.225481515,"Non-significant",1.9379758946462,"KPNA2","IMA1_HUMAN"
0.0909824399999977,18.17786789,3.43988188578976,0.0107583399563992,0.0189157378999767,-4.73782730798167,"ECHB_HUMAN",38,3.78535837079435,0.00617398745397113,0.0115645644998939,0.0909824399999977,"Non-significant",1.93687071731222,"HADHB","ECHB_HUMAN"
-0.197875974999997,14.704706905,-8.62321782154232,5.47382636603478e-05,0.000195896576770826,1.12473288227716,"NDUB3_HUMAN",4,-3.78494169547887,0.00617747446549173,0.0115685252765229,-0.197875974999997,"Non-significant",1.93672200017435,"NDUFB3","NDUB3_HUMAN"
-0.904225349499997,7.5297483205,-3.6954149979116,0.00763591827056418,0.0139586109526318,-4.36754335549437,"SOX5_HUMAN",12,-3.78347695450897,0.00618974926469228,0.0115889374838052,-0.904225349499997,"Up in D2BM",1.93595637991847,"SOX5","SOX5_HUMAN"
0.693942665499998,8.39873045675,3.87577687034477,0.00602969208363404,0.0113244818567182,-4.11102030817157,"CBLN1_HUMAN",3,3.78121552569245,0.00620875220716985,0.0116219347888596,0.693942665499998,"Up in D8CM",1.9347215657341,"CBLN1","CBLN1_HUMAN"
-0.186179637500002,11.14554405375,-3.85100467913863,0.00622668837194761,0.0116399991765683,-4.14600329572837,"MFR1L_HUMAN",12,-3.77635203999886,0.00624983417859506,0.0116962371872508,-0.186179637500002,"Non-significant",1.93195383326671,"MTFR1L","MFR1L_HUMAN"
-0.111324549999997,14.0350872275,-3.5538860277866,0.0092217111829252,0.0164706854637426,-4.57168386593805,"MP2K1_HUMAN",29,-3.77592002770752,0.00625349756391391,0.0117004952200289,-0.111324549999997,"Non-significant",1.93179575647825,"MAP2K1","MP2K1_HUMAN"
-0.0483000299999983,11.2745665325,-2.79565566136426,0.0265599683363778,0.0421053174924447,-5.69895048412238,"GOGA3_HUMAN",78,-3.77455732813383,0.00626506820550208,0.0117195428105142,-0.0483000299999983,"Non-significant",1.93108933019026,"GOLGA3","GOGA3_HUMAN"
-0.0703284749999984,13.436834215,-3.4606797148365,0.0104586110897147,0.0184503208194235,-4.70740922101468,"NT5D1_HUMAN",25,-3.77249065391359,0.00628266040627318,0.0117498434800259,-0.0703284749999984,"Non-significant",1.92996791860193,"NT5DC1","NT5D1_HUMAN"
-0.282397508749998,9.514754652875,-4.13916342713324,0.00430848959386577,0.00837358975944075,-3.74417980201875,"GEMI8_HUMAN",6,-3.77186669488878,0.00628798222333838,0.0117571877019785,-0.282397508749998,"Non-significant",1.92969654829175,"GEMIN8","GEMI8_HUMAN"
0.152666570000004,11.1730017675,3.63388448819313,0.00828576110176116,0.0149808409109277,-4.4559968628443,"GPC1_HUMAN",24,3.77166915657145,0.00628966806406414,0.011757731672654,0.152666570000004,"Non-significant",1.92967645522156,"GPC1","GPC1_HUMAN"
0.408724308,8.575597763,4.3132385831342,0.00347006828098981,0.00689677093620917,-3.50700135135568,"RM35_HUMAN",3,3.77135571014582,0.00629234409465641,0.0117601260252459,0.408724308,"Non-significant",1.92958802419733,"MRPL35","RM35_HUMAN"
0.116108178500003,8.8100897075,3.54154952763829,0.00937594696379705,0.016715282774502,-4.58959105977427,"TSC1_HUMAN",32,3.77033814357209,0.00630103998535332,0.0117730600952906,0.116108178500003,"Non-significant",1.92911063913049,"TSC1","TSC1_HUMAN"
0.271973014000001,8.072022736,3.69554148669293,0.00763464070625397,0.0139586109526318,-4.36736200264244,"1A1L1_HUMAN",16,3.770219114027,0.00630205803178919,0.0117730600952906,0.271973014000001,"Non-significant",1.92911063913049,"ACCS","1A1L1_HUMAN"
-0.185853479999999,13.57737565,-4.58891751517991,0.00248600941868043,0.005138443695453,-3.14018241500513,"CISD3_HUMAN",7,-3.76656568847843,0.00633339189760618,0.0118289741424601,-0.185853479999999,"Non-significant",1.92705291755187,"CISD3","CISD3_HUMAN"
-0.148663282499998,10.51862132625,-3.80926995941034,0.0065746074874808,0.012210510203539,-4.20512253046542,"ABHD4_HUMAN",14,-3.76399522517428,0.00635553842509125,0.011867707883273,-0.148663282499998,"Non-significant",1.92563315212971,"ABHD4","ABHD4_HUMAN"
0.0873303400000012,14.0117559425,3.30578053924969,0.0129272150485143,0.0222238416569299,-4.93505530830577,"TB182_HUMAN",96,3.76361118360939,0.0063588544109195,0.0118712699511939,0.0873303400000012,"Non-significant",1.92550281909982,"TNKS1BP1","TB182_HUMAN"
1.12214028825,7.168615639375,3.66973461089375,0.00790016152672213,0.0143668741119182,-4.40440366549776,"ATL3_HUMAN",17,3.76333041247861,0.00636127989551405,0.0118731683435093,1.12214028825,"Up in D8CM",1.92543337451675,"ADAMTSL3","ATL3_HUMAN"
0.2097568515,9.10396003725,3.6784246066377,0.00780965069259797,0.0142210780496553,-4.39192134658173,"LPIN1_HUMAN",18,3.76176637396518,0.00637480936972454,0.0118957866232916,0.2097568515,"Non-significant",1.92460683442878,"LPIN1","LPIN1_HUMAN"
-0.179998636000001,9.308687091,-3.67969265186684,0.00779653760402472,0.0142037448657926,-4.39010070550293,"STXB4_HUMAN",18,-3.75905720602499,0.00639831815483919,0.0119370127771446,-0.179998636000001,"Non-significant",1.92310434127339,"STXBP4","STXB4_HUMAN"
-0.27244615525,9.198304891625,-4.40006122803574,0.00312029786074054,0.0062800837316576,-3.39030581951234,"BL1S6_HUMAN",5,-3.75830075358176,0.00640489896307033,0.0119446114595427,-0.27244615525,"Non-significant",1.92282797263834,"BLOC1S6","BL1S6_HUMAN"
-0.28731870675,8.176685571875,-3.6698697685551,0.00789874511459632,0.0143668741119182,-4.40420945353041,"PSD4_HUMAN",18,-3.75826326704847,0.00640522526956138,0.0119446114595427,-0.28731870675,"Non-significant",1.92282797263834,"PSD4","PSD4_HUMAN"
0.8563553095,6.6447185875,3.78236689819345,0.00681006206695909,0.0125909219483216,-4.2433519544688,"ARMX2_HUMAN",3,3.75778250132543,0.00640941174932176,0.0119497747478507,0.8563553095,"Up in D8CM",1.92264028104952,"ARMCX2","ARMX2_HUMAN"
0.181177379999998,15.3411241775,3.83982903207419,0.00631784527740742,0.0117920987252584,-4.16181182378958,"CAZA1_HUMAN",12,3.75734623497825,0.00641321328685224,0.0119542182208929,0.181177379999998,"Non-significant",1.9224788205063,"CAPZA1","CAZA1_HUMAN"
-0.0850298424999991,12.64706909625,-3.67840369345312,0.00780986716002544,0.0142210780496553,-4.39195137509897,"PLPP_HUMAN",19,-3.75667356722529,0.00641907954801919,0.0119625075194017,-0.0850298424999991,"Non-significant",1.92217777622587,"PDXP","PLPP_HUMAN"
0.15310955,12.4908971775,3.68221921438426,0.00777048107451297,0.0141707886146841,-4.38647369698154,"NAAA_HUMAN",18,3.75583315381379,0.00642641683873435,0.0119735339375977,0.15310955,"Non-significant",1.92177765050542,"NAAA","NAAA_HUMAN"
-0.15519166,15.4884914175,-3.69887512831042,0.00760105363999363,0.0139009071667404,-4.36258312446274,"PSB2_HUMAN",17,-3.75454516737739,0.00643767926821158,0.0119918670832609,-0.15519166,"Non-significant",1.92111319381273,"PSMB2","PSB2_HUMAN"
-0.232451439250001,9.146814823125,-3.66880375266709,0.00790992412542953,0.0143815251193368,-4.40574130386833,"KLDC4_HUMAN",18,-3.75404689501146,0.00644204198076125,0.0119973424339011,-0.232451439250001,"Non-significant",1.92091494512854,"KLHDC4","KLDC4_HUMAN"
0.084159850000006,17.984804155,3.30870909486571,0.0128751273354865,0.022147846594044,-4.93072870374497,"HSPA9_HUMAN",61,3.75302736255116,0.00645097862475731,0.0120113317490787,0.084159850000006,"Non-significant",1.92040883779179,"HSPA9","HSPA9_HUMAN"
-0.0493280850000009,12.7658370725,-2.87038314370569,0.0238549611524196,0.0383216061661415,-5.58608418699954,"NCKP1_HUMAN",55,-3.75279801011206,0.00645299084094297,0.0120124248671176,-0.0493280850000009,"Non-significant",1.92036931565208,"NCKAP1","NCKP1_HUMAN"
0.118469476250002,9.428482174875,3.66622012666786,0.0079370891050823,0.0144278033355054,-4.40945452018987,"IPO13_HUMAN",19,3.75213503529701,0.00645881123843163,0.0120206049743299,0.118469476250002,"Non-significant",1.92007367456277,"IPO13","IPO13_HUMAN"
0.185213089249999,9.723545789875,3.96929267470722,0.00534501640321129,0.0101548218053186,-3.97969403946694,"PEX16_HUMAN",10,3.7509584834042,0.00646915439032883,0.0120371969880975,0.185213089249999,"Non-significant",1.9194746322083,"PEX16","PEX16_HUMAN"
-0.144537687499998,10.35883700625,-4.90419203001308,0.00172094938786089,0.00372136541566943,-2.73398594080946,"ARGL1_HUMAN",8,-3.75017798053472,0.0064760257067854,0.0120473230374077,-0.144537687499998,"Non-significant",1.91910944431223,"ARGLU1","ARGL1_HUMAN"
0.370260000249999,9.467033743875,3.89921737968341,0.00584952410835979,0.0110204825009756,-4.07799261571202,"COPRS_HUMAN",6,3.749445626554,0.0064824802963639,0.0120550815318677,0.370260000249999,"Non-significant",1.91882984802228,"COPRS","COPRS_HUMAN"
-1.19362187,15.9656671275,-3.66436464529993,0.00795666054699739,0.0144519340016616,-4.41212174588326,"A1AG2_HUMAN",9,-3.74938026919665,0.00648305665962228,0.0120550815318677,-1.19362187,"Up in D2BM",1.91882984802228,"ORM2","A1AG2_HUMAN"
0.375443697,9.37744796275,4.42475442449619,0.00302804107076578,0.00611045204344859,-3.35731241434789,"CRIPT_HUMAN",3,3.74442184495083,0.00652694486594785,0.0121340137351289,0.375443697,"Non-significant",1.91599551779091,"CRIPT","CRIPT_HUMAN"
0.188547134000002,9.3591639995,3.70824839543454,0.00750747222578073,0.0137476609583111,-4.34915369281274,"KC1G3_HUMAN",15,3.74281214770033,0.00654126152025951,0.01215794781792,0.188547134000002,"Non-significant",1.91513972494549,"CSNK1G3","KC1G3_HUMAN"
0.223763942500003,11.99335622875,4.45873527841731,0.0029059568062591,0.00590224335420674,-3.31205164650781,"COX19_HUMAN",6,3.74241299835781,0.00654481679561083,0.0121618740675052,0.223763942500003,"Non-significant",1.9149994978869,"COX19","COX19_HUMAN"
-0.143218755499996,9.8532055615,-4.91899729347721,0.00169207096470448,0.00366832977404682,-2.71525893393422,"RSRC2_HUMAN",8,-3.7410638971136,0.00655684885497178,0.012181547057209,-0.143218755499996,"Non-significant",1.91429755277515,"RSRC2","RSRC2_HUMAN"
-0.118545774999996,12.911170365,-3.96391705755752,0.00538198650516532,0.0102149885728526,-3.98721133673466,"PFD3_HUMAN",13,-3.74036442748467,0.00656309651784675,0.0121904672871155,-0.118545774999996,"Non-significant",1.91397964661081,"VBP1","PFD3_HUMAN"
-0.184006689999997,13.560533525,-5.09591029326126,0.00138556563003333,0.0030888475788286,-2.49387830007335,"S67A1_HUMAN",6,-3.74016793952684,0.00656485270345058,0.0121910428370533,-0.184006689999997,"Non-significant",1.91395914269938,"SLC67A1","S67A1_HUMAN"
-0.145377397749998,9.720704197625,-3.52614078567563,0.00957251850985116,0.017044097701634,-4.61198254027472,"TNR6B_HUMAN",50,-3.73859895216286,0.00657889432141512,0.0122128071050408,-0.145377397749998,"Non-significant",1.91318450230305,"TNRC6B","TNR6B_HUMAN"
0.237832785250001,9.989029049875,3.82309919094989,0.00645703241659555,0.0120226035430713,-4.18550758832813,"CDHR5_HUMAN",10,3.73853464518112,0.00657947052603988,0.0122128071050408,0.237832785250001,"Non-significant",1.91318450230305,"CDHR5","CDHR5_HUMAN"
-0.143286230000001,10.6603667725,-4.47542852889832,0.00284797602506792,0.00579845167036171,-3.28987746787104,"ACBD4_HUMAN",9,-3.73809454996127,0.00658341533685327,0.0122174389859833,-0.143286230000001,"Non-significant",1.91301982116551,"ACBD4","ACBD4_HUMAN"
-0.490967274999999,14.04701352,-4.29644295208558,0.00354258621288484,0.00702299594715089,-3.52969933592742,"MT1X_HUMAN",2,-3.73769109654506,0.00658703394893618,0.0122214636045747,-0.490967274999999,"Non-significant",1.91287678121882,"MT1X","MT1X_HUMAN"
0.0967409575000016,11.05878674875,3.65180934723465,0.00809047486622386,0.0146749758225524,-4.43018090252304,"KC1D_HUMAN",19,3.7333543554324,0.00662606634971704,0.0122911780945785,0.0967409575000016,"Non-significant",1.91040648851682,"CSNK1D","KC1D_HUMAN"
0.380301474999996,16.7111554125,3.61403371223191,0.00850800458605998,0.0153333270592045,-4.48463207546845,"KPYM_HUMAN",47,3.72475404373635,0.00670421245193977,0.0124334008267107,0.380301474999996,"Non-significant",1.90541006538375,"PKM","KPYM_HUMAN"
-0.403553722500002,10.87353837625,-3.82821692979642,0.00641410339466083,0.0119611675915036,-4.17825506071168,"VATF_HUMAN",6,-3.72394432514178,0.00671162092939897,0.012444402290784,-0.403553722500002,"Non-significant",1.90502595787806,"ATP6V1F","VATF_HUMAN"
0.119148729999999,18.43428111,3.45678137700702,0.0105140996763648,0.0185249469423242,-4.71310716725179,"ATPA_HUMAN",51,3.72208364668188,0.00672867857948748,0.0124732860669672,0.119148729999999,"Non-significant",1.9040191172714,"ATP5F1A","ATPA_HUMAN"
0.28484725975,8.616187572625,3.63727152958381,0.0082484725407862,0.0149230253372584,-4.45111573923103,"UNK_HUMAN",17,3.71952878692134,0.00675217629040397,0.012514092777444,0.28484725975,"Non-significant",1.90260062955807,"UNK","UNK_HUMAN"
-0.13568401,14.632081985,-6.19969833404621,0.000436952674095783,0.00111675988173237,-1.20848054848653,"FIS1_HUMAN",7,-3.71925490070342,0.00675470053913188,0.0125144846608518,-0.13568401,"Non-significant",1.90258702967992,"FIS1","FIS1_HUMAN"
-0.256580352749999,9.018409967375,-3.90688670228226,0.00579185687288639,0.0109240460016915,-4.06720238523491,"PO2F1_HUMAN",8,-3.71918367785771,0.00675535712502976,0.0125144846608518,-0.256580352749999,"Non-significant",1.90258702967992,"POU2F1","PO2F1_HUMAN"
-0.110140560000001,11.472711205,-3.80386681030457,0.00662117562790628,0.012282105934776,-4.21279293116909,"WDR5_HUMAN",15,-3.71848645047422,0.00676178832797391,0.0125236461912749,-0.110140560000001,"Non-significant",1.90226921024607,"WDR5","WDR5_HUMAN"
-1.31308054925,7.346943736125,-3.62376489618126,0.00839826121409774,0.0151568543033866,-4.4705886656264,"LRP4_HUMAN",29,-3.71787164384531,0.00676746476136575,0.012531406079427,-1.31308054925,"Up in D2BM",1.90200019650178,"LRP4","LRP4_HUMAN"
-0.244109867500002,12.55384600125,-4.05969648303702,0.00476308414582484,0.00915785498749032,-3.85386158204396,"RL37A_HUMAN",7,-3.71733501389995,0.00677242359842583,0.0125378340678962,-0.244109867500002,"Non-significant",1.90177748213416,"RPL37A","RL37A_HUMAN"
-0.186563017499999,11.22074770875,-3.63736473694093,0.00824744897681184,0.0149230253372584,-4.4509814362081,"LEO1_HUMAN",18,-3.71717065563345,0.00677394316761805,0.0125378934914037,-0.186563017499999,"Non-significant",1.90177542378499,"LEO1","LEO1_HUMAN"
-0.304324149999999,13.4897997375,-4.43271787305931,0.00299893211048414,0.00605606103480374,-3.34669072432083,"RUXGL_HUMAN;RUXG_HUMAN",4,-3.71437836795953,0.00679981542303858,0.0125830173876602,-0.304324149999999,"Non-significant",1.90021520327247,"SNRPGP15;SNRPG","RUXGL_HUMAN;RUXG_HUMAN"
0.0719583025000006,12.81799662125,3.44405454635078,0.0106974715083382,0.0188244232450485,-4.73172074910186,"HGS_HUMAN",24,3.71246679589275,0.00681758872515981,0.0126131377006962,0.0719583025000006,"Non-significant",1.89917686294395,"HGS","HGS_HUMAN"
0.335245849249999,9.986807227875,3.73377566777544,0.00725889195336149,0.0133330137883818,-4.31263571096286,"H1X_HUMAN",9,3.71175579321009,0.00682421221586718,0.0126226211910346,0.335245849249999,"Non-significant",1.89885045090818,"H1-10","H1X_HUMAN"
0.526299955000002,11.0874745825,4.14957726625412,0.00425252463406212,0.00827436060491912,-3.72987137171876,"TBAL3_HUMAN",2,3.7092325292278,0.00684777424365689,0.0126621086169609,0.526299955000002,"Up in D8CM",1.89749396537272,"TUBAL3","TBAL3_HUMAN"
0.31506395325,9.557430267375,4.85375966127579,0.00182349417762946,0.00391299196110965,-2.79801066814581,"NDUF8_HUMAN",3,3.7091480245172,0.0068485648576017,0.0126621086169609,0.31506395325,"Non-significant",1.89749396537272,"NDUFAF8","NDUF8_HUMAN"
-0.372188567999999,9.2453558445,-3.84724552526728,0.00625719000481518,0.0116918320883589,-4.15131898415367,"NTCP5_HUMAN",6,-3.70768412931172,0.00686227647775927,0.0126846772875072,-0.372188567999999,"Non-significant",1.89672057724301,"SLC10A5","NTCP5_HUMAN"
-1.29578220825,6.699331939375,-3.64315109445039,0.00818417421372485,0.014825790768856,-4.44264590934163,"AAAT_HUMAN",4,-3.70259444635582,0.00691017989989474,0.0127704245508031,-1.29578220825,"Up in D2BM",1.89379466444323,"SLC1A5","AAAT_HUMAN"
-0.1858463275,10.72575116125,-3.64981452019438,0.00811195931730043,0.0147076156346581,-4.43305197879967,"MLIP_HUMAN",16,-3.7020674889978,0.00691516010283674,0.0127768269414316,-0.1858463275,"Non-significant",1.89357698756476,"MLIP","MLIP_HUMAN"
0.188981056000003,8.88471412675,3.59115382407307,0.00877219556789868,0.0157555585855142,-4.51769559549899,"RN5A_HUMAN",22,3.7015329639087,0.00692021577945645,0.0127833659445624,0.188981056000003,"Non-significant",1.89335477851872,"RNASEL","RN5A_HUMAN"
-0.441844463250002,9.131248951125,-3.76617349558363,0.00695619490268494,0.012832954001911,-4.26640781217833,"RN141_HUMAN",6,-3.69960385492081,0.00693849494655039,0.0128143238178075,-0.441844463250002,"Non-significant",1.8923043055892,"RNF141","RN141_HUMAN"
0.0846064049999988,11.7065342675,3.44385550149888,0.0107003666233026,0.0188255876159085,-4.73201200200882,"GHDC_HUMAN",26,3.69828149857024,0.00695105491568943,0.0128347079702839,0.0846064049999988,"Non-significant",1.8916140084368,"GHDC","GHDC_HUMAN"
