"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.581052542500002,11.33264696625,-7.02438561113786,0.000177886402508655,0.000460363674161944,-0.130227733380153,"RPAB5_HUMAN",4,-5.86375617382616,0.000414850276418299,0.000920445638307408,-0.581052542500002,"Up in D1C",3.03600185591638,"POLR2L","RPAB5_HUMAN"
-0.1583476075,15.00936031375,-5.32324262758455,0.000985878918221209,0.00200385179688608,-2.03618672183038,"SUOX_HUMAN",31,-5.86107429866165,0.000416085630796238,0.000922943626837234,-0.1583476075,"Non-significant",3.03482482476087,"SUOX","SUOX_HUMAN"
0.378475902499998,14.46412646875,9.00300001519864,3.48933679366374e-05,0.00011925266819119,1.69527105822792,"TBB4A_HUMAN",5,5.86064497230912,0.000416283768415956,0.000923140195732199,0.378475902499998,"Non-significant",3.03473233840063,"TUBB4A","TBB4A_HUMAN"
0.246966122500002,15.15040528625,7.57473963014526,0.000109294965151362,0.000305352091899512,0.414784465901757,"LYPA1_HUMAN",9,5.85952487152278,0.000416801194406909,0.000924044520688016,0.246966122500002,"Non-significant",3.03430710386285,"LYPLA1","LYPA1_HUMAN"
-0.185648682499998,14.37982881125,-6.616454027952,0.000260258709156903,0.000633177657541227,-0.555286954329851,"CLPP_HUMAN",13,-5.85681086902836,0.00041805786224717,0.000926586831680619,-0.185648682499998,"Non-significant",3.03311387612626,"CLPP","CLPP_HUMAN"
-0.350085019499996,9.83517134175,-5.54647731479572,0.000771867904319551,0.00161882920266472,-1.76504376788056,"AFTIN_HUMAN",35,-5.84819720565357,0.000422074029237861,0.000935242374460024,-0.350085019499996,"Non-significant",3.02907582415455,"AFTPH","AFTIN_HUMAN"
-0.193548679999999,10.90330577,-5.68718141199966,0.000663749741362438,0.00142034693321756,-1.59759858035432,"RFC4_HUMAN",20,-5.84672546694919,0.000422764484199507,0.000936526107048,-0.193548679999999,"Non-significant",3.02848011152008,"RFC4","RFC4_HUMAN"
-0.432363275,14.422041775,-7.68100302385378,9.98093926287705e-05,0.000282313211566412,0.516466271901221,"RL35_HUMAN",5,-5.84615589554433,0.000423032028664008,0.00093687256164186,-0.432363275,"Non-significant",3.02831948012584,"RPL35","RL35_HUMAN"
-0.235344647249995,9.956232666375,-5.39387455410135,0.000911772356391606,0.00187036485568869,-1.94966153029629,"NU188_HUMAN",47,-5.84534411763425,0.00042341366757627,0.000937471448384654,-0.235344647249995,"Non-significant",3.02804195026458,"NUP188","NU188_HUMAN"
-0.336235762500003,11.06106817625,-5.87650927856583,0.000543920238403781,0.00119673810741464,-1.37641544971871,"SNX29_HUMAN",13,-5.84427911708318,0.000423914929569592,0.000937983216853707,-0.336235762500003,"Non-significant",3.02780493229581,"SNX29","SNX29_HUMAN"
-0.321426157499999,11.17962658375,-6.95006857831537,0.000190411505128328,0.00048650123101411,-0.206282216141688,"COX15_HUMAN",8,-5.84416763476495,0.000423967438606446,0.000937983216853707,-0.321426157499999,"Non-significant",3.02780493229581,"COX15","COX15_HUMAN"
-0.193291184999996,15.9221067425,-5.73769352952005,0.000629135014052009,0.00135730203057189,-1.53812808632759,"UCRI_HUMAN",19,-5.8441438298781,0.000423978651822591,0.000937983216853707,-0.193291184999996,"Non-significant",3.02780493229581,"UQCRFS1","UCRI_HUMAN"
-0.359131335000001,11.8255043025,-7.05130387307604,0.000173579717713744,0.000451018323245729,-0.102828625258715,"NOP10_HUMAN",7,-5.83978065333682,0.000426039449270695,0.000942295071609206,-0.359131335000001,"Non-significant",3.02581308032248,"NOP10","NOP10_HUMAN"
-0.184752225000006,11.311291575,-5.74355486312567,0.000625250151524397,0.00134961165869376,-1.53124901250623,"RILP_HUMAN",19,-5.83933234793184,0.000426251816329568,0.000942517460609111,-0.184752225000006,"Non-significant",3.02571059552435,"RILP","RILP_HUMAN"
-0.294544696750002,9.455904245375,-5.60363691411478,0.000725747189412237,0.00153632304913938,-1.69670199955711,"TF2H1_HUMAN",22,-5.83071986154731,0.000430354400934745,0.00095133942970862,-0.294544696750002,"Non-significant",3.02166450288533,"GTF2H1","TF2H1_HUMAN"
0.231301307500001,12.52021527375,5.57039298515641,0.000752185976460713,0.00158425177301033,-1.73639613008514,"ULA1_HUMAN",23,5.82630232100976,0.000432475597635163,0.000955777874270265,0.231301307500001,"Non-significant",3.01964302737617,"NAE1","ULA1_HUMAN"
0.194138765000002,14.8726476425,5.44933413116384,0.000857908958207752,0.0017758631160936,-1.88220113641645,"SEPT7_HUMAN",27,5.81639771676329,0.000437273595952421,0.000966128215015191,0.194138765000002,"Non-significant",3.01496523447625,"SEPTIN7","SEPT7_HUMAN"
-0.44467043875,9.858230233125,-5.5998842982283,0.000728679286556649,0.00154188179295645,-1.70117531394682,"TRAF6_HUMAN",21,-5.81337392163262,0.000438750062723863,0.000969136341378261,-0.44467043875,"Non-significant",3.01361512063453,"TRAF6","TRAF6_HUMAN"
0.2350234985,9.4928326605,5.55797019666565,0.00076233907066927,0.00160163410435475,-1.75126730479244,"RIN3_HUMAN",23,5.81182992572238,0.000439506089397046,0.000970551959006472,0.2350234985,"Non-significant",3.01298120947113,"RIN3","RIN3_HUMAN"
0.259302377500001,14.01453340125,6.02510131477301,0.000466676140057935,0.00104478437836609,-1.20607202186178,"GMFB_HUMAN",13,5.80977171640466,0.000440516139162104,0.000972364671544424,0.259302377500001,"Non-significant",3.01217082855354,"GMFB","GMFB_HUMAN"
-0.189404010749994,8.871739625875,-5.38422272333472,0.000921524468456056,0.00188669656172361,-1.96144481561763,"APBB2_HUMAN",30,-5.80968717983477,0.000440557679514551,0.000972364671544424,-0.189404010749994,"Non-significant",3.01217082855354,"APBB2","APBB2_HUMAN"
-0.515758991000002,9.31767416025,-5.81920737696393,0.000577432204012158,0.00125896948981337,-1.44286460615973,"GMEB1_HUMAN",10,-5.80941990675542,0.000440689043031964,0.000972399985266079,-0.515758991000002,"Up in D1C",3.01215505640918,"GMEB1","GMEB1_HUMAN"
-0.220033170000001,17.1846354025,-5.54987913660534,0.000769033712551381,0.0016140899310497,-1.76096416930617,"SDHB_HUMAN",23,-5.8088564399332,0.00044096612602325,0.000972756732857884,-0.220033170000001,"Non-significant",3.01199575457931,"SDHB","SDHB_HUMAN"
-0.197335717500001,12.60631299125,-6.73008654663621,0.000233673067811958,0.000576927442468364,-0.434996158379736,"EMC7_HUMAN",12,-5.80855174509085,0.000441116038777447,0.000972832833818708,-0.197335717500001,"Non-significant",3.011961780068,"EMC7","EMC7_HUMAN"
-0.300858017500003,14.10271811625,-6.13818607927951,0.000416067765193906,0.000948103593625152,-1.07831045516313,"TMM33_HUMAN",11,-5.80279782421483,0.000443957603056009,0.000978843483170049,-0.300858017500003,"Non-significant",3.00928674622529,"TMEM33","TMM33_HUMAN"
-0.802674889749999,8.264798581625,-5.60843480108441,0.00072201745677917,0.00153104028759538,-1.69098540952362,"SNX8_HUMAN",15,-5.80022208178122,0.000445236166150853,0.000981405764771323,-0.802674889749999,"Up in D1C",3.00815139530454,"SNX8","SNX8_HUMAN"
-0.145807739999999,13.15446639,-5.36063840192653,0.000945844284783174,0.00193226405148749,-1.99029104150107,"PDE12_HUMAN",26,-5.79976283905067,0.000445464554253614,0.00098165247785718,-0.145807739999999,"Non-significant",3.00804223284564,"PDE12","PDE12_HUMAN"
0.172687527499999,11.96712470125,5.59976017653112,0.000728776493432018,0.00154188179295645,-1.70132330567549,"STABP_HUMAN",21,5.79918948699541,0.000445749871970746,0.00098202448270816,0.172687527499999,"Non-significant",3.00787768474613,"STAMBP","STABP_HUMAN"
-0.262141942749999,9.934890866125,-5.50954110036219,0.000803399359547383,0.00167994373644874,-1.80943950140958,"ERCC2_HUMAN",26,-5.79691347168715,0.000446884477406014,0.000984266856560046,-0.262141942749999,"Non-significant",3.00688713874416,"ERCC2","ERCC2_HUMAN"
-0.238234044999997,12.3865420825,-5.4277646409499,0.00087842633923179,0.00181033144581534,-1.90838818011944,"NCBP1_HUMAN",32,-5.79496679453337,0.000447857433633748,0.000986152118103151,-0.238234044999997,"Non-significant",3.00605608814479,"NCBP1","NCBP1_HUMAN"
0.183620212499997,11.62869751625,5.33028933881811,0.000978193487504682,0.00199063083200796,-2.02752361739087,"NIBA2_HUMAN",32,5.79438288990367,0.000448149726580532,0.000986538011320791,0.183620212499997,"Non-significant",3.00588617671809,"NIBAN2","NIBA2_HUMAN"
-0.32086181,16.233017445,-5.84568475651077,0.000561669868058981,0.00122841601397746,-1.412107634899,"RS16_HUMAN",13,-5.79282357874619,0.000448931323490459,0.000988000555013336,-0.32086181,"Non-significant",3.00524281144561,"RPS16","RS16_HUMAN"
0.250108718749997,9.449315309375,5.58449224301528,0.000740844351968724,0.00156388105252802,-1.71954316369913,"US6NL_HUMAN",21,5.79204633941364,0.00044932147217434,0.000988601067334251,0.250108718749997,"Non-significant",3.00497892499286,"USP6NL","US6NL_HUMAN"
0.104832885,15.5669718975,5.49666967276278,0.000814721412164309,0.00169856215264234,-1.82495367441091,"SIAS_HUMAN",22,5.79175570318767,0.000449467458087766,0.000988660311545495,0.104832885,"Non-significant",3.00495289966883,"NANS","SIAS_HUMAN"
0.0912430325000031,15.47739875375,4.73555806598992,0.00193975343971996,0.00366349579731112,-2.78310990398262,"HMCS1_HUMAN",32,5.79152578159772,0.000449582984239397,0.000988660311545495,0.0912430325000031,"Non-significant",3.00495289966883,"HMGCS1","HMCS1_HUMAN"
-0.50182771725,8.743530750375,-5.65269706575316,0.000688596667785522,0.00146644297947553,-1.63839262250231,"KTU_HUMAN",14,-5.78789211663079,0.000451413106849725,0.00099242594617536,-0.50182771725,"Up in D1C",3.0033018899727,"DNAAF2","KTU_HUMAN"
0.222988130000001,12.34224367,5.90078876587463,0.000530378900285284,0.00116999836443461,-1.34838832997551,"STK24_HUMAN",15,5.78659313355436,0.000452069341765145,0.00099360951283922,0.222988130000001,"Non-significant",3.00278425920272,"STK24","STK24_HUMAN"
-0.40475773825,9.446337819125,-6.57194817894969,0.000271580443703752,0.000656858410323939,-0.602807366690821,"S35B3_HUMAN",7,-5.78597858041987,0.000452380175213641,0.000993954693781403,-0.40475773825,"Non-significant",3.00263341106462,"SLC35B3","S35B3_HUMAN"
-0.305787327500001,11.36645138125,-9.63359165321599,2.21184444555155e-05,8.31562748954236e-05,2.20733920906745,"GORS1_HUMAN",6,-5.78581642097426,0.000452462232772481,0.000993954693781403,-0.305787327500001,"Non-significant",3.00263341106462,"GORASP1","GORS1_HUMAN"
-0.27219152,14.6886577625,-6.25810070720084,0.000368990775880954,0.000853284842222377,-0.944573352912083,"TMED4_HUMAN",11,-5.78384300603325,0.000453462156633599,0.000995891745248726,-0.27219152,"Non-significant",3.00178786739587,"TMED4","TMED4_HUMAN"
2.3916764245,10.88673043275,5.56651368505855,0.000755340286938973,0.00158930685936311,-1.74103776954569,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,5.78085034089126,0.00045498318505291,0.000998971937173999,2.3916764245,"Up in D5B",3.00044671167558,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
-0.265819549499998,9.0116238595,-5.51917878710581,0.000795036186367365,0.00166319308873763,-1.79783767449971,"AT133_HUMAN",24,-5.77779053621463,0.000456544156653647,0.00100213820219625,-0.265819549499998,"Non-significant",2.99907238194941,"ATP13A3","AT133_HUMAN"
-0.586960792749998,8.840362548625,-5.69053225325838,0.000661389018948765,0.00141565465736901,-1.59364302777996,"ZN363_HUMAN",11,-5.7766154746447,0.000457145187765721,0.00100301095650783,-0.586960792749998,"Up in D1C",2.99869432288696,"RCHY1","ZN363_HUMAN"
-0.188571449999998,16.8062641625,-5.35402774603167,0.000952788230609848,0.00194456464789598,-1.99839028999213,"EF1D_HUMAN",30,-5.77654795879182,0.000457179747882675,0.00100301095650783,-0.188571449999998,"Non-significant",2.99869432288696,"EEF1D","EF1D_HUMAN"
-0.400546551000001,8.964439392,-5.49273873400468,0.0008182144071098,0.00170457964348208,-1.82969617559805,"MTMR3_HUMAN",36,-5.77174397520322,0.000459646230157367,0.00100815979026709,-0.400546551000001,"Non-significant",2.99647062807756,"MTMR3","MTMR3_HUMAN"
0.364770172500004,13.37946522125,5.70781317828811,0.000649361652851817,0.00139593710071103,-1.57326706564053,"SORCN_HUMAN",14,5.76965125678896,0.000460725268133712,0.00101026360174273,0.364770172500004,"Non-significant",2.99556529369695,"SRI","SORCN_HUMAN"
-0.513967395000002,8.30022031075,-5.55985153102515,0.000760791726375486,0.00159957931195285,-1.74901384954636,"DDX59_HUMAN",20,-5.7662729293343,0.000462473085141221,0.00101383241473481,-0.513967395000002,"Up in D1C",2.99403382741977,"DDX59","DDX59_HUMAN"
-0.810246348249996,7.884271681375,-5.56875876843529,0.00075351299205596,0.00158665026481131,-1.73835124811759,"PLBL1_HUMAN",16,-5.76563121014578,0.000462805911648857,0.00101429823954452,-0.810246348249996,"Up in D1C",2.99383432829231,"PLBD1","PLBL1_HUMAN"
-0.1956770425,11.62282049875,-5.60523576611684,0.000724501916231268,0.00153512333006274,-1.69479665633984,"FIP1_HUMAN",20,-5.76536472530278,0.000462944201141064,0.00101433758030102,-0.1956770425,"Non-significant",2.99381748399399,"FIP1L1","FIP1_HUMAN"
-0.281314611500001,9.4914854765,-6.78706674720296,0.000221496744116122,0.000551061409726915,-0.375232745634476,"LRAT2_HUMAN",9,-5.76195299456883,0.00046471871446008,0.00101796103019335,-0.281314611500001,"Non-significant",2.99226884743731,"LRATD2","LRAT2_HUMAN"
0.204291819999998,12.2899372575,6.0802338706447,0.000441193259149175,0.000994602295097191,-1.14358329291553,"LZIC_HUMAN",14,5.76151405639853,0.00046494755951211,0.00101819770826905,0.204291819999998,"Non-significant",2.99216788479547,"LZIC","LZIC_HUMAN"
-0.214206933999998,9.226157546,-5.8093541513408,0.000583423201396639,0.00126874978446137,-1.45433371482552,"TPC_HUMAN",16,-5.76061551637817,0.000465416410483029,0.00101895972050947,-0.214206933999998,"Non-significant",2.99184298332058,"SLC25A19","TPC_HUMAN"
-0.2940540325,11.08796024375,-5.59074049761692,0.000735879054282482,0.00155495726962824,-1.71208309003776,"KC1D_HUMAN",19,-5.75967810255065,0.000465906101193171,0.00101976695065106,-0.2940540325,"Non-significant",2.99149906707187,"CSNK1D","KC1D_HUMAN"
0.209379672499999,10.26247668125,5.68461482993064,0.000665564279168925,0.00142281172512187,-1.60062934713765,"RMD5A_HUMAN",18,5.75849869499417,0.000466523012942831,0.00102085214851898,0.209379672499999,"Non-significant",2.9910371528514,"RMND5A","RMD5A_HUMAN"
0.204589364999997,14.3370940675,5.69118068180017,0.000660933269721465,0.00141503848881946,-1.59287775182329,"PPAL_HUMAN",18,5.75818007034197,0.000466689830172667,0.00102095213561521,0.204589364999997,"Non-significant",2.99099461807515,"ACP2","PPAL_HUMAN"
-0.44796895975,8.715913772625,-5.71510734266383,0.000644358167087234,0.00138624170249574,-1.56467834530806,"VRK1_HUMAN",12,-5.75779938990349,0.000466889223199541,0.00102112331664477,-0.44796895975,"Non-significant",2.9909218068804,"VRK1","VRK1_HUMAN"
0.339540722499999,11.09234249625,6.08931047134662,0.00043714861692053,0.000988392084770157,-1.13333233024413,"CFA20_HUMAN",10,5.75437103778309,0.000468689165670746,0.00102479402786997,0.339540722499999,"Non-significant",2.98936341416762,"CFAP20","CFA20_HUMAN"
0.351044179999999,10.1924884325,5.42046405960472,0.000885493710932953,0.00182222326402682,-1.91726601188616,"DOCK1_HUMAN",64,5.75382340218606,0.000468977391607751,0.00102515830753676,0.351044179999999,"Non-significant",2.98920906457803,"DOCK1","DOCK1_HUMAN"
-0.16418672,13.426082015,-5.2556361785365,0.00106311326316881,0.00214685713829657,-2.11964907729587,"RBM14_HUMAN",31,-5.75346349146833,0.000469166922538649,0.00102530671249113,-0.16418672,"Non-significant",2.98914619937209,"RBM14","RBM14_HUMAN"
-0.238178254999998,12.4183404425,-5.60653889342731,0.000723488726147974,0.0015333886026405,-1.6932439793653,"USE1_HUMAN",19,-5.7514528895658,0.000470227271289168,0.00102735761267403,-0.238178254999998,"Non-significant",2.98827835661978,"USE1","USE1_HUMAN"
-1.88355672375,8.028509914875,-5.55165172088118,0.00076756148606244,0.00161140118705363,-1.75883903341474,"IRF7_HUMAN",10,-5.7496708152223,0.000471169308571502,0.00102914902875076,-1.88355672375,"Up in D1C",2.98752173147885,"IRF7","IRF7_HUMAN"
-0.319607734749999,9.068156719125,-5.59323399939968,0.000733907878444968,0.00155156997928584,-1.70910744496641,"KLDC4_HUMAN",18,-5.74823755843877,0.000471928464256555,0.00103054016197371,-0.319607734749999,"Non-significant",2.98693507833049,"KLHDC4","KLDC4_HUMAN"
-0.255224465000001,11.5921238675,-5.39173477970053,0.000913924443846479,0.00187386746221892,-1.95227274047337,"PEX6_HUMAN",34,-5.74789217024575,0.000472111608222244,0.00103067307581075,-0.255224465000001,"Non-significant",2.98687906884538,"PEX6","PEX6_HUMAN"
-0.621139764499999,9.38762724375,-6.03208580211759,0.000463358808458598,0.00103818484755383,-1.19813438069026,"MARH6_HUMAN",6,-5.74500618061294,0.00047364498645197,0.00103375287177723,-0.621139764499999,"Up in D1C",2.98558327096271,"MARCHF6","MARH6_HUMAN"
0.257064342499998,11.72759795125,6.30377586380108,0.00035264878570248,0.000820415091732019,-0.894098182361529,"OVCA2_HUMAN",11,5.74440803533383,0.000473963478263528,0.00103418021182586,0.257064342499998,"Non-significant",2.98540377634644,"OVCA2","OVCA2_HUMAN"
-0.263081784999999,10.603578925,-5.58661007225449,0.000739157218415332,0.0015607104694446,-1.71701400578639,"AK17A_HUMAN",19,-5.74404567513413,0.000474156537463564,0.00103433370969989,-0.263081784999999,"Non-significant",2.98533932110724,"AKAP17A","AK17A_HUMAN"
-0.599262237500003,8.754297018,-6.07031398359755,0.000445661483220349,0.00100413810266354,-1.1547984913389,"CS047_HUMAN",6,-5.74137306163652,0.00047558314015305,0.00103696863521556,-0.599262237500003,"Up in D1C",2.98423437934751,"C19orf47","CS047_HUMAN"
-0.47790026675,9.197131037875,-5.72165641429635,0.000639902304697936,0.00137841465021694,-1.55697293550188,"NFIX_HUMAN",11,-5.74132192747584,0.000475610480928148,0.00103696863521556,-0.47790026675,"Non-significant",2.98423437934751,"NFIX","NFIX_HUMAN"
-0.19446969,13.84021294,-5.38046830555179,0.000925349109368948,0.00189406693610269,-1.96603178192405,"SYFA_HUMAN",27,-5.73831023565061,0.000477223854365841,0.00104021718863452,-0.19446969,"Non-significant",2.9828759741841,"FARSA","SYFA_HUMAN"
0.1290791025,13.18419730625,5.34837118821045,0.000958774881476448,0.00195488956844823,-2.0053253595571,"NFS1_HUMAN",24,5.73771957393469,0.000477540981012455,0.00104063933013288,0.1290791025,"Non-significant",2.9826997643165,"NFS1","NFS1_HUMAN"
2.4111391305,7.74370044475,5.55834487819508,0.000762030627073937,0.00160162964040686,-1.75081847473082,"CD109_HUMAN",5,5.73129693337382,0.000481004339003918,0.00104791563025692,2.4111391305,"Up in D5B",2.97967368184547,"CD109","CD109_HUMAN"
-0.119353295,16.3926358225,-5.66222363990144,0.00068163065289918,0.00145234195482487,-1.62710717102317,"AT5F1_HUMAN",20,-5.72905389642053,0.000482220395271596,0.001050293465567,-0.119353295,"Non-significant",2.97868933648334,"ATP5PB","AT5F1_HUMAN"
-0.393645999999999,10.5386210675,-5.80439618045861,0.000586463912543575,0.00127404750485304,-1.46010955521175,"DNJB9_HUMAN",11,-5.72674599866592,0.000483475154193509,0.00105275434634386,-0.393645999999999,"Non-significant",2.97767295689961,"DNAJB9","DNJB9_HUMAN"
0.400818109999999,13.48747456,5.78579018383766,0.000598033268999764,0.00129650782520551,-1.48181341878179,"NOL3_HUMAN",11,5.72001687462612,0.000487154239349743,0.00106049149883238,0.400818109999999,"Non-significant",2.97449280854769,"NOL3","NOL3_HUMAN"
-0.603437185000001,14.0463958975,-9.23052111045762,2.95098161891406e-05,0.000104809837842296,1.88345854689396,"CTRO_HUMAN",2,-5.71787651976507,0.000488330918895997,0.00106277854773415,-0.603437185000001,"Up in D1C",2.97355722044045,"CIT","CTRO_HUMAN"
-0.355221752499997,10.33604335875,-6.85142367727798,0.000208590725382388,0.000523277150073854,-0.308173006881907,"MLF2_HUMAN",7,-5.71074126722734,0.000492276275750124,0.001071088468843,-0.355221752499997,"Non-significant",2.97017465620499,"MLF2","MLF2_HUMAN"
-0.167388439999998,15.57913089,-5.20028072094699,0.00113135806161758,0.00227052788127966,-2.18845855473916,"PRS4_HUMAN",33,-5.70954504783648,0.000492941144117256,0.00107225829774564,-0.167388439999998,"Non-significant",2.96970058425774,"PSMC1","PRS4_HUMAN"
1.78718817225,7.933426797375,5.49746128010528,0.000814020002347204,0.001697939767331,-1.8239988886251,"MBTP1_HUMAN",19,5.70829098777839,0.000493639223657103,0.00107349974618311,1.78718817225,"Up in D5B",2.96919805391175,"MBTPS1","MBTP1_HUMAN"
-0.260942700000001,11.3117293125,-6.5073061446551,0.000289018755713643,0.000691888410085289,-0.672240379469951,"RM43_HUMAN",10,-5.70794804257489,0.000493830315701114,0.00107363831081885,-0.260942700000001,"Non-significant",2.96914199989456,"MRPL43","RM43_HUMAN"
-0.2954998015,8.6322419645,-5.49768743684592,0.000813819737593241,0.001697939767331,-1.8237261285033,"TLK2_HUMAN",21,-5.70437428107964,0.000495826505645386,0.00107770026201263,-0.2954998015,"Non-significant",2.96750201155634,"TLK2","TLK2_HUMAN"
-0.352571725000002,15.93808782,-5.76807569216489,0.000609284789120709,0.00131751192598729,-1.50251940514639,"MYDGF_HUMAN",12,-5.70375036267631,0.000496175917717576,0.00107806485181135,-0.352571725000002,"Non-significant",2.96735511304849,"MYDGF","MYDGF_HUMAN"
-0.334987399999999,10.379116655,-5.44253723153068,0.000864316345100178,0.00178649398549519,-1.89044626870351,"NCOA4_HUMAN",27,-5.7035360981275,0.000496295974561639,0.00107806485181135,-0.334987399999999,"Non-significant",2.96735511304849,"NCOA4","NCOA4_HUMAN"
1.4078440665,7.77882456775,5.55469707148421,0.000765039464205245,0.00160690696331573,-1.75518897559845,"FBLN3_HUMAN",7,5.70338984072025,0.000496377943988591,0.00107806485181135,1.4078440665,"Up in D5B",2.96735511304849,"EFEMP1","FBLN3_HUMAN"
-0.468901157499999,12.56912803625,-7.87222362904291,8.49799425553661e-05,0.000246913455980414,0.696681234963153,"RN185_HUMAN",4,-5.70102763801223,0.000497703900554007,0.00108066619726165,-0.468901157499999,"Non-significant",2.96630843285003,"RNF185","RN185_HUMAN"
-0.263560052499995,13.59896147375,-9.17902176256605,3.06410358944319e-05,0.000107838535095685,1.84120977556987,"LSM2_HUMAN",7,-5.69549170869549,0.000500826660381553,0.00108716660323361,-0.263560052499995,"Non-significant",2.96370389720099,"LSM2","LSM2_HUMAN"
-0.247305394999998,18.99269557,-6.63827345213296,0.000254901757070577,0.000621152619354695,-0.532073648947559,"CYB5_HUMAN",10,-5.69480789147277,0.000501213890581971,0.0010877270555395,-0.247305394999998,"Non-significant",2.96348006892486,"CYB5A","CYB5_HUMAN"
-0.276115177499999,14.27859151375,-5.95334329646859,0.00050233536269345,0.00111543329087015,-1.28798154317846,"JUPI2_HUMAN",12,-5.69413415268152,0.000501595736321175,0.00108827553705307,-0.276115177499999,"Non-significant",2.96326113306456,"JPT2","JUPI2_HUMAN"
0.103472472500005,14.90433037375,5.51899891817109,0.0007951913806635,0.00166319308873763,-1.7980540854944,"GALT_HUMAN",21,5.68802996661243,0.000505069970340963,0.00109553133813792,0.103472472500005,"Non-significant",2.96037519474799,"GALT","GALT_HUMAN"
-0.396804574999997,14.3291295775,-6.95118383854282,0.000190216388205817,0.00048615340696993,-0.205136410227304,"NDUS6_HUMAN",6,-5.68010029670926,0.000509622850518062,0.0011051224612855,-0.396804574999997,"Non-significant",2.95658959409318,"NDUFS6","NDUS6_HUMAN"
-0.367133617499999,9.66560029975,-8.71312721489,4.34284387899293e-05,0.000142158567207889,1.44961502797259,"ANM6_HUMAN",5,-5.6798683213563,0.000509756720049809,0.00110512844477877,-0.367133617499999,"Non-significant",2.95658724268764,"PRMT6","ANM6_HUMAN"
-0.2937486175,10.49253785625,-5.45150874334684,0.000855870114449642,0.00177207791567085,-1.87956450088407,"IL1AP_HUMAN",22,-5.67191000688164,0.000514372896244871,0.00111484935521934,-0.2937486175,"Non-significant",2.95278381298982,"IL1RAP","IL1AP_HUMAN"
-0.381469484250001,10.242180705375,-5.53208597662969,0.000783986954919859,0.00164261149466058,-1.78231966284749,"ST38L_HUMAN",16,-5.6674414400187,0.000516985043011608,0.00112022286055137,-0.381469484250001,"Non-significant",2.95069556886598,"STK38L","ST38L_HUMAN"
-1.97515726275,9.076310158875,-5.49703530433924,0.000814397358100393,0.00169830661341618,-1.82451266261862,"EID2_HUMAN",6,-5.66523678465265,0.000518279178755904,0.00112273842141699,-1.97515726275,"Up in D1C",2.94972141503669,"EID2","EID2_HUMAN"
1.29248106475,8.701529443125,5.48317889337743,0.000826778796240171,0.00172072061074282,-1.84123842500104,"ABCG5_HUMAN",10,5.66184294121194,0.000520278351674267,0.00112677960592559,1.29248106475,"Up in D5B",2.94816102209994,"ABCG5","ABCG5_HUMAN"
-0.100457907500004,13.51165616625,-4.74117363579376,0.00192680434362901,0.00364058528600471,-2.77574150867008,"DD19A_HUMAN",33,-5.65868150410648,0.000522148269408874,0.00113053885508538,-0.100457907500004,"Non-significant",2.94671450695047,"DDX19A","DD19A_HUMAN"
0.386570691999999,9.4352322815,5.41677815617633,0.000889085826345691,0.00182916876501533,-1.92175099588489,"DEN1A_HUMAN",26,5.65807309191652,0.000522508980240062,0.00113102932574306,0.386570691999999,"Non-significant",2.94652613438199,"DENND1A","DEN1A_HUMAN"
0.196098567499998,11.77508604375,5.85314617072164,0.000557314950471876,0.00122047485516431,-1.4034566591927,"DHRS2_HUMAN",15,5.65697786369914,0.000523159003024239,0.00113214563196183,0.196098567499998,"Non-significant",2.94609770469423,"DHRS2","DHRS2_HUMAN"
-0.191445110000004,13.7017005675,-5.458688346718,0.000849176857548707,0.00175994879082322,-1.87086406640683,"HEMO_HUMAN",21,-5.65674382072104,0.000523298024070232,0.00113215581234291,-0.191445110000004,"Non-significant",2.94609379948687,"HPX","HEMO_HUMAN"
-0.219859599999999,14.4222922325,-5.36563566987002,0.000940632320949107,0.00192254845617847,-1.9841724649673,"ACSF2_HUMAN",25,-5.65362618381197,0.00052515378130982,0.00113587919493469,-0.219859599999999,"Non-significant",2.94466785503616,"ACSF2","ACSF2_HUMAN"
-0.269963741250002,9.512846946625,-5.34354343562785,0.00096391736841746,0.00196442444351808,-2.01124777161296,"TEX2_HUMAN",30,-5.65135200708552,0.000526512046556621,0.00113852489492708,-0.269963741250002,"Non-significant",2.9436574686841,"TEX2","TEX2_HUMAN"
-0.173573495000003,12.569889545,-5.24711760717767,0.00107331180125568,0.00216589542082455,-2.13021037673911,"RO52_HUMAN",28,-5.64953448831382,0.000527600352928021,0.00114058563088748,-0.173573495000003,"Non-significant",2.94287210396395,"TRIM21","RO52_HUMAN"
-0.547896861750001,8.920783281375,-11.1590293482139,8.1127862893333e-06,3.74494390102904e-05,3.3346860016204,"SMLR1_HUMAN",2,-5.64799343112189,0.000528525059391694,0.00114229172451605,-0.547896861750001,"Up in D1C",2.94222296949802,"SMLR1","SMLR1_HUMAN"
0.207436325250001,9.948406339875,5.26387370918241,0.00105335322082587,0.00212867760689073,-2.10944577378202,"IKKA_HUMAN",31,5.64715040680069,0.000529031668868696,0.00114303127156483,0.207436325250001,"Non-significant",2.94194188781796,"CHUK","IKKA_HUMAN"
