"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.161443232500002,14.96643805375,2.85973279873551,0.0236370720967946,0.0528199577687915,-5.04709339160514,"ATPK_HUMAN",4,1.99289832754267,0.0828010382455596,0.14631283434616,0.161443232500002,"Non-significant",0.834717576531952,"ATP5MF","ATPK_HUMAN"
-0.175176978000002,7.9790207745,-1.90660365525502,0.0971035583211782,0.165618351495186,-6.48040744953987,"EP400_HUMAN",48,-1.99277774789148,0.0828162928776284,0.14631283434616,-0.175176978000002,"Non-significant",0.834717576531952,"EP400","EP400_HUMAN"
-0.061001777499996,15.07469749625,-1.9461671629319,0.0915561135010168,0.158302867835912,-6.42320619803636,"SNAA_HUMAN",19,-1.99205735194393,0.0829074877156979,0.146443255229593,-0.061001777499996,"Non-significant",0.834330625921777,"NAPA","SNAA_HUMAN"
0.0933637624999992,12.45096373625,1.87015959585855,0.102501540967564,0.17331704890985,-6.5327558119034,"GOLI4_HUMAN",36,1.99191594951662,0.0829253992918254,0.146444205034736,0.0933637624999992,"Non-significant",0.834327809173444,"GOLIM4","GOLI4_HUMAN"
-1.005270839,7.51512652625,-1.92976848184225,0.0938169802442649,0.161219842299472,-6.446960896154,"PRI1_HUMAN",8,-1.99159453051264,0.0829661277304497,0.146485440016749,-1.005270839,"Non-significant",0.83420554005135,"PRIM1","PRI1_HUMAN"
0.0414838800000012,13.17495942,1.61501426125685,0.149170297910785,0.233232506230756,-6.88813195666817,"CLU_HUMAN",65,1.99133934165251,0.0829984777002842,0.146511867756167,0.0414838800000012,"Non-significant",0.8341271951579,"CLUH","CLU_HUMAN"
-0.25302255125,7.307956397375,-2.10317212798889,0.0724458181390835,0.13092748737014,-6.19289776893589,"GUCD1_HUMAN",5,-1.99018952110269,0.0831443911636605,0.146738708776904,-0.25302255125,"Non-significant",0.833455306806377,"GUCD1","GUCD1_HUMAN"
0.0624692425000006,12.72592341875,1.88035494676715,0.100962839370134,0.171092837364466,-6.5181455941616,"CTBP1_HUMAN",23,1.98987043774782,0.0831849273644832,0.146779517009677,0.0624692425000006,"Non-significant",0.83333454571649,"CTBP1","CTBP1_HUMAN"
-1.3562517165,7.2005358935,-1.93359775464627,0.0932842217589053,0.160566204861305,-6.44141956398837,"JOS2_HUMAN",3,-1.98917961447556,0.0832727550565104,0.146903736369051,-1.3562517165,"Non-significant",0.832967158166004,"JOSD2","JOS2_HUMAN"
-0.467762589499999,7.582663834,-1.92751247266824,0.0941322401053535,0.161531077330624,-6.45022393153928,"KDM1B_HUMAN",13,-1.98853409189149,0.0833549049037889,0.147017889398208,-0.467762589499999,"Non-significant",0.832629816311565,"KDM1B","KDM1B_HUMAN"
-0.0553359950000001,12.041864155,-1.88055571075119,0.100932765164256,0.171076267357634,-6.51785762137392,"BSDC1_HUMAN",22,-1.98660646895548,0.0836006851192519,0.147420538675769,-0.0553359950000001,"Non-significant",0.831442006218039,"BSDC1","BSDC1_HUMAN"
0.063715457499999,11.81018638625,1.77731971266149,0.117591860358834,0.193967542987815,-6.66447345163833,"SLK_HUMAN",54,1.98573060268684,0.0837125943680356,0.147578930170248,0.063715457499999,"Non-significant",0.830975642268897,"SLK","SLK_HUMAN"
-0.0661821349999983,17.152911185,-1.83486335083588,0.108005312224106,0.180845605231822,-6.58312111194464,"QOR_HUMAN",30,-1.98562947914005,0.0837255242702723,0.147578930170248,-0.0661821349999983,"Non-significant",0.830975642268897,"CRYZ","QOR_HUMAN"
0.13969159,14.7228268375,2.18916870294357,0.0637135245154543,0.118025966003235,-6.06490248175708,"RAB1A_HUMAN",8,1.98522031816179,0.0837778603959777,0.14764030635118,0.13969159,"Non-significant",0.830795062321618,"RAB1A","RAB1A_HUMAN"
-0.434993505,7.85411417475,-1.94085023257403,0.09228326885102,0.159331354597552,-6.43091505137535,"STK11_HUMAN",8,-1.98349551592361,0.0839988308639126,0.147998776202324,-0.434993505,"Non-significant",0.829741875758928,"STK11","STK11_HUMAN"
-1.400384903,7.36112725725,-1.9214393027366,0.0949860528422278,0.162698118148169,-6.45900196073597,"PRPC_HUMAN",5,-1.98221729906137,0.0841629528102501,0.148256954908589,-1.400384903,"Non-significant",0.828984924219523,"PRH1","PRPC_HUMAN"
0.0731205950000025,17.27179742,1.83378752290438,0.108177458949016,0.18099003602248,-6.58465086064309,"AL3A2_HUMAN",34,1.98182521463567,0.0842133584970189,0.148314751101415,0.0731205950000025,"Non-significant",0.828815652725119,"ALDH3A2","AL3A2_HUMAN"
0.0383057549999979,10.61090231,1.58591945630275,0.155608853753859,0.240533106233501,-6.92720252673676,"BIG1_HUMAN",54,1.981682097294,0.0842317647138668,0.148316178143552,0.0383057549999979,"Non-significant",0.828811474087868,"ARFGEF1","BIG1_HUMAN"
-0.514669537500002,7.51247614625,-1.94352772921625,0.091916386875065,0.158795495997115,-6.42703385073885,"ZCCHL_HUMAN",6,-1.98075858555266,0.084350630852049,0.148494458532147,-0.514669537500002,"Non-significant",0.828289752904442,"ZC3HAV1L","ZCCHL_HUMAN"
0.13288426375,8.508122801875,2.33996360642959,0.050872950696217,0.0985312733038633,-5.83815839931722,"RN220_HUMAN",7,1.97965351344985,0.0844930798612775,0.148714172092443,0.13288426375,"Non-significant",0.827647642316889,"RNF220","RN220_HUMAN"
0.175073384999999,13.4647203675,2.59880922054538,0.0346434861935034,0.0721160366962909,-5.44484865899912,"RUXE_HUMAN",4,1.97909124016047,0.0845656491613427,0.148810826050304,0.175073384999999,"Non-significant",0.827365472534235,"SNRPE","RUXE_HUMAN"
-0.32356703275,8.039720475875,-1.91109471566581,0.0964577496586022,0.164683486301875,-6.47393325353726,"TUT4_HUMAN",22,-1.97800509184916,0.0847060032844936,0.149001806780275,-0.32356703275,"Non-significant",0.826808465346478,"TUT4","TUT4_HUMAN"
0.104760644999999,10.90609336,2.11385698455714,0.0712990658337995,0.129215185102794,-6.17705724865896,"STK26_HUMAN",11,1.97797779515163,0.0847095335260503,0.149001806780275,0.104760644999999,"Non-significant",0.826808465346478,"STK26","STK26_HUMAN"
0.196662422500001,10.58053207375,2.73040136645968,0.0285465152638997,0.0615262659002981,-5.24416021364612,"SSXT_HUMAN",3,1.97777364150552,0.0847359409437918,0.149017159652665,0.196662422500001,"Non-significant",0.826763718746314,"SS18","SSXT_HUMAN"
0.125047445,11.170669675,1.88966889969054,0.0995767152352069,0.169220188047895,-6.5047748454571,"PESC_HUMAN",28,1.97699968222338,0.0848361257026461,0.149135689535976,0.125047445,"Non-significant",0.826418413463372,"PES1","PESC_HUMAN"
0.0718286037500011,9.998944640125,1.81415764041722,0.111365177373592,0.185147353073373,-6.61250544136556,"CARL1_HUMAN",40,1.97697959686642,0.0848387271710765,0.149135689535976,0.0718286037500011,"Non-significant",0.826418413463372,"CARMIL1","CARL1_HUMAN"
0.1233592025,11.75593566875,2.04965439618427,0.0784708027348532,0.139660134343766,-6.27194187963498,"VAS1_HUMAN",11,1.97656703052224,0.0848921801614418,0.149198537652376,0.1233592025,"Non-significant",0.826235433516274,"ATP6AP1","VAS1_HUMAN"
-0.756122708000001,7.187768638,-1.91638189123136,0.0957028086393323,0.163659763445107,-6.46630504465069,"FBLN1_HUMAN",9,-1.97629965053807,0.0849268399452857,0.149228337273048,-0.756122708000001,"Non-significant",0.826148699968116,"FBLN1","FBLN1_HUMAN"
-1.12752783325,7.596459329125,-1.9308864977712,0.0936611274731692,0.161017671521791,-6.44534337705598,"PC4L1_HUMAN",2,-1.9744575879498,0.0851659952520641,0.149617376819435,-1.12752783325,"Non-significant",0.825017963834286,"PCP4L1","PC4L1_HUMAN"
0.136883975000002,13.0978096725,2.48395398759424,0.0410639229634296,0.0828056953729062,-5.61977475479095,"RALB_HUMAN",6,1.97383710960305,0.0852466990856304,0.149727948862842,0.136883975000002,"Non-significant",0.824697124814141,"RALB","RALB_HUMAN"
0.0507483499999992,11.0745718475,1.68117044534429,0.13544123744952,0.216958226997721,-6.798083520023,"LAMB2_HUMAN",76,1.9723918879174,0.0854349626637093,0.150027354227584,0.0507483499999992,"Non-significant",0.823829549564185,"LAMB2","LAMB2_HUMAN"
0.117167712500001,10.31553041875,2.19854650481161,0.0628273192597524,0.116719464344392,-6.05087980422607,"STX10_HUMAN",9,1.97186176417722,0.0855041209322717,0.150103920179417,0.117167712500001,"Non-significant",0.823607965384597,"STX10","STX10_HUMAN"
-0.195527551499996,10.0285003185,-2.22813477046953,0.0601114892614874,0.112821140722573,-6.00656102387061,"F210B_HUMAN",5,-1.97178469099751,0.0855141801757697,0.150103920179417,-0.195527551499996,"Non-significant",0.823607965384597,"FAM210B","F210B_HUMAN"
0.321117878249998,9.029029130875,2.04941253725139,0.0784991265914152,0.139681050884323,-6.27229792036036,"MAX_HUMAN",4,1.97147813180834,0.0855542022605479,0.15012102959948,0.321117878249998,"Non-significant",0.823558465656242,"MAX","MAX_HUMAN"
0.0652997500000012,12.376595615,1.8898421688239,0.0995511043743605,0.16921078015154,-6.50452589596405,"APOL3_HUMAN",21,1.97143719884671,0.0855595475377745,0.15012102959948,0.0652997500000012,"Non-significant",0.823558465656242,"APOL3","APOL3_HUMAN"
0.0695185674999994,11.18688106625,1.85604604085624,0.104669029117134,0.176310001284637,-6.55293549780479,"PRP4K_HUMAN",25,1.97098557204786,0.0856185452408599,0.15019328154739,0.0695185674999994,"Non-significant",0.823349493777615,"PRP4K","PRP4K_HUMAN"
-0.1957583425,14.10798096625,-2.2254929239343,0.0603491053650367,0.113166320160599,-6.01052261414911,"RL35_HUMAN",5,-1.97069403272756,0.0856566510686287,0.150228862225858,-0.1957583425,"Non-significant",0.823246621917378,"RPL35","RL35_HUMAN"
0.186962485500002,7.59457606075,1.94688807924491,0.0914579508208467,0.15816558626773,-6.42216046021182,"FOXP4_HUMAN",12,1.96993791161649,0.0857555570046374,0.150371040148136,0.186962485500002,"Non-significant",0.822835796157218,"FOXP4","FOXP4_HUMAN"
-0.0571894624999985,19.19051814125,-1.74057549482184,0.124132600558889,0.201991059866964,-6.71589324432995,"ALDH2_HUMAN",50,-1.96966241841734,0.0857916209623777,0.150402989411789,-0.0571894624999985,"Non-significant",0.822743531615775,"ALDH2","ALDH2_HUMAN"
0.1269714835,9.513848901,2.23586733804178,0.0594213916190079,0.111938536346583,-5.99496072254118,"TDRP_HUMAN",8,1.9686444535538,0.0859250071805988,0.150581571336381,0.1269714835,"Non-significant",0.822228175257788,"TDRP","TDRP_HUMAN"
0.165479185000002,10.8520786775,2.14274802302428,0.0682880034168945,0.124642611693591,-6.13413354244703,"DCNL5_HUMAN",7,1.96861236120691,0.0859292155804948,0.150581571336381,0.165479185000002,"Non-significant",0.822228175257788,"DCUN1D5","DCNL5_HUMAN"
0.274192809749998,9.236545324125,2.21102664789598,0.0616670867033262,0.115023649883235,-6.03220009799026,"MFSD1_HUMAN",3,1.96794952935077,0.0860161801151328,0.15070263608199,0.274192809749998,"Non-significant",0.821879150964404,"MFSD1","MFSD1_HUMAN"
-0.0440943224999994,12.51981222625,-1.74723044364971,0.122922888090335,0.200464222784867,-6.70661221745718,"MAP11_HUMAN",28,-1.96588756504725,0.0862872588063794,0.151146156375514,-0.0440943224999994,"Non-significant",0.820602892390427,"METAP1","MAP11_HUMAN"
0.117357254000002,9.47529172875,1.85753078882627,0.104438943181233,0.176063170414922,-6.55081510711285,"IBTK_HUMAN",50,1.96558705524758,0.0863268347680779,0.151184061969692,0.117357254000002,"Non-significant",0.820493990339144,"IBTK","IBTK_HUMAN"
0.0352764125,11.93792343125,1.49441080191671,0.177561928816799,0.267596906489684,-7.04778390212896,"NBAS_HUMAN",101,1.96325383701502,0.086634709518502,0.151691725494693,0.0352764125,"Non-significant",0.81903810853433,"NBAS","NBAS_HUMAN"
0.240906953750004,9.140471339125,2.03576358735168,0.0801140065258801,0.141746633292746,-6.29237254245995,"MT21D_HUMAN",6,1.96310099446102,0.0866549146138725,0.151695591958532,0.240906953750004,"Non-significant",0.819027038962115,"VCPKMT","MT21D_HUMAN"
-0.201466083500002,9.82326531425,-2.04802546011399,0.078661760944148,0.139911370119904,-6.27433962492947,"EFMT2_HUMAN",7,-1.96274499987665,0.0867019931926846,0.151716221841865,-0.201466083500002,"Non-significant",0.818967980981508,"EEF1AKMT2","EFMT2_HUMAN"
0.0712790500000047,16.9068768025,1.91168155675599,0.0963736715402899,0.164573273381909,-6.47308691140224,"RAN_HUMAN",19,1.96273967249491,0.0867026979015618,0.151716221841865,0.0712790500000047,"Non-significant",0.818967980981508,"RAN","RAN_HUMAN"
-0.103021620000002,12.4671492575,-2.80142774986625,0.0257308551065952,0.0566132544227332,-5.13588588933814,"NDUAB_HUMAN",7,-1.96257761735369,0.0867241372934772,0.151722240192345,-0.103021620000002,"Non-significant",0.818950753525328,"NDUFA11","NDUAB_HUMAN"
0.131830212500001,11.62230300875,2.11298380991501,0.0713920982326124,0.129328174511646,-6.17835245434494,"LYRM1_HUMAN",9,1.96208146963189,0.0867898080341064,0.151805621896552,0.131830212500001,"Non-significant",0.818712144689287,"LYRM1","LYRM1_HUMAN"
0.9071489575,7.35386234525,1.91230196878392,0.0962848610798076,0.16448826389171,-6.47219206126755,"DJC15_HUMAN",4,1.96138152048219,0.0868825361163358,0.151936285669003,0.9071489575,"Non-significant",0.818338494840865,"DNAJC15","DJC15_HUMAN"
-0.0797593624999973,15.98057305875,-1.92032219991165,0.0951439222513156,0.162935416630707,-6.46061563058782,"PSB7_HUMAN",18,-1.95942659967351,0.0871420293082184,0.152358466093958,-0.0797593624999973,"Non-significant",0.817133408354771,"PSMB7","PSB7_HUMAN"
-0.791833162250001,8.688829302875,-1.92344914676917,0.0947026624538482,0.162344669884785,-6.45609795625757,"CD68_HUMAN",3,-1.95864279936847,0.0872462804244236,0.152486282084814,-0.791833162250001,"Non-significant",0.816769224401384,"CD68","CD68_HUMAN"
-0.0838763717500015,9.406684279375,-1.8203883597617,0.110343719718279,0.183811702273789,-6.60367606269936,"RHG29_HUMAN",42,-1.95860496655195,0.0872513155172689,0.152486282084814,-0.0838763717500015,"Non-significant",0.816769224401384,"ARHGAP29","RHG29_HUMAN"
0.19389224,14.1759942775,2.71490554850315,0.0292024583687397,0.062680805090427,-5.26779208059697,"RAP1A_HUMAN",3,1.95801935192807,0.0873292896759155,0.152590916807274,0.19389224,"Non-significant",0.816471317612369,"RAP1A","RAP1A_HUMAN"
0.0938949575000017,10.37860584375,2.02346887027141,0.0815966870750999,0.143796461500317,-6.31042453429979,"C1GLT_HUMAN",13,1.95704308580202,0.087459428816119,0.152786637407475,0.0938949575000017,"Non-significant",0.815914627134452,"C1GALT1","C1GLT_HUMAN"
0.219819787500006,15.58924496125,2.12669439499563,0.0699451460156216,0.127226507502303,-6.15800088751964,"PTMS_HUMAN",5,1.95665598658387,0.0875110822460944,0.152845195244992,0.219819787500006,"Non-significant",0.815748208958727,"PTMS","PTMS_HUMAN"
-0.18002510075,7.879315972375,-1.91531686474982,0.0958544173559386,0.163852541856258,-6.46784218885457,"RIOK1_HUMAN",14,-1.95607810103892,0.087588248624355,0.152948280019616,-0.18002510075,"Non-significant",0.81545540251186,"RIOK1","RIOK1_HUMAN"
0.143300771749999,9.261328101125,1.88231902236455,0.100668995418299,0.170766545055512,-6.5153279051895,"PMGT1_HUMAN",23,1.95533130328121,0.0876880678043792,0.15309087065516,0.143300771749999,"Non-significant",0.815050707030695,"POMGNT1","PMGT1_HUMAN"
-0.131867409250001,9.944500684875,-2.00205989615017,0.0842432541532106,0.147627107953724,-6.34178666158957,"PEX12_HUMAN",11,-1.95185550277358,0.0881541040497916,0.153872632643548,-0.131867409250001,"Non-significant",0.812838615703212,"PEX12","PEX12_HUMAN"
0.108876704999997,10.97757983,2.22366335348503,0.0605142160350453,0.113375044889842,-6.01326564740793,"DGUOK_HUMAN",9,1.95019535404708,0.0883775420687849,0.154230704368072,0.108876704999997,"Non-significant",0.811829157995886,"DGUOK","DGUOK_HUMAN"
-0.22955394175,10.126706241625,-2.18924997119276,0.0637057910728724,0.118025966003235,-6.06478101193706,"G6PC1_HUMAN",4,-1.94986910080135,0.088421516584713,0.154275504717977,-0.22955394175,"Non-significant",0.811703024100912,"G6PC1","G6PC1_HUMAN"
0.98585879775,6.495077669625,1.91261291998067,0.0962403791046608,0.16444560216363,-6.47174352584713,"MOT5_HUMAN",2,1.94951410313586,0.0884693895030694,0.154327086945648,0.98585879775,"Non-significant",0.811557841411876,"SLC16A4","MOT5_HUMAN"
-0.152529716249997,8.485981941125,-1.88420207636142,0.100388050490829,0.170461498305236,-6.51262551370527,"BCAR3_HUMAN",20,-1.94918071598477,0.0885143709802852,0.154373605005757,-0.152529716249997,"Non-significant",0.811426953872627,"BCAR3","BCAR3_HUMAN"
0.132426976999998,9.80154550075,2.0357992870522,0.0801097402366782,0.141746633292746,-6.29232008260801,"CNPY4_HUMAN",10,1.9482997148099,0.0886333444791211,0.154522773817816,0.132426976999998,"Non-significant",0.811007504494607,"CNPY4","CNPY4_HUMAN"
-0.184144735250001,9.530716061625,-1.90017951426979,0.0980346450155724,0.167037401018043,-6.48965962276852,"RRP7A_HUMAN",15,-1.94827587827875,0.0886365655960541,0.154522773817816,-0.184144735250001,"Non-significant",0.811007504494607,"RRP7A","RRP7A_HUMAN"
0.108927727499998,10.30795216625,1.89676069120742,0.0985336804912388,0.16771817303325,-6.49457926699139,"PP4R2_HUMAN",18,1.94791705577541,0.0886850682640117,0.154575359883655,0.108927727499998,"Non-significant",0.810859733699839,"PPP4R2","PP4R2_HUMAN"
0.057829857499998,14.78395438125,1.7492732416824,0.122553805688073,0.200074567720697,-6.70376044949497,"DHTK1_HUMAN",38,1.94695405656866,0.0888153654656117,0.154770460101228,0.057829857499998,"Non-significant",0.810311926335584,"DHTKD1","DHTK1_HUMAN"
-0.060339692500003,13.71515166625,-1.73328421092586,0.125470940776246,0.203932618550517,-6.72604514246325,"IPO5_HUMAN",54,-1.94636396695508,0.0888952981247584,0.154877732098716,-0.060339692500003,"Non-significant",0.810011019437957,"IPO5","IPO5_HUMAN"
-0.106027603249998,9.384315490875,-1.84835738202609,0.105868353568073,0.178045561098422,-6.56390620809046,"TNAP2_HUMAN",30,-1.94539186230738,0.0890271296658253,0.155054934015987,-0.106027603249998,"Non-significant",0.809514409485842,"TNFAIP2","TNAP2_HUMAN"
0.257155061000002,7.826595366,1.99668155575467,0.0849212766034388,0.148599011934894,-6.34965065078579,"S35A1_HUMAN",6,1.94534273042998,0.0890337976791288,0.155054934015987,0.257155061000002,"Non-significant",0.809514409485842,"SLC35A1","S35A1_HUMAN"
-0.115281585,10.33986926,-1.87921179348202,0.101134247709335,0.171348859083815,-6.51978511622285,"GTPB1_HUMAN",20,-1.94418521319317,0.0891910317764978,0.155296675654637,-0.115281585,"Non-significant",0.80883784086062,"GTPBP1","GTPB1_HUMAN"
-0.164261817499996,15.23412060625,-2.66257435551473,0.0315360126883985,0.0666709433033638,-5.34760868022049,"ATP68_HUMAN",4,-1.94382275531955,0.0892403222608997,0.155350408165453,-0.164261817499996,"Non-significant",0.808687601348362,"ATP5MJ","ATP68_HUMAN"
0.111288787499996,11.15936911125,1.82383820282687,0.109782029516448,0.183093139452738,-6.59878258346507,"TRRAP_HUMAN",115,1.94321912978032,0.0893224674686916,0.155461300494239,0.111288787499996,"Non-significant",0.808377703573092,"TRRAP","TRRAP_HUMAN"
-0.152174947500001,13.88718247625,-2.08235978591519,0.0747323513729529,0.134225226874626,-6.22369719293758,"RHOB_HUMAN",8,-1.94250285490124,0.0894200375287863,0.155598987681697,-0.152174947500001,"Non-significant",0.807993232832725,"RHOB","RHOB_HUMAN"
0.151801345000003,10.5056124925,2.27822146028442,0.0557806066075464,0.106350312846643,-5.93129817245271,"RPGF4_HUMAN",6,1.94034704797043,0.0897143207057692,0.156078846074082,0.151801345000003,"Non-significant",0.806655954438187,"RAPGEF4","RPGF4_HUMAN"
0.0763463924999979,12.04503178625,1.77655665912383,0.117724289611738,0.194064523276742,-6.66554557517072,"WAC2C_HUMAN",57,1.93863361329772,0.0899488840763094,0.156454631423692,0.0763463924999979,"Non-significant",0.805611576193202,"WASHC2C","WAC2C_HUMAN"
-0.0702223750000002,16.4930708425,-2.23271088671948,0.0597021230791685,0.112277821382042,-5.99969686825879,"HINT1_HUMAN",12,-1.93822423485383,0.0900050142097129,0.156519963848498,-0.0702223750000002,"Non-significant",0.805430261080581,"HINT1","HINT1_HUMAN"
0.209970235749999,8.554949164375,2.24744563884948,0.0584029580508754,0.110359195294125,-5.97757771123252,"PYGO2_HUMAN",4,1.937717388877,0.0900745550511852,0.156595618571866,0.209970235749999,"Non-significant",0.80522039334245,"PYGO2","PYGO2_HUMAN"
0.091628789749997,8.415655970625,1.94209844827352,0.0921120556232653,0.15910092558371,-6.42910589112908,"KIN17_HUMAN",15,1.93763637667593,0.090085674985761,0.156595618571866,0.091628789749997,"Non-significant",0.80522039334245,"KIN","KIN17_HUMAN"
0.194873335000002,12.3425965325,1.98828209846055,0.0859908887266022,0.15031464145096,-6.36191984945897,"SF3B4_HUMAN",8,1.93675488803124,0.0902067560218566,0.156773762166645,0.194873335000002,"Non-significant",0.804726619583502,"SF3B4","SF3B4_HUMAN"
0.118589043499999,8.0554336905,1.84467863679591,0.106446860716115,0.178733406050194,-6.56914957637385,"UBP48_HUMAN",31,1.93599802072926,0.090310844495585,0.156922306380805,0.118589043499999,"Non-significant",0.804315317410358,"USP48","UBP48_HUMAN"
0.205128908249996,9.160026192625,1.94734434278772,0.0913958773484992,0.158090673131644,-6.42149855723425,"ZBT7A_HUMAN",9,1.93422229938402,0.0905555066970038,0.15731499710409,0.205128908249996,"Non-significant",0.80322987337744,"ZBTB7A","ZBT7A_HUMAN"
-0.6592475175,6.71338862175,-1.87410662294286,0.101903176781253,0.172409047990603,-6.5271028454574,"ATP7A_HUMAN",9,-1.93121153000426,0.090971799001192,0.158005624104893,-0.6592475175,"Non-significant",0.80132745434779,"ATP7A","ATP7A_HUMAN"
0.0662367299999982,11.5428072225,2.14986549558769,0.0675658826899001,0.123592192967267,-6.12353912439578,"RB22A_HUMAN",13,1.93103931743606,0.0909956662074631,0.158014518018687,0.0662367299999982,"Non-significant",0.801303009211742,"RAB22A","RB22A_HUMAN"
-0.166899442750001,8.794752240125,-1.85692254556211,0.104533141343696,0.176151509073573,-6.55168382042655,"KPB1_HUMAN",26,-1.93052391384993,0.0910671328976607,0.158106048031799,-0.166899442750001,"Non-significant",0.801051516680076,"PHKA1","KPB1_HUMAN"
0.0542168600000039,11.17413211,1.88888556675721,0.0996925791451755,0.169348800809086,-6.50590022621634,"SNX17_HUMAN",19,1.9295751610072,0.0911988301299694,0.158302087966539,0.0542168600000039,"Non-significant",0.800513356859906,"SNX17","SNX17_HUMAN"
-0.404255390249999,7.215325355625,-1.86958648087138,0.10258870632645,0.173394867781361,-6.53357629059417,"RBL2_HUMAN",14,-1.92914273224619,0.0912589169013409,0.158372946760866,-0.404255390249999,"Non-significant",0.800319002518643,"RBL2","RBL2_HUMAN"
-0.359908103499999,6.6741240025,-1.88299588883291,0.100567921840383,0.170649687649481,-6.51435663213955,"TAD2B_HUMAN",10,-1.92901098913542,0.0912772304382832,0.158372946760866,-0.359908103499999,"Non-significant",0.800319002518643,"TADA2B","TAD2B_HUMAN"
-0.0427525025000008,12.10241448875,-1.83011710073866,0.10876676275019,0.181723497169743,-6.5898674822796,"NCK1_HUMAN",21,-1.9288291386014,0.0913025152053871,0.158384214996133,-0.0427525025000008,"Non-significant",0.800288103565187,"NCK1","NCK1_HUMAN"
0.65317976475,7.036018788625,1.88056557714824,0.100931287413247,0.171076267357634,-6.51784346889524,"WRP73_HUMAN",6,1.92841264651391,0.0913604503437337,0.158433399427036,0.65317976475,"Non-significant",0.800153259250124,"WRAP73","WRP73_HUMAN"
-0.563821673250001,7.358930528375,-1.92178122218525,0.0949377836138547,0.162648491479915,-6.45850799331796,"TNR14_HUMAN",3,-1.9283550811476,0.0913684606257944,0.158433399427036,-0.563821673250001,"Non-significant",0.800153259250124,"TNFRSF14","TNR14_HUMAN"
0.123354434999998,10.836019515,2.10045766553656,0.0727400559204536,0.131318468912723,-6.19691898857399,"AKTS1_HUMAN",9,1.92654865189098,0.0916201716600049,0.158837191880333,0.123354434999998,"Non-significant",0.799047799533463,"AKT1S1","AKTS1_HUMAN"
-0.56351697425,7.536872088875,-1.86650053720231,0.103059281617775,0.174050628081792,-6.53799267141724,"HCLS1_HUMAN",12,-1.92626303865863,0.0916600306959687,0.158867007246655,-0.56351697425,"Non-significant",0.798966285665262,"HCLS1","HCLS1_HUMAN"
0.0893838399999964,12.9237776975,1.93337468772469,0.0933151755606878,0.160586691466116,-6.44174245883277,"PTGR3_HUMAN",15,1.92615533990664,0.0916750650430335,0.158867007246655,0.0893838399999964,"Non-significant",0.798966285665262,"PTGR3","PTGR3_HUMAN"
-0.0940690050000033,13.7920954225,-3.04041241741758,0.0182129720332011,0.0429058527858726,-4.77283481776773,"TPD52_HUMAN",7,-1.92571401746611,0.0917366968651125,0.158924472679983,-0.0940690050000033,"Non-significant",0.798809220907752,"TPD52","TPD52_HUMAN"
-0.110856771749997,8.950031876625,-1.90701045676566,0.0970448882372358,0.165551783637252,-6.47982122039455,"SP130_HUMAN",15,-1.92564789302267,0.0917459347562935,0.158924472679983,-0.110856771749997,"Non-significant",0.798809220907752,"SAP130","SP130_HUMAN"
-0.137630939250002,9.821380853625,-1.83868569733939,0.107395814811314,0.180003842323438,-6.57768339342179,"MCM5_HUMAN",33,-1.9241274551905,0.0919585945845408,0.159260117886397,-0.137630939250002,"Non-significant",0.797892967139258,"MCM5","MCM5_HUMAN"
-0.400846719999999,8.1256474255,-1.90374071638357,0.0975174348315909,0.166223348472291,-6.48453198069381,"RCBT2_HUMAN",6,-1.92394136397042,0.0919846553200613,0.159272526641906,-0.400846719999999,"Non-significant",0.797859130393543,"RCBTB2","RCBT2_HUMAN"
0.148641824750001,9.270803570625,1.97262898598364,0.0880195705734759,0.153288628174345,-6.38474428485257,"UPP_HUMAN",10,1.92344704355069,0.0920539159197276,0.159357480627937,0.148641824750001,"Non-significant",0.797627544871893,"UPRT","UPP_HUMAN"
-0.16714048325,9.844590186875,-1.97767512080138,0.0873605091941654,0.152329692179897,-6.37739210791005,"JUND_HUMAN",9,-1.92332138350943,0.0920715305087264,0.159357480627937,-0.16714048325,"Non-significant",0.797627544871893,"JUND","JUND_HUMAN"
-0.343439936750003,7.816446483125,-1.97121949115378,0.0882045290286544,0.153547289380943,-6.38679691108151,"FA89A_HUMAN",4,-1.92123143199758,0.0923649695138102,0.159832545274462,-0.343439936750003,"Non-significant",0.796334784508889,"FAM89A","FA89A_HUMAN"
0.0670371050000007,14.1377632625,1.79570340348049,0.114443986839313,0.189332358207767,-6.63858990540886,"EIF3G_HUMAN",27,1.92091481719858,0.092409502268677,0.159854750680823,0.0670371050000007,"Non-significant",0.796274452518295,"EIF3G","EIF3G_HUMAN"
0.0484697824999998,10.36577880375,1.69365686255056,0.132986528745585,0.213553715145082,-6.78090846039253,"PK3CA_HUMAN",35,1.92087054154752,0.0924157314115139,0.159854750680823,0.0484697824999998,"Non-significant",0.796274452518295,"PIK3CA","PK3CA_HUMAN"
0.346312403250001,6.959575474125,1.85634966741286,0.104621937487794,0.176265902675317,-6.552501932677,"PMS1_HUMAN",21,1.92069964267224,0.0924397789758357,0.159863540621116,0.346312403250001,"Non-significant",0.796250572604819,"PMS1","PMS1_HUMAN"
