"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.3694967035,7.8128976225,-2.3725806261154,0.0486797267138171,0.144530262934401,-5.08559020779014,"CP4FN_HUMAN",20,-2.44614958503768,0.0417071403385108,0.1293412383787,-0.3694967035,"Non-significant",0.888262985213076,"CYP4F22","CP4FN_HUMAN"
-0.0882980825000015,11.46096837625,-2.75524750599898,0.027701425545264,0.0989386931868773,-4.50723901438383,"COMDA_HUMAN",12,-2.44582430604696,0.041727822110551,0.129357783218034,-0.0882980825000015,"Non-significant",0.888207435467336,"COMMD10","COMDA_HUMAN"
0.208808898749998,9.568755149875,2.34524165887723,0.0506975788161724,0.148275465593864,-5.12668216153292,"TF3C1_HUMAN",52,2.44443091115536,0.0418165344408961,0.129585135589086,0.208808898749998,"Non-significant",0.887444812523081,"GTF3C1","TF3C1_HUMAN"
-0.9732387065,7.064188361,-2.37287587153119,0.0486583872453444,0.144517810461948,-5.08514613283794,"SEBP2_HUMAN",12,-2.44370364572783,0.0418629128416281,0.129656396333497,-0.9732387065,"Non-significant",0.887206053334891,"SECISBP2","SEBP2_HUMAN"
-0.201691390000001,10.171883465,-2.51882168421045,0.0391976294140976,0.125245192695765,-4.86500862671447,"SMAD3_HUMAN",9,-2.44302262769992,0.0419063893815222,0.129656396333497,-0.201691390000001,"Non-significant",0.887206053334891,"SMAD3","SMAD3_HUMAN"
0.0820882317499976,9.703304886625,2.32551394052648,0.052206317902822,0.151199229067187,-5.1562970905022,"NFAC2_HUMAN",23,2.44291093662201,0.0419135241744366,0.129656396333497,0.0820882317499976,"Non-significant",0.887206053334891,"NFATC2","NFAC2_HUMAN"
0.155180931250003,9.512598991625,2.34890782372859,0.0504221176340744,0.147880316470986,-5.12117506426297,"INT2_HUMAN",26,2.4428666061239,0.0419163563355904,0.129656396333497,0.155180931250003,"Non-significant",0.887206053334891,"INTS2","INT2_HUMAN"
-0.164874791999999,8.344157815,-2.39496602135088,0.0470885263268259,0.141370166137437,-5.0519033282225,"WNK3_HUMAN",16,-2.44286528314979,0.0419164408599809,0.129656396333497,-0.164874791999999,"Non-significant",0.887206053334891,"WNK3","WNK3_HUMAN"
0.186607122500002,11.57583129375,5.14662556865134,0.00124460278636286,0.0121000656127481,-1.18128020660535,"LFA3_HUMAN",3,2.44168423060534,0.0419919670427949,0.129781314757051,0.186607122500002,"Non-significant",0.886787830509828,"CD58","LFA3_HUMAN"
-0.0918438449999996,10.83409536,-2.27543128475525,0.0562444106485764,0.158768967634578,-5.23132408436002,"AT11C_HUMAN",34,-2.44150267736662,0.0420035892978257,0.129781314757051,-0.0918438449999996,"Non-significant",0.886787830509828,"ATP11C","AT11C_HUMAN"
0.32463216775,8.973288774625,2.44058461576179,0.0440082368124358,0.13508573492062,-4.9831553363819,"PCDGH_HUMAN",8,2.44128334262872,0.0420176345197753,0.129781314757051,0.32463216775,"Non-significant",0.886787830509828,"PCDHGB5","PCDGH_HUMAN"
0.12500191,11.6632864475,3.04483816540549,0.0182400008158965,0.0744013386913919,-4.07072908269478,"S17A5_HUMAN",8,2.44127117892569,0.0420184135688684,0.129781314757051,0.12500191,"Non-significant",0.886787830509828,"SLC17A5","S17A5_HUMAN"
-0.560604572500001,8.322922945,-2.44537316364929,0.0436970905035761,0.134375328659118,-4.97593208132341,"F241B_HUMAN",4,-2.44013757524404,0.0420910819585864,0.129958142794478,-0.560604572500001,"Non-significant",0.886196503697271,"FAM241B","F241B_HUMAN"
0.133682846999999,8.20959872,2.35370330247595,0.0500641004742804,0.147034948744847,-5.11396997474179,"TARB1_HUMAN",22,2.43933708371414,0.0421424734519827,0.130069171998082,0.133682846999999,"Non-significant",0.885825624403883,"TARBP1","TARB1_HUMAN"
0.240790367500001,18.18021822125,2.34371697181522,0.0508125878337031,0.148560285414597,-5.12897214011113,"FIBA_HUMAN",58,2.43708231688261,0.0422875721191943,0.130460805126026,0.240790367500001,"Non-significant",0.884519945599585,"FGA","FIBA_HUMAN"
-0.0701172350000014,11.0942856075,-2.58414204849863,0.0355972847819445,0.117712637672425,-4.76621064008038,"QORL1_HUMAN",15,-2.43688462727937,0.0423003179985087,0.130460805126026,-0.0701172350000014,"Non-significant",0.884519945599585,"CRYZL1","QORL1_HUMAN"
0.311710000250002,8.057250201625,2.35596206756869,0.0498963643171479,0.146701476030029,-5.1105756143796,"UBP48_HUMAN",31,2.43657327910807,0.0423203998338393,0.130466813578417,0.311710000250002,"Non-significant",0.884499944361451,"USP48","UBP48_HUMAN"
-0.1020338525,10.36476337875,-2.31660645395984,0.0529024094559694,0.152293172576628,-5.16965800597097,"RAD21_HUMAN",26,-2.4362898002483,0.0423386925291628,0.130466813578417,-0.1020338525,"Non-significant",0.884499944361451,"RAD21","RAD21_HUMAN"
-0.0828909850000024,11.3659477225,-2.36016175344936,0.0495860137271884,0.146198664700896,-5.1042634923235,"ALAT2_HUMAN",20,-2.43613475102588,0.0423487011449223,0.130466813578417,-0.0828909850000024,"Non-significant",0.884499944361451,"GPT2","ALAT2_HUMAN"
-0.0524373050000015,15.1674146675,-2.09579121028663,0.073497624116228,0.190823667572974,-5.4980310251549,"IF2A_HUMAN",36,-2.4352180669615,0.0424079233229122,0.130601529298074,-0.0524373050000015,"Non-significant",0.884051737595203,"EIF2S1","IF2A_HUMAN"
0.0934133499999987,12.937966585,3.45123562438986,0.0103243737240419,0.0507227186812765,-3.46824308507366,"STX7_HUMAN",9,2.43436837884257,0.0424628923351558,0.130723053138432,0.0934133499999987,"Non-significant",0.883647817408285,"STX7","STX7_HUMAN"
-0.0497052675000003,12.70499718375,-2.09257786745827,0.0738501882594749,0.191356666719679,-5.5027596405092,"UBP10_HUMAN",33,-2.43317195134528,0.0425404156783938,0.130904951827659,-0.0497052675000003,"Non-significant",0.883043924795678,"USP10","UBP10_HUMAN"
0.167255164999998,10.2304216625,2.44869096287678,0.0434828317952909,0.133960814766998,-4.97092667303498,"COAC_HUMAN",12,2.43279807191949,0.0425646709068672,0.130904951827659,0.167255164999998,"Non-significant",0.883043924795678,"PPCDC","COAC_HUMAN"
0.100910187499998,10.72915148625,2.4981265168355,0.0404150114345921,0.127867582578461,-4.89628491843166,"ATX3_HUMAN",14,2.43270743715621,0.0425705529026947,0.130904951827659,0.100910187499998,"Non-significant",0.883043924795678,"ATXN3","ATX3_HUMAN"
-0.0625159725000017,13.38684165375,-2.30453235078733,0.0538610173577772,0.154105402345113,-5.18775742128776,"ABI1_HUMAN",22,-2.43229755087907,0.0425971639214638,0.130904951827659,-0.0625159725000017,"Non-significant",0.883043924795678,"ABI1","ABI1_HUMAN"
0.180266856999998,10.04853939975,2.54786895606977,0.0375523196798355,0.121694926021274,-4.82108711095646,"PLPP6_HUMAN",9,2.43225957642275,0.0425996301890221,0.130904951827659,0.180266856999998,"Non-significant",0.883043924795678,"PLPP6","PLPP6_HUMAN"
0.103272199749997,8.884776234625,2.38292354453559,0.0479378258023479,0.143083545923509,-5.07002985971431,"VPP2_HUMAN",18,2.43063101624499,0.0427055342450114,0.131182561279592,0.103272199749997,"Non-significant",0.882123893949806,"ATP6V0A2","VPP2_HUMAN"
0.0449452400000006,17.0056254875,2.22045037481253,0.0610421482789478,0.167597481382166,-5.31339267010152,"1433E_HUMAN",23,2.42933320065635,0.042790121531023,0.131373048916037,0.0449452400000006,"Non-significant",0.881493720830808,"YWHAE","1433E_HUMAN"
-0.264191865999999,7.75214576725,-2.46680063799966,0.0423321709338861,0.131651461880724,-4.94359588892854,"RPP29_HUMAN",8,-2.42920145462848,0.0427987177984858,0.131373048916037,-0.264191865999999,"Non-significant",0.881493720830808,"POP4","RPP29_HUMAN"
0.0394380099999996,11.7171138525,1.91613134160421,0.0960009255405438,0.226537458393405,-5.75941648241696,"LRSM1_HUMAN",39,2.4288234029462,0.0428233949407743,0.131390377106434,0.0394380099999996,"Non-significant",0.881436440884388,"LRSAM1","LRSM1_HUMAN"
-0.124810455000002,12.02728498,-2.39985490684619,0.046748132885525,0.140829168010039,-5.04454175396726,"MARH5_HUMAN",16,-2.42863744170359,0.0428355387695433,0.131390377106434,-0.124810455000002,"Non-significant",0.881436440884388,"MARCHF5","MARH5_HUMAN"
0.314579487,7.80354595175,2.54968767868866,0.0374517023667009,0.121509006639308,-4.81833630864314,"RHOU_HUMAN",5,2.42825094911713,0.042860789079353,0.131420004055972,0.314579487,"Non-significant",0.881338523742017,"RHOU","RHOU_HUMAN"
-0.0791578299999998,11.91386199,-2.28858446895414,0.0551542141719424,0.15674135915553,-5.21164292278766,"ATX10_HUMAN",25,-2.42789260656094,0.0428842137874687,0.131444013823481,-0.0791578299999998,"Non-significant",0.881259187592062,"ATXN10","ATX10_HUMAN"
0.149330377499998,8.4575668575,2.31339838801079,0.0531554095153133,0.152864874378907,-5.17446827375202,"RPAP1_HUMAN",39,2.42711581790987,0.0429350367617888,0.131551953785939,0.149330377499998,"Non-significant",0.880902697466906,"RPAP1","RPAP1_HUMAN"
0.0902190199999993,15.58591032,2.70671335595723,0.0297360913289678,0.104002287888742,-4.58068055715156,"CSRP1_HUMAN",12,2.42657022728174,0.0429707696711677,0.131613596496465,0.0902190199999993,"Non-significant",0.880699243105254,"CSRP1","CSRP1_HUMAN"
0.222992900000001,17.5272836675,2.41792893503884,0.0455113814377794,0.138339500230452,-5.01731321795998,"ACBP_HUMAN",11,2.42631791012342,0.0429873051326185,0.131616416622899,0.222992900000001,"Non-significant",0.880689937438822,"DBI","ACBP_HUMAN"
0.32754266275,7.630740225375,2.42290134466334,0.0451770364261397,0.137571257238415,-5.00981882163986,"HEMK1_HUMAN",8,2.4258614231412,0.0430172371552581,0.131660236739895,0.32754266275,"Non-significant",0.880545368332976,"HEMK1","HEMK1_HUMAN"
-0.0769815450000024,12.9569571025,-2.23392307686213,0.0598296240160223,0.165237189001,-5.29331378134869,"LAP2A_HUMAN",32,-2.42430824557697,0.0431192380555262,0.131924521804004,-0.0769815450000024,"Non-significant",0.879674471365422,"TMPO","LAP2A_HUMAN"
-0.0961148742499969,9.394851803625,-2.4007491560356,0.0466861422151995,0.140778163485166,-5.04319504651055,"TAGL_HUMAN",17,-2.42383075744501,0.0431506451341606,0.131972709664673,-0.0961148742499969,"Non-significant",0.879515866274344,"TAGLN","TAGL_HUMAN"
-0.594243646000001,6.54832834,-2.36188377571247,0.0494593274758408,0.14607311537977,-5.10167490762872,"KLD10_HUMAN",10,-2.42307429877744,0.0432004491859686,0.132077107794171,-0.594243646000001,"Non-significant",0.879172449760288,"KLHDC10","KLD10_HUMAN"
0.0550651550000012,14.5225837225,2.17409066724049,0.0654063124092324,0.176193610513717,-5.38231245258569,"HEM6_HUMAN",28,2.42103503926917,0.0433350015043302,0.132400828590984,0.0550651550000012,"Non-significant",0.878109296985699,"CPOX","HEM6_HUMAN"
-0.0882015225000039,17.69373035375,-2.23131566108791,0.060062380673802,0.165709712399818,-5.29720137730204,"HMCS2_HUMAN",42,-2.42099346590842,0.0433377489717077,0.132400828590984,-0.0882015225000039,"Non-significant",0.878109296985699,"HMGCS2","HMCS2_HUMAN"
-0.172462463500002,9.0312895775,-2.33279741931304,0.0516440506146277,0.150261547335415,-5.14536703456721,"PAXB1_HUMAN",25,-2.41976067237241,0.0434193011993613,0.132601916597615,-0.172462463500002,"Non-significant",0.877450198693292,"PAXBP1","PAXB1_HUMAN"
0.139235020000003,11.991372585,2.68450143316459,0.0307186598342366,0.106335763344058,-4.6143012330277,"HSPB8_HUMAN",9,2.41856462450143,0.0434985713609476,0.132795892068608,0.139235020000003,"Non-significant",0.876815359301806,"HSPB8","HSPB8_HUMAN"
-0.208857775,9.5822850465,-2.38592062501498,0.047725005935918,0.142585254671099,-5.06551952251824,"SAS10_HUMAN",13,-2.41792789841701,0.0435408313388594,0.132876780360335,-0.208857775,"Non-significant",0.87655090349977,"UTP3","SAS10_HUMAN"
0.7492947575,7.42720365525,2.35441888337997,0.0500108993555424,0.146929895666737,-5.11289467792223,"ZMAT3_HUMAN",9,2.4173625716141,0.0435783873843171,0.132943259957441,0.7492947575,"Non-significant",0.876333675914149,"ZMAT3","ZMAT3_HUMAN"
-0.0738902099999983,11.1666946425,-2.20080772579261,0.062854383361904,0.171315786473001,-5.34262755635931,"SNUT1_HUMAN",36,-2.41616295578076,0.0436581896412527,0.133138524054312,-0.0738902099999983,"Non-significant",0.875696261854986,"SART1","SNUT1_HUMAN"
-1.279726982,7.399018407,-2.368229343402,0.0489953326588854,0.145058538455127,-5.09213418487978,"S39A8_HUMAN",2,-2.41341031554549,0.0438418645101826,0.133616114767732,-1.279726982,"Non-significant",0.87414116062802,"SLC39A8","S39A8_HUMAN"
0.2090551825,11.19917809875,2.58776393288852,0.0354079383868151,0.117189189434274,-4.7607298323239,"RT11_HUMAN",7,2.41334095293731,0.0438465029597278,0.133616114767732,0.2090551825,"Non-significant",0.87414116062802,"MRPS11","RT11_HUMAN"
-0.0772156749999979,13.4041564475,-2.33604195813642,0.0513955636649567,0.149693575028307,-5.14049662941497,"ACADL_HUMAN",20,-2.41161438548246,0.0439621232404874,0.133906710171314,-0.0772156749999979,"Non-significant",0.873197659602204,"ACADL","ACADL_HUMAN"
-0.234628917499997,10.56792390375,-2.38184243007568,0.0480148320310765,0.143163466926358,-5.07165668804931,"PTBP2_HUMAN",12,-2.41144272372739,0.0439736355147938,0.133906710171314,-0.234628917499997,"Non-significant",0.873197659602204,"PTBP2","PTBP2_HUMAN"
-0.119580745,11.49531293,-2.32351750710772,0.0523615202996401,0.151257904669259,-5.15929227282191,"NUDC3_HUMAN",22,-2.41083300386146,0.0440145502966587,0.133916076488628,-0.119580745,"Non-significant",0.873167283247916,"NUDCD3","NUDC3_HUMAN"
-0.133945940000002,12.272084475,-2.29979811430517,0.0542416739542954,0.155036646239659,-5.19485051324295,"WDTC1_HUMAN",31,-2.41057231343523,0.0440320554993148,0.133916076488628,-0.133945940000002,"Non-significant",0.873167283247916,"WDTC1","WDTC1_HUMAN"
0.1954796315,8.39555656925,2.33029576815758,0.051836475500717,0.150509697552719,-5.14912168136538,"PLD2_HUMAN",23,2.41028291853361,0.044051496453905,0.133916076488628,0.1954796315,"Non-significant",0.873167283247916,"PLD2","PLD2_HUMAN"
0.0501298900000027,10.9221014975,2.2565283021148,0.0578494365095263,0.161411100691826,-5.25957760124426,"NDUF7_HUMAN",22,2.41026095383587,0.0440529723522703,0.133916076488628,0.0501298900000027,"Non-significant",0.873167283247916,"NDUFAF7","NDUF7_HUMAN"
-0.373422741750002,7.480047643125,-2.35980581067075,0.0496122410012117,0.14621733545427,-5.10479852597327,"R3HCL_HUMAN",11,-2.41021368035878,0.0440561490215881,0.133916076488628,-0.373422741750002,"Non-significant",0.873167283247916,"R3HCC1L","R3HCL_HUMAN"
-0.431250571749999,7.328165531125,-2.46969542907415,0.0421511565059217,0.131443617531785,-4.93922569166592,"GA2L1_HUMAN",4,-2.40995224478474,0.0440737210853159,0.133921195035374,-0.431250571749999,"Non-significant",0.873150683940473,"GAS2L1","GA2L1_HUMAN"
0.388955593,9.02665209775,2.50290440379081,0.0401305434329764,0.127309127059299,-4.88906551555348,"PPDPF_HUMAN",4,2.40964563676817,0.0440943384078047,0.133935559797977,0.388955593,"Non-significant",0.873104102795696,"PPDPF","PPDPF_HUMAN"
-0.0852246275000006,14.91366648625,-2.22205385232164,0.060896550763815,0.167415859878734,-5.31100407294569,"NUCB1_HUMAN",38,-2.40847779261489,0.0441729576049361,0.134126030134008,-0.0852246275000006,"Non-significant",0.872486929482303,"NUCB1","NUCB1_HUMAN"
-0.0947458749999974,12.984149575,-2.76553973190596,0.0272889490823588,0.0979219037101757,-4.49167028359756,"RHEB_HUMAN",11,-2.40769196097758,0.0442259396740926,0.134238547177863,-0.0947458749999974,"Non-significant",0.872122756724339,"RHEB","RHEB_HUMAN"
0.113791225000003,10.834169745,2.43792914117326,0.0441817592393355,0.135426962920617,-4.98716045002067,"GXLT1_HUMAN",14,2.40686438028404,0.0442818061466935,0.134359735064968,0.113791225000003,"Non-significant",0.871730861185956,"GXYLT1","GXLT1_HUMAN"
-0.114300487500003,14.90982568375,-2.71233778174652,0.0294925212492238,0.103504606861864,-4.57216798980023,"NDUB4_HUMAN",10,-2.40584279738747,0.0443508675045423,0.134520857213309,-0.114300487500003,"Non-significant",0.871210373874322,"NDUFB4","NDUB4_HUMAN"
0.0538697249999984,11.758646965,2.09302798066173,0.073800701366649,0.191287242256914,-5.50209737654739,"EXOC5_HUMAN",35,2.40533868886061,0.0443849866002546,0.134575918004873,0.0538697249999984,"Non-significant",0.871032648977697,"EXOC5","EXOC5_HUMAN"
-0.6117464305,7.52394515275,-2.34602892700633,0.0506382978571504,0.148256412864856,-5.12549966406438,"R3HD1_HUMAN",9,-2.40395625283428,0.0444786892020159,0.13476827773199,-0.6117464305,"Non-significant",0.870412321652638,"R3HDM1","R3HD1_HUMAN"
-0.112455367500001,14.65250396625,-2.72501655848646,0.0289510541786369,0.102189462174092,-4.55298008691034,"SPP_HUMAN",10,-2.40377466207202,0.0444910124473944,0.13476827773199,-0.112455367500001,"Non-significant",0.870412321652638,"HM13","SPP_HUMAN"
-0.0564281899999983,11.80646813,-2.06491222808277,0.076955901874402,0.197101579124684,-5.54339889872123,"GGYF2_HUMAN",46,-2.40369535669359,0.0444963954120451,0.13476827773199,-0.0564281899999983,"Non-significant",0.870412321652638,"GIGYF2","GGYF2_HUMAN"
-0.0809650400000024,12.18323183,-2.37077958295752,0.0488101074621117,0.144706448759288,-5.08829899795551,"AIP_HUMAN",18,-2.40283414731549,0.0445548937123028,0.134896982435704,-0.0809650400000024,"Non-significant",0.869997765125575,"AIP","AIP_HUMAN"
0.146483182499999,13.15131366375,2.28999990606444,0.0550381774975874,0.156517138369488,-5.20952397758479,"ESYT2_HUMAN",38,2.4023861741273,0.0445853534223637,0.134940733930737,0.146483182499999,"Non-significant",0.869856932084959,"ESYT2","ESYT2_HUMAN"
-0.121373174249999,10.056938170375,-2.27877579937557,0.0559651525631547,0.158139547755558,-5.22632131788211,"A0AAG2UWQ9_HUMAN",33,-2.40091118577509,0.0446857936287704,0.135133680902332,-0.121373174249999,"Non-significant",0.869236393339209,"NKRF","A0AAG2UWQ9_HUMAN"
0.179207324750001,8.462514638875,2.31240556240736,0.0532339558170897,0.153038544877984,-5.1759567582936,"IF122_HUMAN",27,2.40082940844508,0.0446913690044067,0.135133680902332,0.179207324750001,"Non-significant",0.869236393339209,"IFT122","IF122_HUMAN"
0.113083597499998,11.86059677625,2.36323022023327,0.0493605014213192,0.145934642750017,-5.09965074473869,"RPAC1_HUMAN",17,2.400743886652,0.0446972004218414,0.135133680902332,0.113083597499998,"Non-significant",0.869236393339209,"POLR1C","RPAC1_HUMAN"
-0.120617387499999,10.72277164375,-2.26406432911791,0.057204090829764,0.160392813827809,-5.24831831758275,"VPS50_HUMAN",43,-2.40029634038943,0.0447277295296415,0.13517749451608,-0.120617387499999,"Non-significant",0.869095607366743,"VPS50","VPS50_HUMAN"
0.124908212500003,12.67198646125,3.30213362469155,0.0126891239070656,0.0578456600392945,-3.68749271657873,"F13A_HUMAN",7,2.39958753957897,0.0447761231734996,0.135275248110906,0.124908212500003,"Non-significant",0.868781660846879,"F13A1","F13A_HUMAN"
-0.321284055,11.72276771,-2.32609296238735,0.0521613922534441,0.15114072715857,-5.15542833895059,"STRBP_HUMAN",21,-2.39931292827537,0.0447948866113503,0.135283446523494,-0.321284055,"Non-significant",0.868755341047005,"STRBP","STRBP_HUMAN"
-0.255771398499999,9.29515588275,-2.47996407721081,0.0415154298149421,0.130329071847354,-4.92372036091414,"PG12A_HUMAN",7,-2.39854283516451,0.0448475474434129,0.135393974713656,-0.255771398499999,"Non-significant",0.868400662141534,"PLA2G12A","PG12A_HUMAN"
-0.682502269750002,7.410767316875,-2.32444691391384,0.0522892101946672,0.151199229067187,-5.15789795777679,"RPGF6_HUMAN",20,-2.39641775313427,0.0449931910728951,0.135785036718021,-0.682502269750002,"Non-significant",0.867148085938004,"RAPGEF6","RPGF6_HUMAN"
-0.121653315000001,11.946867585,-2.64215166372029,0.0326867627910703,0.111112332030336,-4.67840945365139,"TPD53_HUMAN",10,-2.39461494341729,0.0451171229612107,0.136044077162765,-0.121653315000001,"Non-significant",0.866320360988381,"TPD52L1","TPD53_HUMAN"
0.266769290000001,7.9903898835,2.3153221145468,0.0530035503336587,0.152480179441095,-5.17158389250062,"MORC3_HUMAN",27,2.3945654854381,0.0451205277534567,0.136044077162765,0.266769290000001,"Non-significant",0.866320360988381,"MORC3","MORC3_HUMAN"
-0.172242165000002,9.3666000365,-2.29660617619699,0.0544998589325517,0.155510938030629,-5.19963165944088,"MARK3_HUMAN",34,-2.39446500714831,0.0451274456930942,0.136044077162765,-0.172242165000002,"Non-significant",0.866320360988381,"MARK3","MARK3_HUMAN"
0.580207109500002,9.12620675575,2.41895978938178,0.0454418594482899,0.138227871991929,-5.01575963729447,"TNR12_HUMAN",3,2.39407888071635,0.0451540405257051,0.136075583693661,0.580207109500002,"Non-significant",0.86621979410887,"TNFRSF12A","TNR12_HUMAN"
0.195799589000003,9.01596725,2.34565825245293,0.0506662007103002,0.148275465593864,-5.12605643319409,"PHLB3_HUMAN",15,2.39368713857577,0.0451810383574172,0.136108281742198,0.195799589000003,"Non-significant",0.866115448598938,"PHLDB3","PHLB3_HUMAN"
-0.0567419499999993,11.1019104725,-2.12182765490486,0.0707019799031263,0.186000932772613,-5.45965522435756,"EIF2D_HUMAN",32,-2.3895283496032,0.0454686603733121,0.136925808605448,-0.0567419499999993,"Non-significant",0.86351468569699,"EIF2D","EIF2D_HUMAN"
-0.0654530500000003,13.8626959325,-2.26982736678794,0.0567154837182729,0.159777677894827,-5.2397039310294,"SIAT1_HUMAN",22,-2.38907181025676,0.0455003473060525,0.136972295515256,-0.0654530500000003,"Non-significant",0.863367265847779,"ST6GAL1","SIAT1_HUMAN"
-1.165750146,7.6448325515,-2.3205579327086,0.0525924591911198,0.151659883175487,-5.16373178567147,"CNDP1_HUMAN",9,-2.3884313006569,0.0455448406897798,0.137057287459534,-1.165750146,"Non-significant",0.863097867681427,"CNDP1","CNDP1_HUMAN"
-0.0452725924999982,14.22416341375,-1.97454608409593,0.0880273027599855,0.2146939047928,-5.67515465177695,"STAT1_HUMAN",39,-2.38708519661669,0.0456384921330987,0.137290096427512,-0.0452725924999982,"Non-significant",0.862360789944673,"STAT1","STAT1_HUMAN"
0.0758934,12.208782435,2.56078025830839,0.0368440214146445,0.120092133218886,-4.80155716930747,"RT26_HUMAN",14,2.38589343716783,0.0457215680564277,0.137449906071332,0.0758934,"Non-significant",0.861855552602732,"MRPS26","RT26_HUMAN"
0.658983111000001,7.16301685575,2.31629500303895,0.0529269180161044,0.152311707735659,-5.17012504488151,"MOD5_HUMAN",15,2.38585528336046,0.0457242302318206,0.137449906071332,0.658983111000001,"Non-significant",0.861855552602732,"TRIT1","MOD5_HUMAN"
-0.100305080499998,9.701081753,-2.24247846670766,0.059072270680883,0.163881788744752,-5.2805524053566,"EFNMT_HUMAN",33,-2.38491273603118,0.0457900461140087,0.137555419603826,-0.100305080499998,"Non-significant",0.861522293986274,"METTL13","EFNMT_HUMAN"
0.174882410000002,16.0184824475,3.75229260861072,0.00687399609850739,0.0382195996796298,-3.03326366304686,"TAGL3_HUMAN",4,2.38488521784283,0.0457919690839168,0.137555419603826,0.174882410000002,"Non-significant",0.861522293986274,"TAGLN3","TAGL3_HUMAN"
-0.23331213025,7.879626393375,-2.32463190516829,0.0522748295250272,0.151199229067187,-5.15762042119322,"CXXC1_HUMAN",16,-2.38449528676173,0.045819226232846,0.137588264309462,-0.23331213025,"Non-significant",0.861418607982784,"CXXC1","CXXC1_HUMAN"
-0.148209337500003,11.24520027625,-2.70318163424474,0.0298901057098139,0.104410982605893,-4.58602599158136,"UBL4A_HUMAN",8,-2.38415794260877,0.0458428206643376,0.137610090947187,-0.148209337500003,"Non-significant",0.861349718120897,"UBL4A","UBL4A_HUMAN"
-0.598987936749996,7.840783655625,-2.33032660873799,0.0518340988420632,0.150509697552719,-5.14907539696213,"IFRD2_HUMAN",8,-2.38266432750285,0.0459474344139916,0.13787501768442,-0.598987936749996,"Non-significant",0.860514418847343,"IFRD2","IFRD2_HUMAN"
-0.202777743499999,7.5386324525,-2.29182776412706,0.0548886962677311,0.156302980013752,-5.20678733939484,"HLTF_HUMAN",33,-2.38117174225815,0.0460522172091336,0.138137989153066,-0.202777743499999,"Non-significant",0.859686870221311,"HLTF","HLTF_HUMAN"
-0.161170125249999,8.178576171375,-2.28250129577351,0.0556557336907945,0.157688127488977,-5.22074734562394,"P3C2G_HUMAN",32,-2.38094938838407,0.0460678476105433,0.138137989153066,-0.161170125249999,"Non-significant",0.859686870221311,"PIK3C2G","P3C2G_HUMAN"
0.852860570000001,7.7149023415,2.33904348132004,0.0511667700232942,0.149225672648469,-5.13599023865482,"ES8L3_HUMAN",4,2.37992148393347,0.0461401740637787,0.138305664005544,0.852860570000001,"Non-significant",0.859160033947205,"EPS8L3","ES8L3_HUMAN"
0.0993704775000026,11.65953731375,2.37425505750412,0.0485588299393478,0.144323828476292,-5.08307163334803,"PP4C_HUMAN",16,2.3792682658066,0.0461861961102653,0.138394118321307,0.0993704775000026,"Non-significant",0.858882366778683,"PPP4C","PP4C_HUMAN"
-0.0503368399999999,10.7665276525,-1.92588901689442,0.0946216293645642,0.224476699666173,-5.74539550656421,"TRIPB_HUMAN",107,-2.37903671602482,0.0462025209344117,0.138394118321307,-0.0503368399999999,"Non-significant",0.858882366778683,"TRIP11","TRIPB_HUMAN"
0.0822129250000003,11.96166873,2.34270187552018,0.05088930483599,0.148729010237839,-5.13049664328407,"BRCC3_HUMAN",18,2.3764870754339,0.0463826630198123,0.138864407800439,0.0822129250000003,"Non-significant",0.857409053590295,"BRCC3","BRCC3_HUMAN"
0.13340258625,9.455709815125,2.24764435917574,0.0586196533321679,0.162855984817681,-5.27284285540517,"E2AK4_HUMAN",53,2.37634848820335,0.0463924750701193,0.138864407800439,0.13340258625,"Non-significant",0.857409053590295,"EIF2AK4","E2AK4_HUMAN"
-0.201279402499996,10.99753033875,-2.49045992408927,0.0408758089555125,0.128800820069538,-4.90786736213232,"COX15_HUMAN",8,-2.37511657174357,0.0464797876820698,0.139076368609218,-0.201279402499996,"Non-significant",0.856746657603158,"COX15","COX15_HUMAN"
0.228018522499996,8.7194889785,2.34683373490527,0.0505777690119667,0.148223111408744,-5.1242907701464,"HEXD_HUMAN",12,2.37481880237742,0.0465009171271873,0.139090216630611,0.228018522499996,"Non-significant",0.856703416469244,"HEXD","HEXD_HUMAN"
-0.0511264824999991,14.12287855125,-2.25727770912827,0.0577849335237758,0.161334615658134,-5.25845821417992,"MMAA_HUMAN",21,-2.37315593837619,0.0466190910501228,0.139365512706432,-0.0511264824999991,"Non-significant",0.855844683155641,"MMAA","MMAA_HUMAN"
0.0525555600000018,13.237468005,2.01839608329064,0.0824717331929064,0.205727800853213,-5.61141920889884,"ENPP1_HUMAN",44,2.37305853233463,0.046626022758588,0.139365512706432,0.0525555600000018,"Non-significant",0.855844683155641,"ENPP1","ENPP1_HUMAN"
0.111309287499999,11.13374459875,2.6849140211756,0.0307001037408367,0.106335763344058,-4.61367669247611,"GALD1_HUMAN",10,2.37129885921279,0.0467514259240102,0.139690807909777,0.111309287499999,"Non-significant",0.854832170875105,"GATD1","GALD1_HUMAN"
