"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.185613630000002,10.617991925,-4.41201033053979,0.00302300610939441,0.00619672142414531,-3.27115066217176,"PRAF2_HUMAN",3,-2.54203211640541,0.0364309357026039,0.0562204974436558,-0.185613630000002,"Non-significant",1.25010531603774,"PRAF2","PRAF2_HUMAN"
-0.175904274000001,8.9976933005,-2.49740081611736,0.040761118611751,0.0615175414106444,-6.05631032588832,"MID51_HUMAN",15,-2.54158109916274,0.0364557580506922,0.0562441698834568,-0.175904274000001,"Non-significant",1.2499224886596,"MIEF1","MID51_HUMAN"
0.143517017499999,9.19055342675,2.48241745527984,0.0416703301062101,0.0627773391358794,-6.07899997264128,"ULK3_HUMAN",18,2.54151094093485,0.0364596208616927,0.0562441698834568,0.143517017499999,"Non-significant",1.2499224886596,"ULK3","ULK3_HUMAN"
0.10749363775,10.011864304125,2.43416082740663,0.0447428639188202,0.0668683687893148,-6.15200742028171,"DUS2_HUMAN",26,2.54079730078298,0.0364989367000062,0.056294517373166,0.10749363775,"Non-significant",1.24953389982939,"DUS2","DUS2_HUMAN"
-1.35989677925,7.029813230125,-2.50943495612579,0.0400456735639299,0.0605461851964781,-6.03808050036735,"PGAM2_HUMAN",1,-2.54029429242105,0.0365266745185349,0.0563213520483891,-1.35989677925,"Non-significant",1.2493269280828,"PGAM2","PGAM2_HUMAN"
-0.1221194325,10.23483443375,-3.01413245616636,0.0192723846462934,0.0316229180812939,-5.27370651973524,"PDRG1_HUMAN",8,-2.54023947159659,0.0365296988549701,0.0563213520483891,-0.1221194325,"Non-significant",1.2493269280828,"PDRG1","PDRG1_HUMAN"
0.191816329750001,8.687800645875,2.65179979844841,0.0325028086849746,0.0502874769467054,-5.82215047243605,"IL18R_HUMAN",8,2.54010464639584,0.0365371379369199,0.056322519325219,0.191816329750001,"Non-significant",1.24931792729332,"IL18R1","IL18R_HUMAN"
0.201387405250001,8.159314393875,2.93187609026273,0.0216734202518782,0.035098032527009,-5.39776692986707,"ITM2C_HUMAN",5,2.53887271505348,0.0366051826065266,0.0564170934705453,0.201387405250001,"Non-significant",1.24858929184635,"ITM2C","ITM2C_HUMAN"
0.156090974749999,8.538655877125,2.47164801614435,0.0423367015189619,0.0636674499738322,-6.0953025971826,"TRAF4_HUMAN",19,2.53812669407992,0.0366464515395452,0.0564703729482315,0.156090974749999,"Non-significant",1.24817934403532,"TRAF4","TRAF4_HUMAN"
0.0672471525000002,12.11307227625,2.56206660304057,0.0370656219441282,0.0564455514664962,-5.95829781037598,"TOR1A_HUMAN",17,2.53729474712075,0.0366925300114696,0.0565255621766895,0.0672471525000002,"Non-significant",1.24775510967221,"TOR1A","TOR1A_HUMAN"
-0.0872161375000005,12.08575689625,-2.7773470909746,0.0270774774382517,0.0427088430626916,-5.63167263042705,"RPAB1_HUMAN",12,-2.53723793561001,0.0366956787555872,0.0565255621766895,-0.0872161375000005,"Non-significant",1.24775510967221,"POLR2E","RPAB1_HUMAN"
-0.264220953500001,8.81784546375,-2.58687620260589,0.0357413039700071,0.0546856872686858,-5.92066622848706,"MEST_HUMAN",7,-2.53568167470642,0.0367820413214685,0.0566482416039938,-0.264220953500001,"Non-significant",1.24681356635724,"MEST","MEST_HUMAN"
-0.248504161750002,9.662350654625,-2.87120654579941,0.0236457170507065,0.0378556028528785,-5.48949141143622,"CLRN3_HUMAN",4,-2.5345046981924,0.0368474942716604,0.0567386790675603,-0.248504161750002,"Non-significant",1.24612077922658,"CLRN3","CLRN3_HUMAN"
-1.485042572,7.63972449325,-2.46515581203805,0.0427436967558473,0.0642222138957285,-6.10512790927243,"CSTN1_HUMAN",7,-2.532854147391,0.0369394842182554,0.0568699383517214,-1.485042572,"Non-significant",1.24511724253246,"CLSTN1","CSTN1_HUMAN"
0.434193849499998,9.32801997675,2.73519387353643,0.0287850299935782,0.045140282384348,-5.69560430086738,"NDC80_HUMAN",2,2.53217071233205,0.0369776428473322,0.0569182891819143,0.434193849499998,"Non-significant",1.24474816217209,"NDC80","NDC80_HUMAN"
0.287235498000001,8.55999457825,2.45461762052861,0.0434129113899659,0.0651348220195839,-6.12107221031401,"KPB1_HUMAN",26,2.53081333554892,0.0370535498076904,0.0570247163281034,0.287235498000001,"Non-significant",1.24393686646246,"PHKA1","KPB1_HUMAN"
-0.132407186749999,9.986586093125,-2.89266776912688,0.0229272528522629,0.0368242786379047,-5.45702598072855,"DTD1_HUMAN",8,-2.52968879048435,0.0371165572429739,0.057111256115558,-0.132407186749999,"Non-significant",1.24327828777681,"DTD1","DTD1_HUMAN"
-0.0476326975000063,16.81410908625,-2.10066641378419,0.0733315015401817,0.103779588059468,-6.65124257838413,"NNTM_HUMAN",64,-2.52873301255257,0.0371701950189825,0.0571833498476005,-0.0476326975000063,"Non-significant",1.24273040690536,"NNT","NNTM_HUMAN"
-0.446569680999998,7.94474530225,-2.45925756273769,0.0431169417257152,0.0647368546145446,-6.11405262790258,"CAN15_HUMAN",15,-2.52626293269677,0.0373091825281485,0.0573866969944825,-0.446569680999998,"Non-significant",1.24118877121665,"CAPN15","CAN15_HUMAN"
1.15802109225,7.043916881125,2.47365771366633,0.0422115228181941,0.0635024997386772,-6.09226073083091,"AP1S2_HUMAN",3,2.52310277517709,0.0374877756851286,0.0576508778051357,1.15802109225,"Non-significant",1.2391940756542,"AP1S2","AP1S2_HUMAN"
-0.0912942899999969,12.1649892325,-2.41035817217648,0.0463430356189209,0.0690639050975751,-6.18797319508845,"RBM12_HUMAN",25,-2.52284936111645,0.0375021349720205,0.0576624399268809,-0.0912942899999969,"Non-significant",1.23910698483436,"RBM12","RBM12_HUMAN"
-0.0666129599999987,12.4403473125,-2.41439808118025,0.0460673731967851,0.0687138362547694,-6.18187125336348,"CSN3_HUMAN",22,-2.52202490492218,0.0375488903726343,0.0577238002828624,-0.0666129599999987,"Non-significant",1.2386450845857,"COPS3","CSN3_HUMAN"
-0.284666537499998,11.78698110625,-2.44365974874513,0.0441201913818662,0.066054901093739,-6.13764566289296,"CO2_HUMAN",29,-2.52116062097122,0.0375979684798708,0.0577887082999327,-0.284666537499998,"Non-significant",1.23815701282694,"C2","CO2_HUMAN"
-0.159266948250002,9.255755901375,-2.48197043777952,0.0416977741198903,0.062807458551922,-6.0796767607267,"DYR1A_HUMAN",15,-2.52025840589713,0.0376492705267583,0.0578570102588962,-0.159266948250002,"Non-significant",1.23764401212618,"DYRK1A","DYR1A_HUMAN"
-0.0503838074999958,12.07275950875,-2.14158935356568,0.0690110629016011,0.0984920841851669,-6.59069638244564,"UN45A_HUMAN",54,-2.5179815060437,0.0377790590670259,0.0580458783951807,-0.0503838074999958,"Non-significant",1.23622861233847,"UNC45A","UN45A_HUMAN"
-0.392098667499997,11.41747724875,-2.78386646486971,0.0268230064067372,0.0423391612364022,-5.62178841417263,"ATP8_HUMAN",2,-2.51333443783338,0.0380453750259185,0.0584444078901889,-0.392098667499997,"Non-significant",1.23325703691648,"MT-ATP8","ATP8_HUMAN"
0.32639312775,8.254499912125,2.64791173235423,0.0326878947172828,0.0505458401642947,-5.82805107042369,"TM129_HUMAN",4,2.5115327954573,0.0381491400892931,0.0585931307967659,0.32639312775,"Non-significant",1.2321532957895,"TMEM129","TM129_HUMAN"
0.062197209999999,14.6709752075,2.77888215297432,0.0270173325392426,0.0426299318557237,-5.62934518504387,"RALA_HUMAN",14,2.50971817370239,0.038253945273078,0.0587433967401666,0.062197209999999,"Non-significant",1.23104094472401,"RALA","RALA_HUMAN"
-0.0914423450000008,12.9470804925,-2.45300269200125,0.0435164120492613,0.0652668749400754,-6.12351512264687,"ACOT4_HUMAN",19,-2.50956518836653,0.0382627945312553,0.0587462832611933,-0.0914423450000008,"Non-significant",1.23101960497479,"ACOT4","ACOT4_HUMAN"
0.380955218999999,8.841534853,2.65827408296531,0.03219702395726,0.0499151581636462,-5.81232493204188,"CLIC5_HUMAN",3,2.50881281953376,0.0383063448974857,0.0588024369224015,0.380955218999999,"Non-significant",1.23060467528404,"CLIC5","CLIC5_HUMAN"
0.115424874999999,15.51852715,2.52335871723402,0.0392340128479977,0.0594149289068942,-6.01698187597397,"PON1_HUMAN",14,2.50849097813287,0.0383249899459021,0.0588203460040074,0.115424874999999,"Non-significant",1.23047242513345,"PON1","PON1_HUMAN"
0.0764617950000002,12.3039114475,2.47806153656863,0.0419385490726561,0.0631250053809676,-6.08559450682042,"OMA1_HUMAN",18,2.50576547068922,0.0384832576268788,0.0590524992785292,0.0764617950000002,"Non-significant",1.22876171701906,"OMA1","OMA1_HUMAN"
-0.324799537500001,12.38630580625,-2.64287198678943,0.0329294369521697,0.0508912729568954,-5.8356994179563,"RN185_HUMAN",4,-2.50562378819779,0.0384915032439672,0.0590544013184201,-0.324799537500001,"Non-significant",1.22874772892142,"RNF185","RN185_HUMAN"
-0.121129752500002,11.73204958375,-2.45091078311268,0.0436508590035824,0.0654568743179499,-6.12667937264687,"WDR82_HUMAN",18,-2.50464136436785,0.0385487279037919,0.0591314335761714,-0.121129752500002,"Non-significant",1.22818159188414,"WDR82","WDR82_HUMAN"
0.0793838499999975,14.36599946,2.56925221032395,0.0366769162514012,0.0559142208506168,-5.94739981430911,"ELAV1_HUMAN",15,2.50273701386916,0.0386599011424449,0.0592911766247576,0.0793838499999975,"Non-significant",1.22700993105883,"ELAVL1","ELAV1_HUMAN"
-1.66459822625,8.800884604375,-2.43187120551369,0.044894296038442,0.0670709006217703,-6.15546844818567,"RPGP1_HUMAN",15,-2.50201936694966,0.0387018813017907,0.0593447621416761,-1.66459822625,"Non-significant",1.2266176065047,"RAP1GAP","RPGP1_HUMAN"
-0.215780257000002,9.830043077,-2.80100207017539,0.0261660294609779,0.041418490577762,-5.59581378330794,"BMI1_HUMAN",5,-2.50149326755891,0.0387326861070803,0.0593811951976318,-0.215780257000002,"Non-significant",1.22635106537062,"BMI1","BMI1_HUMAN"
-0.780943751499998,8.14075166,-2.4317369108646,0.0449031943749235,0.0670723064657506,-6.15567144103995,"RHG07_HUMAN",15,-2.50083639646653,0.0387711831916443,0.0594294059142335,-0.780943751499998,"Non-significant",1.22599861114276,"DLC1","RHG07_HUMAN"
0.167047500000001,11.3205811975,3.16381061937242,0.0155978122994389,0.0262213721324233,-5.04909049771605,"RM41_HUMAN",5,2.49890715734212,0.0388844758540421,0.0595922267224947,0.167047500000001,"Non-significant",1.22481038642914,"MRPL41","RM41_HUMAN"
-0.115900278249999,9.059728026375,-2.71471855768674,0.0296547121699307,0.0464091290160316,-5.72666903587024,"MBD3_HUMAN",10,-2.49807797649607,0.0389332725626551,0.059656163321327,-0.115900278249999,"Non-significant",1.22434468094305,"MBD3","MBD3_HUMAN"
-0.244247675250001,8.654077649125,-2.44492242772429,0.0440380921392048,0.0659436984617797,-6.1357362126463,"BRD3_HUMAN",14,-2.49713307529769,0.0389889556107153,0.0597290668057008,-0.244247675250001,"Non-significant",1.223814270525,"BRD3","BRD3_HUMAN"
-0.226750135749999,8.951807141375,-2.75234398201382,0.0280771027656289,0.044153339405128,-5.6695894392473,"TM242_HUMAN",5,-2.49703018778844,0.0389950236839212,0.0597290668057008,-0.226750135749999,"Non-significant",1.223814270525,"TMEM242","TM242_HUMAN"
0.192152023499998,8.93039536475,2.59786688516939,0.0351703825402321,0.0539002098966575,-5.90399196960424,"PIGH_HUMAN",8,2.4957140015758,0.0390727345481939,0.0598372237475883,0.192152023499998,"Non-significant",1.2230285645265,"PIGH","PIGH_HUMAN"
-0.367848396499999,6.92641294,-2.50275938236891,0.0404409326905357,0.0610903898596428,-6.04819359924259,"FOXP1_HUMAN",6,-2.4940485380729,0.0391712943951278,0.0599772643881076,-0.367848396499999,"Non-significant",1.2220133466499,"FOXP1","FOXP1_HUMAN"
1.13672196875,6.138549864125,2.47902486278052,0.0418790790215029,0.0630467506826662,-6.0841361730479,"HBEAG_HBVD3",1,2.49366334261656,0.0391941258709772,0.0600013234592203,1.13672196875,"Non-significant",1.22183917020473,"C","HBEAG_HBVD3"
0.741936682500004,11.51643252375,2.55534106095995,0.0374333006988181,0.0569342516864922,-5.9684970165344,"ACAP1_HUMAN",1,2.48932734638008,0.0394520704905477,0.0603852373642322,0.741936682500004,"Non-significant",1.21906922222144,"ACAP1","ACAP1_HUMAN"
-0.110716104749999,10.003341077875,-2.41161594609786,0.0462570311560501,0.0689601194931635,-6.18607354054931,"RMC1_HUMAN",21,-2.48837597777433,0.0395088980994579,0.0604612385766759,-0.110716104749999,"Non-significant",1.21852296034202,"RMC1","RMC1_HUMAN"
-0.970624208499999,6.4229980705,-2.43037293647405,0.0449936735159956,0.0671955482045228,-6.15773309730929,"DGKE_HUMAN",5,-2.48567435605492,0.0396707287326794,0.0606978712085232,-0.970624208499999,"Non-significant",1.21682654020322,"DGKE","DGKE_HUMAN"
-0.0876033324999987,10.64473021125,-2.5234197368174,0.0392304934007638,0.0594149289068942,-6.01688939923179,"NRBP_HUMAN",15,-2.48504390265785,0.0397085909922176,0.0607447755850095,-0.0876033324999987,"Non-significant",1.21649106805343,"NRBP1","NRBP_HUMAN"
0.146177530499997,9.6786078215,2.86562049648227,0.0238365836740824,0.0381177316996472,-5.49794480882485,"NR2CA_HUMAN",7,2.48428033368699,0.0397544969841483,0.0608039657193588,0.146177530499997,"Non-significant",1.21606809451233,"NR2C2AP","NR2CA_HUMAN"
-0.3721202615,7.17828673125,-2.43670656503878,0.0445751072755779,0.0666412875533604,-6.14815890569147,"OFUT4_HUMAN",10,-2.4831126653178,0.0398248023337819,0.0609004460942394,-0.3721202615,"Non-significant",1.21537952615929,"FUT11","OFUT4_HUMAN"
-0.0562062275000024,17.65277695625,-2.15151957790531,0.0680015918820574,0.0972324712423853,-6.57596615597638,"DHB4_HUMAN",66,-2.48291633450017,0.039836635875171,0.0609074920717969,-0.0562062275000024,"Non-significant",1.21532928264935,"HSD17B4","DHB4_HUMAN"
-0.188071727500002,16.38804888875,-2.92473605486132,0.0218962480079597,0.0353867820518514,-5.40855284902427,"RL22_HUMAN",5,-2.48213800415757,0.0398835838776171,0.0609682133667817,-0.188071727500002,"Non-significant",1.21489653150452,"RPL22","RL22_HUMAN"
-0.9479756355,7.70561707025,-2.42703421720457,0.0452159363798034,0.0674916110758567,-6.16277915235447,"ACE_HUMAN",5,-2.48158047464692,0.0399172481323938,0.0610030440880114,-0.9479756355,"Non-significant",1.21464849289677,"ACE","ACE_HUMAN"
0.281485319500002,9.28410089025,3.20943355751985,0.0146321233827111,0.0248207220754421,-4.98096945239771,"CRUM3_HUMAN",2,2.48152095583312,0.0399208436575479,0.0610030440880114,0.281485319500002,"Non-significant",1.21464849289677,"CRB3","CRUM3_HUMAN"
0.120046615,10.14069557,2.55054349936097,0.0376978811031606,0.0572945257516302,-5.97577180950392,"RCCD1_HUMAN",12,2.4803064984997,0.0399942811126046,0.0611041862421867,0.120046615,"Non-significant",1.21392903526313,"RCCD1","RCCD1_HUMAN"
-0.0526015775000008,12.49569690375,-2.10186702983865,0.073200987045515,0.103629680854324,-6.64947000772335,"ECM29_HUMAN",86,-2.48011437592485,0.0400059112643493,0.061110878225299,-0.0526015775000008,"Non-significant",1.21388147498316,"ECPAS","ECM29_HUMAN"
0.143730162500001,13.08612489875,3.11160041872702,0.0167869303339502,0.0279630389471411,-5.12725416622713,"AP2S1_HUMAN",6,2.47753943160102,0.0401621191596499,0.0613383769517465,0.143730162500001,"Non-significant",1.21226771987988,"AP2S1","AP2S1_HUMAN"
-1.2373735905,7.9322503805,-2.41601494856494,0.045957517319254,0.0685863869482989,-6.17942883416454,"CD36_HUMAN",5,-2.47683979202942,0.0402046699118266,0.0613922396171715,-1.2373735905,"Non-significant",1.21188652306802,"CD36","CD36_HUMAN"
0.290815234499998,7.8934364915,2.53415266744986,0.0386164859211185,0.0585323430730278,-6.00062158769495,"S35A1_HUMAN",6,2.47659330912205,0.0402196714881557,0.061404022998309,0.290815234499998,"Non-significant",1.21180317431925,"SLC35A1","S35A1_HUMAN"
0.0722014925000014,10.24481523125,2.32156733870077,0.0528461511664068,0.0776100620789016,-6.32179708387331,"RABX5_HUMAN",28,2.47619638936008,0.0402438410368021,0.0614297964685268,0.0722014925000014,"Non-significant",1.21162092359859,"RABGEF1","RABX5_HUMAN"
-0.2151901725,10.71778762375,-2.76566713563504,0.0275397240739756,0.0433568050466082,-5.649383434442,"CEBOS_HUMAN",5,-2.47596571196295,0.040257894432663,0.0614401217043122,-0.2151901725,"Non-significant",1.21154793269889,"CEBPZOS","CEBOS_HUMAN"
0.168869495750002,8.307672500625,2.56416622067946,0.0369516043937041,0.0562820877185638,-5.95511355585751,"ANR40_HUMAN",9,2.47090359405426,0.0405675536805698,0.0618955064324665,0.168869495750002,"Non-significant",1.20834087929042,"ANKRD40","ANR40_HUMAN"
-0.311667203749998,8.903026461375,-3.70023204312193,0.00749233268871562,0.0137318704573133,-4.26130227212454,"FUND1_HUMAN",1,-2.47084803014349,0.0405709660741935,0.0618955064324665,-0.311667203749998,"Non-significant",1.20834087929042,"FUNDC1","FUND1_HUMAN"
0.0722823150000007,11.8914508825,2.35663507668863,0.0501732814625588,0.074194840254019,-6.26901455431996,"ARI1_HUMAN",23,2.46733984076031,0.0407870111777654,0.0622138467639133,0.0722823150000007,"Non-significant",1.20611294482851,"ARIH1","ARI1_HUMAN"
-0.18017792675,9.711642384625,-2.42911111618285,0.0450775426352377,0.0672969548126849,-6.15964025421665,"ELP6_HUMAN",14,-2.46623331221577,0.040855397660827,0.0623068838218041,-0.18017792675,"Non-significant",1.20546396873941,"ELP6","ELP6_HUMAN"
-1.519767046,7.684394002,-2.395695820456,0.0473577739885598,0.0704515843539658,-6.21011086184148,"SRCAP_HUMAN",28,-2.46529666735121,0.0409133762111359,0.0623840173812707,-1.519767046,"Non-significant",1.20492666115409,"SRCAP","SRCAP_HUMAN"
0.767789006499999,7.6084186435,2.39975203765341,0.0470748025265177,0.0700677221430368,-6.20398803662831,"PKD2_HUMAN",11,2.46509024818528,0.0409261648834821,0.0623922307474897,0.767789006499999,"Non-significant",1.20486948649648,"PKD2","PKD2_HUMAN"
0.0805234899999991,10.4455659375,2.73595872855502,0.0287530639013997,0.0450985440314288,-5.69444399382606,"MTL26_HUMAN",12,2.46357956074092,0.041019883442102,0.0625237970223287,0.0805234899999991,"Non-significant",1.20395465548055,"METTL26","MTL26_HUMAN"
-0.155232906249999,8.751209258875,-2.49903576926628,0.040663150810458,0.0614026689683538,-6.05383394436466,"ALKB1_HUMAN",11,-2.46305347324697,0.041052571673344,0.0625623081964594,-0.155232906249999,"Non-significant",1.2036872366347,"ALKBH1","ALKB1_HUMAN"
0.530442953,9.0224586725,2.55242088327309,0.0375941159504717,0.0571471241382373,-5.97292510123208,"ACTBM_HUMAN",2,2.46269957379032,0.0410745760068009,0.0625845266018303,0.530442953,"Non-significant",1.20353302848447,"POTEKP","ACTBM_HUMAN"
-0.205153941999999,8.16399335875,-2.41481042661033,0.0460393314332659,0.0686841636550439,-6.1812483845908,"RHDF2_HUMAN",14,-2.4594500786848,0.0412771819072843,0.0628818663105908,-0.205153941999999,"Non-significant",1.20147457707738,"RHBDF2","RHDF2_HUMAN"
0.167296886500001,9.3876912595,2.38556399345021,0.048072213181197,0.071413585636995,-6.22540000319664,"SMAG1_HUMAN",21,2.45758555566053,0.0413938943408597,0.0630482716659029,0.167296886500001,"Non-significant",1.20032681418605,"SAMD4A","SMAG1_HUMAN"
-0.047769305000001,11.0600098375,-2.29729117075139,0.0547808606618866,0.0801367362927876,-6.3582742293735,"2AAB_HUMAN",23,-2.45674738383733,0.0414464703702535,0.0631169464771213,-0.047769305000001,"Non-significant",1.19985401994145,"PPP2R1B","2AAB_HUMAN"
-0.0609228624999965,12.20320856625,-2.22103595198655,0.0613373963363697,0.0886814603292041,-6.4724684923128,"SAMH1_HUMAN",37,-2.45581151300325,0.0415052551596469,0.063195049808646,-0.0609228624999965,"Non-significant",1.19931693951806,"SAMHD1","SAMH1_HUMAN"
-0.143089769999994,12.33083105,-2.70837999799132,0.029929466743517,0.0468130404863806,-5.73628682294084,"SF3B4_HUMAN",8,-2.45504673207222,0.0415533563476595,0.0632568612343186,-0.143089769999994,"Non-significant",1.19889236130481,"SF3B4","SF3B4_HUMAN"
-1.80791962175,7.292914211625,-2.40606398944912,0.0466378993957126,0.0694369781397114,-6.19445809367053,"NPT4_HUMAN",1,-2.4546532759054,0.0415781250402188,0.0632831375882998,-1.80791962175,"Non-significant",1.19871199658521,"SLC17A3","NPT4_HUMAN"
0.283101320749999,8.122530817875,2.38101279559726,0.0483967121491109,0.0718576513483981,-6.23226558219511,"DIP2C_HUMAN",25,2.45416304908964,0.0416090066411833,0.0633187068024073,0.283101320749999,"Non-significant",1.19846796358722,"DIP2C","DIP2C_HUMAN"
0.207664730000001,11.3217450375,2.38642106223491,0.0480113534912215,0.0713483248549904,-6.22410693680823,"APOA_HUMAN",19,2.45294208032721,0.0416860225675271,0.0634244556356834,0.207664730000001,"Non-significant",1.19774325158646,"LPA","APOA_HUMAN"
0.171656846999998,9.971351505,2.53630653051491,0.0384944677350696,0.058378672905724,-5.9973565841433,"KBRS1_HUMAN",9,2.45207994545735,0.0417404915061497,0.0634958676963248,0.171656846999998,"Non-significant",1.19725453762267,"NKIRAS1","KBRS1_HUMAN"
0.0918388400000012,12.9880781175,2.3489023768728,0.0507505955290463,0.0749171225419144,-6.28066209474924,"CP4FC_HUMAN",24,2.44962404526885,0.0418960507971328,0.063715627361563,0.0918388400000012,"Non-significant",1.19575403635341,"CYP4F12","CP4FC_HUMAN"
0.165407180000001,11.38123679,2.69606292042044,0.030470990827155,0.0475013837029942,-5.75497720932391,"EMC10_HUMAN",7,2.44956065438616,0.0419000738480417,0.063715627361563,0.165407180000001,"Non-significant",1.19575403635341,"EMC10","EMC10_HUMAN"
0.169935703250001,9.257103443125,2.80584897295509,0.0259832768399335,0.041152393927809,-5.58846816421967,"RCAN1_HUMAN",6,2.44904173311551,0.0419330215576088,0.063754227761379,0.169935703250001,"Non-significant",1.1954910103833,"RCAN1","RCAN1_HUMAN"
-1.3443597555,8.614782393,-2.37694874298697,0.048688367700696,0.0722270769709902,-6.23839506878335,"MET16_HUMAN",18,-2.44567197326299,0.0421476194346435,0.0640689421487124,-1.3443597555,"Non-significant",1.19335244664603,"METTL16","MET16_HUMAN"
-0.118816375000003,10.6216573725,-2.41527236308555,0.046007937954295,0.0686494793798465,-6.18055059383886,"M4K5_HUMAN",16,-2.44514841353069,0.0421810617187015,0.0640950594880814,-0.118816375000003,"Non-significant",1.19317544504836,"MAP4K5","M4K5_HUMAN"
-0.239827633000001,9.37427449225,-2.40777772413164,0.0465199948510113,0.0692788664283582,-6.19187021941997,"FHR5_HUMAN",12,-2.44509338406876,0.0421845782839625,0.0640950594880814,-0.239827633000001,"Non-significant",1.19317544504836,"CFHR5","FHR5_HUMAN"
0.0810308424999988,11.55901432125,2.35347415764578,0.0504084591274293,0.0745034020664741,-6.2737763192214,"NUDC3_HUMAN",22,2.44504589852814,0.0421876130074594,0.0640950594880814,0.0810308424999988,"Non-significant",1.19317544504836,"NUDCD3","NUDC3_HUMAN"
-0.054075714999998,12.9107594475,-2.16850831422134,0.0663087291965337,0.0951346856846949,-6.55073272833029,"RBM25_HUMAN",38,-2.44363112610612,0.0422781308121089,0.0642210064183215,-0.054075714999998,"Non-significant",1.19232289281345,"RBM25","RBM25_HUMAN"
0.108289005,12.59704721,2.54192440949333,0.0381780797018086,0.0579303391190899,-5.9888399248208,"TM245_HUMAN",12,2.44330042643063,0.042299317619834,0.0642416122914559,0.108289005,"Non-significant",1.19218356797072,"TMEM245","TM245_HUMAN"
-0.128111602499999,11.96932327875,-2.58537552876664,0.0358199996197057,0.0547961482385661,-5.92294279493437,"TIM14_HUMAN",10,-2.44291670782773,0.0423239147139666,0.0642673891414204,-0.128111602499999,"Non-significant",1.19200934291683,"DNAJC19","TIM14_HUMAN"
-0.105951309250001,9.792016267875,-3.07505032505524,0.0176765620738191,0.0292978056871761,-5.18209596991183,"DIESL_HUMAN",8,-2.44230455387275,0.042363185087648,0.0643154335561572,-0.105951309250001,"Non-significant",1.19168479839774,"TMEM68","DIESL_HUMAN"
-0.305486440749998,8.571823477875,-2.36654119986766,0.0494434674268604,0.0732312400177485,-6.25408653508137,"TNR6A_HUMAN",29,-2.44038511915561,0.042486559584223,0.0644911238493455,-0.305486440749998,"Non-significant",1.19050005479911,"TNRC6A","TNR6A_HUMAN"
-0.0527572675000023,15.01879596875,-2.24880371913989,0.0588627479767746,0.0855733188506784,-6.43095857553275,"NDUS3_HUMAN",26,-2.4391727407947,0.0425646753228276,0.0645980641512629,-0.0527572675000023,"Non-significant",1.18978049657181,"NDUFS3","NDUS3_HUMAN"
0.112869739999997,16.272901295,2.37856240134833,0.0485723498191242,0.0720676529881003,-6.2359614560088,"RB11A_HUMAN",19,2.43876036570565,0.0425912786901193,0.0646268025344762,0.112869739999997,"Non-significant",1.18958733063132,"RAB11A","RB11A_HUMAN"
0.163135292499994,14.96071422125,2.35425767936467,0.0503500593091956,0.0744301385333585,-6.2725960556109,"ARPC2_HUMAN",27,2.43808527341034,0.0426348671337252,0.0646812986087418,0.163135292499994,"Non-significant",1.18922126933229,"ARPC2","ARPC2_HUMAN"
0.3145264385,8.24778872725,2.37106910272461,0.0491134965262351,0.0727808829500063,-6.24726077764779,"P85B_HUMAN",17,2.43596092536976,0.0427723254659564,0.0648781593220347,0.3145264385,"Non-significant",1.18790148012278,"PIK3R2","P85B_HUMAN"
-0.0692300824999972,15.12753772625,-2.60180928665161,0.0349679010652676,0.0536289006694216,-5.89801042541917,"PSMD4_HUMAN",14,-2.43289965467601,0.0429712016989915,0.0651680926809643,-0.0692300824999972,"Non-significant",1.18596498961134,"PSMD4","PSMD4_HUMAN"
0.138107538249997,8.302733779125,2.70144355977563,0.0302331830840366,0.0472354958693873,-5.74681226422908,"CHSTE_HUMAN",8,2.43033568239367,0.0431384943258781,0.0654100321411812,0.138107538249997,"Non-significant",1.18435563746436,"CHST14","CHSTE_HUMAN"
1.161940217,7.13176006075,2.38014020968089,0.048459182309007,0.0719377329486826,-6.23358173201114,"ANGE1_HUMAN",3,2.42941375933571,0.0431988091839036,0.0654897055055978,1.161940217,"Non-significant",1.18382696250419,"ANGEL1","ANGE1_HUMAN"
0.194575071500001,7.6706814765,2.51446406061375,0.0397505321849386,0.0601107348020896,-6.03046066681131,"RFIP3_HUMAN",8,2.42908910973093,0.0432200691009174,0.0655101532910687,0.194575071500001,"Non-significant",1.18369138433562,"RAB11FIP3","RFIP3_HUMAN"
-0.138215302499997,10.66175329625,-2.41120091847125,0.0462853919767693,0.0689901978730661,-6.1867003802388,"CCNK_HUMAN",14,-2.42652556135706,0.0433883189840517,0.065753351441311,-0.138215302499997,"Non-significant",1.18208210633062,"CCNK","CCNK_HUMAN"
-0.0698540249999997,14.6913877725,-2.47147103264878,0.0423477436139097,0.0636726954908393,-6.09557046970482,"PSB8_HUMAN",16,-2.4245574060838,0.0435179439110377,0.0659379380237528,-0.0698540249999997,"Non-significant",1.18086463800736,"PSMB8","PSB8_HUMAN"
1.2267572875,8.13232314575,2.37155659014768,0.0490781050796545,0.0727412252007047,-6.24652580689701,"CBLN1_HUMAN",3,2.42277256599905,0.0436358357757379,0.0661012629033279,1.2267572875,"Non-significant",1.17979024298475,"CBLN1","CBLN1_HUMAN"
