"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1C"
0.124699592749998,9.147644519875,2.18755422980549,0.0641198633528342,0.0996723722830452,-6.31240464057861,"GUF1_HUMAN",21,-2.26093006142243,0.0553356429592934,0.0880211614462887,-0.124699592749998,"Non-significant",1.05541290518473,"GUF1","GUF1_HUMAN",0.124699592749998
0.180191040249998,9.234149932875,2.18397851367661,0.0644622613426386,0.100064898868711,-6.31774023691797,"GCR_HUMAN",24,-2.25975393709103,0.055435171084511,0.0881628409568572,-0.180191040249998,"Non-significant",1.05471442357388,"NR3C1","GCR_HUMAN",0.180191040249998
-0.0954821124999974,14.04502356125,-3.50185613146028,0.00963809961546832,0.0195805113663009,-4.33249355203601,"TPD52_HUMAN",7,2.25894752888455,0.0555035159561564,0.088254883228531,0.0954821124999974,"Non-significant",1.05426125533921,"TPD52","TPD52_HUMAN",-0.0954821124999974
-0.0502369425000015,10.24130976125,-1.90352215146561,0.0978257487507651,0.142413339588981,-6.72944659612836,"BIRC6_HUMAN",119,2.2587289363183,0.0555220566830439,0.0882677132744959,0.0502369425000015,"Non-significant",1.05419812440543,"BIRC6","BIRC6_HUMAN",-0.0502369425000015
0.156938312499998,13.09466636125,2.88962244769338,0.0228011147148492,0.0409438849449221,-5.24859836045684,"CDIPT_HUMAN",5,-2.2581443471172,0.0555716712141112,0.0883299295990464,-0.156938312499998,"Non-significant",1.05389211570549,"CDIPT","CDIPT_HUMAN",0.156938312499998
0.855985284000001,7.3885459305,2.20548063963351,0.0624306016965621,0.0974134656979492,-6.28562966348934,"NPL_HUMAN",5,-2.25778127407925,0.0556025078351318,0.0883622810223088,-0.855985284000001,"Non-significant",1.05373308158947,"NPL","NPL_HUMAN",0.855985284000001
0.1564896125,10.40406739625,2.29965974072648,0.0542645135928394,0.0863010537875554,-6.14433047878552,"DCTP1_HUMAN",10,-2.25678671297392,0.0556870659118794,0.0884799771105054,-0.1564896125,"Non-significant",1.05315499838999,"DCTPP1","DCTP1_HUMAN",0.1564896125
0.192777635000001,15.7275669575,2.37036347799274,0.0488515478097927,0.0789284447937019,-6.03766872442312,"PTMA_HUMAN",7,-2.25497807383961,0.0558411672348647,0.0887081037735911,-0.192777635000001,"Non-significant",1.05203670414355,"PTMA","PTMA_HUMAN",0.192777635000001
0.0685503499999989,12.7916759275,2.13591514070388,0.0692462991941597,0.106277686800359,-6.38928408304459,"NMI_HUMAN",24,-2.25446468833613,0.0558849868747501,0.0887609863137872,-0.0685503499999989,"Non-significant",1.05177788052458,"NMI","NMI_HUMAN",0.0685503499999989
1.90030837125,8.206797481125,2.18498481231704,0.064365716784038,0.0999626169967067,-6.31623883762027,"TGM3_HUMAN",27,-2.25307285014682,0.05600395934156,0.0889331901450658,-1.90030837125,"Non-significant",1.05093612871718,"TGM3","TGM3_HUMAN",1.90030837125
-0.0982985497500035,10.080438375125,-2.1840088090629,0.0644593526767621,0.100064898868711,-6.31769503815674,"SPART_HUMAN",20,2.25268959034845,0.0560367643473033,0.0889685226376755,0.0982985497500035,"Non-significant",1.05076362102702,"SPART","SPART_HUMAN",-0.0982985497500035
0.194297312499998,10.23298311125,2.56671300244147,0.0365332843916391,0.0612814038083833,-5.73977518967873,"TAF10_HUMAN",5,-2.25175776930109,0.0561166034924436,0.0890646649481089,-0.194297312499998,"Non-significant",1.05029456152723,"TAF10","TAF10_HUMAN",0.194297312499998
0.0802607575000014,10.09549593875,2.2111892656031,0.0619020977427252,0.0968218188668455,-6.27709447266095,"NELFA_HUMAN",18,-2.25173620563035,0.0561184524308229,0.0890646649481089,-0.0802607575000014,"Non-significant",1.05029456152723,"NELFA","NELFA_HUMAN",0.0802607575000014
0.0511577125000002,11.49099934125,2.00137752900834,0.084598843273819,0.126120206925189,-6.58753281280734,"RHG17_HUMAN",34,-2.25121897170981,0.0561628199932883,0.0891183000232355,-0.0511577125000002,"Non-significant",1.0500331064788,"ARHGAP17","RHG17_HUMAN",0.0511577125000002
-1.15244388575,6.239299416625,-2.20979810063338,0.0620304758838456,0.0969408383358104,-6.27917484023312,"CR021_HUMAN",2,2.25077564873885,0.0562008755062213,0.0891619009301599,1.15244388575,"Non-significant",1.04982068094238,"C18orf21","CR021_HUMAN",-1.15244388575
0.259045362499998,9.1418977975,2.31639413064306,0.0529306944989482,0.0844346752330875,-6.11912534747145,"POMP_HUMAN",6,-2.25062354169874,0.0562139385460178,0.089165842680539,-0.259045362499998,"Non-significant",1.04980148168146,"POMP","POMP_HUMAN",0.259045362499998
-0.163832427499999,10.91185057375,-2.57192549699661,0.0362537597535251,0.0609207729841806,-5.73184613113255,"TNR5_HUMAN",6,2.25008628713202,0.0562601025874956,0.0892222774619004,0.163832427499999,"Non-significant",1.0495266952783,"CD40","TNR5_HUMAN",-0.163832427499999
0.0661382675000048,17.68336200875,2.39180029953179,0.0473214327623163,0.0768096200180174,-6.00524989056034,"IF5A1_HUMAN",14,-2.24988712071133,0.0562772257581834,0.0892326440774507,-0.0661382675000048,"Non-significant",1.049476238122,"EIF5A","IF5A1_HUMAN",0.0661382675000048
-0.0669970525000014,12.14103460375,-2.24803523972185,0.0585975062288029,0.0923557180259124,-6.22190822869111,"EI2BA_HUMAN",17,2.24948230663022,0.0563120453839343,0.0892710608503258,0.0669970525000014,"Non-significant",1.04928930426831,"EIF2B1","EI2BA_HUMAN",-0.0669970525000014
-0.158550978249998,9.926737666375,-2.84907025398942,0.0241784216730063,0.0430044365008079,-5.31017255019992,"YPEL5_HUMAN",5,2.24932894679715,0.0563252420832422,0.0892751909589411,0.158550978249998,"Non-significant",1.04926921218166,"YPEL5","YPEL5_HUMAN",-0.158550978249998
-0.111778497500001,12.31528150875,-2.34933444662955,0.0504015513031106,0.0810598503976186,-6.06943698012023,"ATG3_HUMAN",11,2.24870633294023,0.0563788501275738,0.0893433592264185,0.111778497500001,"Non-significant",1.04893772249245,"ATG3","ATG3_HUMAN",-0.111778497500001
-0.5767844915,7.14764112225,-2.20316638499432,0.0626461443547524,0.0976593953701144,-6.28908860793515,"BTBD8_HUMAN",6,2.24599369091274,0.05661300893853,0.0896975662298626,0.5767844915,"Non-significant",1.04721934053763,"BTBD8","BTBD8_HUMAN",-0.5767844915
-0.126566409999999,15.08294487,-2.98229754175851,0.0199544261329708,0.0364454729956254,-5.10815334811456,"CHCH2_HUMAN",6,2.24476783327789,0.0567191453278812,0.0898488396859069,0.126566409999999,"Non-significant",1.04648752702759,"CHCHD2","CHCH2_HUMAN",-0.126566409999999
-0.0647208674999984,10.62866532875,-2.19517224361614,0.0633964596806742,0.0986644010235494,-6.30103150617171,"TCF25_HUMAN",19,2.24445460577077,0.0567462968760011,0.0898749598586647,0.0647208674999984,"Non-significant",1.04636129058029,"TCF25","TCF25_HUMAN",-0.0647208674999984
-0.113031384999999,17.365811825,-2.16116205532339,0.0666906405190634,0.102898665373455,-6.3517448067979,"TAGL2_HUMAN",23,2.24393207000386,0.0567916208440684,0.0899298463450409,0.113031384999999,"Non-significant",1.04609614862544,"TAGLN2","TAGL2_HUMAN",-0.113031384999999
0.0613679875000059,16.54819536125,2.11424006450424,0.0715182186076885,0.109366303455045,-6.42143480440534,"THIC_HUMAN",24,-2.24356980334657,0.0568230645485262,0.0899627368669284,-0.0613679875000059,"Non-significant",1.04593734082951,"ACAT2","THIC_HUMAN",0.0613679875000059
0.107212305250002,8.302208304375,2.12913551581076,0.0699490780907197,0.107219636156879,-6.39934823244126,"HLTF_HUMAN",33,-2.24029244679223,0.0571083216170807,0.0903973789503048,-0.107212305250002,"Non-significant",1.04384416160342,"HLTF","HLTF_HUMAN",0.107212305250002
-0.0808234225000017,11.79180312125,-2.17105712377199,0.0657149151460623,0.101723337083176,-6.33700662033313,"BCAT2_HUMAN",20,2.23966476616775,0.0571631172298784,0.0904569763272551,0.0808234225000017,"Non-significant",1.0435579333526,"BCAT2","BCAT2_HUMAN",-0.0808234225000017
0.789833068499995,8.0221517085,2.17917486770553,0.0649251285155423,0.10072669045332,-6.32490538261596,"XAF1_HUMAN",8,-2.23961532745815,0.0571674353891669,0.0904569763272551,-0.789833068499995,"Non-significant",1.0435579333526,"XAF1","XAF1_HUMAN",0.789833068499995
0.111128569,7.99084198475,2.15442316033699,0.0673634276732518,0.103765777020804,-6.3617739904317,"MDEAS_HUMAN",23,-2.23737468614488,0.0573634837599703,0.0907501510159139,-0.111128569,"Non-significant",1.04215264358856,"MIDEAS","MDEAS_HUMAN",0.111128569
-1.019323826,8.20512580875,-2.16934666178993,0.0658825517316497,0.101950436670842,-6.33955525655968,"PDE8A_HUMAN",24,2.23708205425823,0.0573891375800085,0.0907736987543425,1.019323826,"Non-significant",1.04203996800426,"PDE8A","PDE8A_HUMAN",-1.019323826
0.479791403,8.34823381875,2.44325139841448,0.0438455133339368,0.0719855535433879,-5.92731522929222,"PM2PB_HUMAN",1,-2.23667491559031,0.0574248487997416,0.0908131426891222,-0.479791403,"Non-significant",1.0418512948234,"PMS2P11","PM2PB_HUMAN",0.479791403
0.305265188000002,8.5620678665,2.1791330928035,0.0649291684144895,0.10072669045332,-6.32496768043131,"PHF8_HUMAN",13,-2.23515807397321,0.0575580905414179,0.0910067801863837,-0.305265188000002,"Non-significant",1.04092625066967,"PHF8","PHF8_HUMAN",0.305265188000002
0.141131401000001,9.6408736705,2.42853093413196,0.0448124570237932,0.0733445049036025,-5.94962938597557,"CGBP1_HUMAN",8,-2.23422924594897,0.0576398326401025,0.0911189327313249,-0.141131401000001,"Non-significant",1.04039137575524,"CGGBP1","CGBP1_HUMAN",0.141131401000001
0.129189252749999,9.955564141375,2.63361492111119,0.0331087808221142,0.0562902267319871,-5.63796932708676,"T126B_HUMAN",7,-2.23184120566669,0.0578505262366165,0.0914348557375662,-0.129189252749999,"Non-significant",1.03888821598586,"TMEM126B","T126B_HUMAN",0.129189252749999
0.108200312499999,11.09368646125,2.14764645756928,0.0680468315275775,0.104684567064419,-6.3718527377796,"NAA16_HUMAN",23,-2.23111111465824,0.0579150945588984,0.091519747288518,-0.108200312499999,"Non-significant",1.03848518775728,"NAA16","NAA16_HUMAN",0.108200312499999
0.104548214999999,12.309188485,2.427575100074,0.0448759926650283,0.0734199810119418,-5.95107786138132,"ERI3_HUMAN",10,-2.23030776323962,0.0579862250876139,0.0916149749322394,-0.104548214999999,"Non-significant",1.03803353289446,"ERI3","ERI3_HUMAN",0.104548214999999
0.0409693724999975,17.35512566375,1.82690693600852,0.109565231778893,0.157142307072365,-6.8389258585952,"RPN1_HUMAN",54,-2.2288563887632,0.0581149542196997,0.091801152383405,-0.0409693724999975,"Non-significant",1.03715186704917,"RPN1","RPN1_HUMAN",0.0409693724999975
0.382649183,8.75014173975,2.16171589053307,0.0666356473527319,0.10285088003961,-6.35092026742195,"PXK_HUMAN",19,-2.22844946673639,0.0581510971985861,0.0918410339679375,-0.382649183,"Non-significant",1.03696323552927,"PXK","PXK_HUMAN",0.382649183
0.135087727499998,10.42239916375,2.44431173651453,0.0437766932335921,0.0718865667769235,-5.92570743291785,"STEEP_HUMAN",8,-2.22489447317649,0.0584678088567163,0.0923239342175463,-0.135087727499998,"Non-significant",1.03468569711982,"STEEP1","STEEP_HUMAN",0.135087727499998
0.162632705000004,10.4791098825,2.34325418419367,0.0508589734375265,0.0817175537752403,-6.07861569761769,"IOD1_HUMAN",8,-2.22463890679392,0.0584906432828897,0.0923426919332229,-0.162632705000004,"Non-significant",1.03459746924011,"DIO1","IOD1_HUMAN",0.162632705000004
0.127656459999995,15.0095739375,6.04238015365984,0.000479509312795205,0.00164970775410236,-1.03706865481056,"ATPK_HUMAN",4,-2.21993366436197,0.0589126422490949,0.0929915096474946,-0.127656459999995,"Non-significant",1.0315567017855,"ATP5MF","ATPK_HUMAN",0.127656459999995
0.145464657500002,10.99304044375,2.39101951784146,0.0473762963109036,0.0768542728261368,-6.00643124320917,"RM53_HUMAN",8,-2.21962121325932,0.0589407723406342,0.0930184928026972,-0.145464657500002,"Non-significant",1.03143070172812,"MRPL53","RM53_HUMAN",0.145464657500002
-0.175306558500001,9.7731558085,-2.21379888100987,0.0616619996040443,0.0965358459625723,-6.27319135783364,"WIPI2_HUMAN",11,2.21929854971601,0.0589698359227768,0.0930469387856768,0.175306558500001,"Non-significant",1.03129791044679,"WIPI2","WIPI2_HUMAN",-0.175306558500001
-0.975819825999999,8.79348099225,-2.16212160881461,0.0665953902733102,0.102808158354163,-6.35031621373708,"RN139_HUMAN",5,2.21752852984048,0.0591295230558557,0.0932814429791892,0.975819825999999,"Non-significant",1.03020474439196,"RNF139","RN139_HUMAN",-0.975819825999999
0.731457471749999,6.764818906625,2.15028721342368,0.067779701651782,0.104330735066266,-6.36792604271511,"AMOL2_HUMAN",19,-2.21704948967076,0.0591728150590647,0.0933322713571961,-0.731457471749999,"Non-significant",1.0299681649453,"AMOTL2","AMOL2_HUMAN",0.731457471749999
-0.082384342500001,11.23883092375,-2.17316505439682,0.0655089113800172,0.10148403124833,-6.33386517971279,"SCRN3_HUMAN",18,2.21528698694881,0.059332368867259,0.093564116215417,0.082384342500001,"Non-significant",1.02889068029684,"SCRN3","SCRN3_HUMAN",-0.082384342500001
0.151908635750001,8.613855004375,2.16585329081099,0.0662262563329375,0.102369542385903,-6.34475919316069,"PJA2_HUMAN",16,-2.21510028776764,0.0593492952599461,0.093564116215417,-0.151908635750001,"Non-significant",1.02889068029684,"PJA2","PJA2_HUMAN",0.151908635750001
-1.2371941805,7.811247766,-2.15822813053703,0.0669827232102156,0.103323262919102,-6.3561120404585,"DDIT4_HUMAN",4,2.21505826378521,0.0593531058730377,0.093564116215417,1.2371941805,"Non-significant",1.02889068029684,"DDIT4","DDIT4_HUMAN",-1.2371941805
-0.0785794224999989,14.00708222375,-2.2828138302793,0.0556416220877556,0.0881419343314588,-6.16967602305094,"PMVK_HUMAN",14,2.21424369017692,0.0594270172556108,0.0936631130231008,0.0785794224999989,"Non-significant",1.02843141193631,"PMVK","PMVK_HUMAN",-0.0785794224999989
1.47260212925,7.205339431625,2.16270999634243,0.0665370512053661,0.10273691236674,-6.34944015093899,"ING4_HUMAN",2,-2.21393137621726,0.059455379791664,0.0936716421228626,-1.47260212925,"Non-significant",1.0283918662475,"ING4","ING4_HUMAN",1.47260212925
0.0495023725000046,10.47462630375,2.05792508302046,0.0777734211856124,0.117419338558755,-6.50460363776123,"TDRKH_HUMAN",24,-2.2138751836715,0.059460484303796,0.0936716421228626,-0.0495023725000046,"Non-significant",1.0283918662475,"TDRKH","TDRKH_HUMAN",0.0495023725000046
0.224845886250001,7.985475897625,2.39936635501738,0.0467931323028367,0.0760839722570622,-5.99379997888238,"RBMX2_HUMAN",5,-2.21381702558227,0.0594657678252981,0.0936716421228626,-0.224845886250001,"Non-significant",1.0283918662475,"RBMX2","RBMX2_HUMAN",0.224845886250001
0.153210164999994,16.3366735,2.25456933215545,0.0580303148335198,0.0915816370963749,-6.21210511500348,"FKBP2_HUMAN",10,-2.21224968743854,0.0596083330821182,0.0938786695719683,-0.153210164999994,"Non-significant",1.02743307375652,"FKBP2","FKBP2_HUMAN",0.153210164999994
-0.0584280499999998,13.541728855,-2.06840237304369,0.0765699186104664,0.115851345174587,-6.4891720283555,"DBNL_HUMAN",25,2.21097770927684,0.0597242827421006,0.0940437099258669,0.0584280499999998,"Non-significant",1.02667024674668,"DBNL","DBNL_HUMAN",-0.0584280499999998
0.13136339225,7.786242365875,2.13069569654389,0.0697867214865637,0.107009691724622,-6.39703282036505,"DGKQ_HUMAN",24,-2.21071521899593,0.0597482385228817,0.0940638592658516,-0.13136339225,"Non-significant",1.02657720692653,"DGKQ","DGKQ_HUMAN",0.13136339225
-0.867681026249999,7.875277757625,-2.14797113121709,0.0680139320197998,0.104653054581032,-6.37137001727558,"MTMR4_HUMAN",8,2.20895527588936,0.0599091045979716,0.0942995037640154,0.867681026249999,"Non-significant",1.02549059266158,"MTMR4","MTMR4_HUMAN",-0.867681026249999
-0.1649751665,9.286767006,-2.31736701297493,0.0528541809574205,0.0843445458709007,-6.11765919599454,"SMS1_HUMAN",8,2.20840804071373,0.0599592120597489,0.0943607540051575,0.1649751665,"Non-significant",1.02520859747094,"SGMS1","SMS1_HUMAN",-0.1649751665
-0.142889499500001,9.5083351135,-2.14520223547005,0.0682950178572827,0.105008884625873,-6.37548627052598,"CCM2_HUMAN",19,2.20826950351718,0.0599719038082471,0.0943631094268649,0.142889499500001,"Non-significant",1.02519775680001,"CCM2","CCM2_HUMAN",-0.142889499500001
0.282818555750001,8.798718571625,2.48125735369025,0.0414466713909538,0.0685276565622499,-5.86965027387727,"URM1_HUMAN",3,-2.20749953578113,0.060042491324003,0.0944460835052912,-0.282818555750001,"Non-significant",1.0248160467131,"URM1","URM1_HUMAN",0.282818555750001
-0.0681211950000034,16.0529049625,-2.15656975667541,0.0671483858169448,0.103510194596018,-6.35858002729923,"CLIC1_HUMAN",19,2.20736569484521,0.0600547697594827,0.0944460835052912,0.0681211950000034,"Non-significant",1.0248160467131,"CLIC1","CLIC1_HUMAN",-0.0681211950000034
0.368681073249999,7.404156267625,2.14125543395292,0.0686976859829922,0.105512535559519,-6.38135161794113,"KDM6A_HUMAN",19,-2.20732773977305,0.0600582521756271,0.0944460835052912,-0.368681073249999,"Non-significant",1.0248160467131,"KDM6A","KDM6A_HUMAN",0.368681073249999
-0.0916736124999957,11.44950449375,-2.14913550958012,0.0678960750205511,0.104490782608768,-6.36963870602863,"RILP_HUMAN",19,2.2070496770929,0.0600837708433591,0.0944685887779657,0.0916736124999957,"Non-significant",1.02471257231734,"RILP","RILP_HUMAN",-0.0916736124999957
-0.158740520249999,8.371411323375,-2.33065210782854,0.0518205186711954,0.0830093409121068,-6.09762973240207,"DPCD_HUMAN",8,2.20623816141629,0.0601583079141733,0.0945681420008517,0.158740520249999,"Non-significant",1.0242551435502,"DPCD","DPCD_HUMAN",-0.158740520249999
0.109926224999999,12.5395174025,2.17229984130391,0.0655933885363261,0.101558903742229,-6.33515467862839,"PGP_HUMAN",16,-2.20532065436182,0.0602426911564103,0.0946831332756634,-0.109926224999999,"Non-significant",1.02372737873392,"PGP","PGP_HUMAN",0.109926224999999
0.366001486750001,7.964530885125,2.19795395489426,0.0631343554221658,0.0983113766586802,-6.29687669872473,"FXL12_HUMAN",6,-2.20445030784195,0.0603228459981013,0.094791437158463,-0.366001486750001,"Non-significant",1.02323089222723,"FBXL12","FXL12_HUMAN",0.366001486750001
0.61032819725,7.158137440625,2.16643998399913,0.0661684078217861,0.102333386993809,-6.34388534042901,"TPGS1_HUMAN",5,-2.20370889435829,0.0603912104873625,0.0948811767377407,-0.61032819725,"Non-significant",1.02281993772835,"TPGS1","TPGS1_HUMAN",0.61032819725
0.143752336749998,9.358995318375,2.12255077165294,0.0706384630910053,0.108197638632398,-6.40911624236024,"CRCM_HUMAN",25,-2.20194424797731,0.0605542360922755,0.0951195780882949,-0.143752336749998,"Non-significant",1.02173008473852,"MCC","CRCM_HUMAN",0.143752336749998
-0.181559205249999,8.053512752125,-2.20985121441282,0.062025569580103,0.0969408383358104,-6.27909541764839,"CHK2_HUMAN",10,2.20144743427743,0.0606002128794387,0.0951740626720306,0.181559205249999,"Non-significant",1.02148139167009,"CHEK2","CHK2_HUMAN",-0.181559205249999
1.20895886425,6.781763791875,2.14112302483967,0.0687112358980946,0.105514120492811,-6.3815483506203,"AMERL_HUMAN",5,-2.20021299425227,0.0607146025835218,0.0953359510388422,-1.20895886425,"Non-significant",1.02074329670128,"AMMECR1L","AMERL_HUMAN",1.20895886425
-0.233822109499998,10.02363932275,-2.69098410167092,0.0304377745829988,0.0523591840734891,-5.55063771588665,"TSN13_HUMAN",3,2.20004027177988,0.0607306250909007,0.0953433486480167,0.233822109499998,"Non-significant",1.02070959885521,"TSPAN13","TSN13_HUMAN",-0.233822109499998
0.0943303125000021,17.49257826875,2.36407697915053,0.0493097580498022,0.0794801239029336,-6.04716928991044,"COX41_HUMAN",11,-2.19957206994694,0.060774078756886,0.0953938007154175,-0.0943303125000021,"Non-significant",1.02047984754502,"COX4I1","COX41_HUMAN",0.0943303125000021
0.188394785000003,13.1052602525,2.16159680762511,0.0666474678818777,0.10285088003961,-6.35109755952457,"GGCT_HUMAN",13,-2.19904348976759,0.0608231733166854,0.095453086554895,-0.188394785000003,"Non-significant",1.0202100237702,"GGCT","GGCT_HUMAN",0.188394785000003
0.162317991249999,8.186554074125,2.31200845921335,0.0532770082537238,0.0849407878325883,-6.12573354718861,"TSAP1_HUMAN",8,-2.1987797851458,0.0608476809777526,0.0954737719585772,-0.162317991249999,"Non-significant",1.02011591907712,"TRNAU1AP","TSAP1_HUMAN",0.162317991249999
-0.0589003525000038,12.56363511125,-2.03946246377464,0.0799398999573824,0.120198487427629,-6.53174747209679,"ERMP1_HUMAN",27,2.19733696753009,0.0609819448435093,0.0956666318790136,0.0589003525000038,"Non-significant",1.01923951590994,"ERMP1","ERMP1_HUMAN",-0.0589003525000038
-0.0678472525000036,11.80257392125,-2.03065290492207,0.0809945583090083,0.121499044667491,-6.54467666928747,"GIT2_HUMAN",33,2.1951227919872,0.061188562426876,0.0959729052281611,0.0678472525000036,"Non-significant",1.01785135832261,"GIT2","GIT2_HUMAN",-0.0678472525000036
0.720024585750002,7.156388401875,2.12948322924417,0.0699128615081145,0.107183613978155,-6.39883223530485,"TASO2_HUMAN",15,-2.19465551129935,0.0612322560496865,0.0960235695335456,-0.720024585750002,"Non-significant",1.0176221538146,"TASOR2","TASO2_HUMAN",0.720024585750002
-0.0602014075000028,11.39253318125,-1.97891114793177,0.0874713977199463,0.129773303382756,-6.62030250579875,"GPDM_HUMAN",41,2.19222285284542,0.061460226599932,0.0963489397508758,0.0602014075000028,"Non-significant",1.01615306007316,"GPD2","GPDM_HUMAN",-0.0602014075000028
-0.673359036249997,7.772169768875,-2.20146009255414,0.0628055417881355,0.0978716790039183,-6.29163843348762,"RAB3A_HUMAN",2,2.19219758173475,0.0614625992455166,0.0963489397508758,0.673359036249997,"Non-significant",1.01615306007316,"RAB3A","RAB3A_HUMAN",-0.673359036249997
0.0913667675000021,16.10187816625,2.47164094871003,0.0420406122806279,0.0693787205493818,-5.8842475986421,"TEBP_HUMAN",10,-2.1915334818264,0.0615249827064007,0.0964287986672092,-0.0913667675000021,"Non-significant",1.01579324374828,"PTGES3","TEBP_HUMAN",0.0913667675000021
-0.0864956377499979,9.403965592375,-2.72114194609656,0.0291245617718068,0.0503674458708574,-5.50473222984138,"CLCN3_HUMAN",9,2.19063790813717,0.061609209842517,0.0965428573643012,0.0864956377499979,"Non-significant",1.01527985157922,"CLCN3","CLCN3_HUMAN",-0.0864956377499979
-0.157463549999999,10.8251853,-2.73284185224502,0.0286311199501789,0.0496771737464097,-5.48692518302886,"S35F6_HUMAN",5,2.18818966955475,0.0618400481465492,0.0968865735738408,0.157463549999999,"Non-significant",1.01373640279239,"SLC35F6","S35F6_HUMAN",-0.157463549999999
-0.157827852499999,13.47041273125,-2.17647736879714,0.0651865114714823,0.101058875334398,-6.32892759805703,"EMC8_HUMAN",12,2.1875475615861,0.0619007331541474,0.0969636275332297,0.157827852499999,"Non-significant",1.01339114536225,"EMC8","EMC8_HUMAN",-0.157827852499999
0.133681772500003,13.21776580625,2.39854260693805,0.0468503573062903,0.0761623262747775,-5.99504676829548,"TIM10_HUMAN",8,-2.18727809944961,0.0619262173984999,0.0969855233095421,-0.133681772500003,"Non-significant",1.01329308651715,"TIMM10","TIM10_HUMAN",0.133681772500003
0.221880912500001,12.98040604375,9.13655234502159,3.39715579143367e-05,0.000213457513042402,1.92514392890514,"RALYL_HUMAN",1,-2.18635990536409,0.0620131335023123,0.0971036043639216,-0.221880912500001,"Non-significant",1.01276464932671,"RALYL","RALYL_HUMAN",0.221880912500001
-0.863371968249999,7.808291137125,-2.13966470308586,0.0688606479928792,0.105724299076863,-6.3837149409173,"PGS1_HUMAN",4,2.18573197506462,0.0620726431108535,0.0971787349148188,0.863371968249999,"Non-significant",1.01242875893724,"BGN","PGS1_HUMAN",-0.863371968249999
0.133413791499997,9.54704999925,2.17702969793192,0.0651329060404799,0.100994346029287,-6.32810410707502,"ZN346_HUMAN",13,-2.18525516849581,0.0621178684877404,0.0972314788269571,-0.133413791499997,"Non-significant",1.01219310886396,"ZNF346","ZN346_HUMAN",0.133413791499997
0.17244029025,8.980449318875,2.12102060751531,0.0707996296663893,0.108385411997456,-6.41138515722325,"AP4M1_HUMAN",19,-2.18457067470037,0.062182850392638,0.0973151217897411,-0.17244029025,"Non-significant",1.01181966949971,"AP4M1","AP4M1_HUMAN",0.17244029025
1.16767382625,7.100717425375,2.12128523856074,0.070771730870166,0.108362383197934,-6.41099279099216,"RFNG_HUMAN",7,-2.18312604297331,0.062320217315492,0.0975119940137892,-1.16767382625,"Non-significant",1.0109419626231,"RFNG","RFNG_HUMAN",1.16767382625
-0.221652030000001,13.3855831625,-2.23822120448481,0.0594599343390968,0.0935575483562156,-6.23662306831462,"LTOR3_HUMAN",7,2.18278764535317,0.0623524383961533,0.097544302754487,0.221652030000001,"Non-significant",1.0107980912571,"LAMTOR3","LTOR3_HUMAN",-0.221652030000001
-0.134223935000001,12.24270439,-2.21908759680389,0.0611782779465416,0.0958854043903681,-6.26527858559474,"NPTN_HUMAN",11,2.18234599911467,0.0623945153702866,0.0975920152265997,0.134223935000001,"Non-significant",1.01058571394073,"NPTN","NPTN_HUMAN",-0.134223935000001
0.0970284949999982,11.5836967225,3.14491102943817,0.0158298544955862,0.0299035955946427,-4.86294407915917,"CYBC1_HUMAN",7,-2.17908703240977,0.0627058806222578,0.0980608288988888,-0.0970284949999982,"Non-significant",1.00850444002425,"CYBC1","CYBC1_HUMAN",0.0970284949999982
0.0975675550000012,11.130194665,2.22384415281494,0.0607464898019523,0.0953327429790833,-6.25815905199302,"NUDT8_HUMAN",13,-2.17870026253079,0.0627429353808214,0.0981005754637254,-0.0975675550000012,"Non-significant",1.00832844501569,"NUDT8","NUDT8_HUMAN",0.0975675550000012
0.137640954999997,15.2527320375,2.11226098781832,0.0717293233232371,0.109629458983058,-6.42436666232122,"RAB6A_HUMAN",20,-2.17831745255619,0.0627796321804087,0.0981334891673528,-0.137640954999997,"Non-significant",1.0081827594027,"RAB6A","RAB6A_HUMAN",0.137640954999997
0.0788748275000035,10.97545731125,2.20365701890932,0.0626003858530646,0.0976241724987014,-6.28835535154005,"RPR1A_HUMAN",15,-2.17818144388998,0.0627926753302397,0.0981334891673528,-0.0788748275000035,"Non-significant",1.0081827594027,"RPRD1A","RPR1A_HUMAN",0.0788748275000035
0.183513400000002,16.1374737025,2.29550831258748,0.0546006448347011,0.0867210920127558,-6.15057914243091,"ARF4_HUMAN",7,-2.17811640634867,0.0627989133430657,0.0981334891673528,-0.183513400000002,"Non-significant",1.0081827594027,"ARF4","ARF4_HUMAN",0.183513400000002
0.169876574749999,9.837779760125,2.09762637037657,0.073309736706516,0.111741007359715,-6.44602691457243,"TM131_HUMAN",29,-2.17657867513286,0.0629465828353037,0.0983460142203475,-0.169876574749999,"Non-significant",1.00724323652945,"TMEM131","TM131_HUMAN",0.169876574749999
0.0972654824999992,10.32797300875,2.31832481029091,0.0527789633995025,0.084272377816709,-6.11621569295361,"BORG4_HUMAN",11,-2.17639639203813,0.0629641104713602,0.0983551681176975,-0.0972654824999992,"Non-significant",1.00720281494111,"CDC42EP4","BORG4_HUMAN",0.0972654824999992
