"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.524317264999999,11.1451771275,6.0707461518606,0.000455616009291191,0.00109600095385715,-1.15117785298052,"TBAL3_HUMAN",2,4.13426555224393,0.003562217006782,0.00670072018526345,0.524317264999999,"Up in D8C",2.17387851734737,"TUBAL3","TBAL3_HUMAN"
0.279036759249999,9.797894357875,4.40050854048897,0.00295788878781247,0.00567023984363687,-3.21961385950731,"LRC20_HUMAN",10,4.13357188207854,0.00356552997927903,0.00670545564376236,0.279036759249999,"Non-significant",2.17357170597818,"LRRC20","LRC20_HUMAN"
-0.97308850275,7.248816490375,-4.16059202996953,0.00399707601589879,0.00743246277035317,-3.54885308510583,"TR10D_HUMAN",4,-4.13017231653142,0.00358181462645783,0.00673457851581821,-0.97308850275,"Up in D1C",2.17168957944839,"TNFRSF10D","TR10D_HUMAN"
-1.010049462,7.78789442775,-4.14708865514183,0.00406643013731385,0.00754810385981468,-3.56762297442286,"FA53C_HUMAN",4,-4.12962916380026,0.00358442389585968,0.00673798149380046,-1.010049462,"Up in D1C",2.17147018616454,"FAM53C","FA53C_HUMAN"
-0.220259187499998,14.60450386875,-5.03513837345707,0.00138930895524257,0.00290150772639734,-2.38811888586018,"CBX3_HUMAN",9,-4.12783195993962,0.00359307222166384,0.00675273261012363,-0.220259187499998,"Non-significant",2.17052044682164,"CBX3","CBX3_HUMAN"
0.249333145,10.1905361425,4.51511959746018,0.00256938684115263,0.00499939097046988,-3.06520297221075,"PEDF_HUMAN",10,4.12704454711349,0.00359686844523885,0.00675836025967861,0.249333145,"Non-significant",2.1701586615371,"SERPINF1","PEDF_HUMAN"
-0.211354015000001,11.7851680525,-4.10275125996506,0.0043035522926208,0.00795322128360024,-3.62942955500281,"RRAGA_HUMAN",16,-4.12526624003367,0.00360545788819925,0.00677298964556085,-0.211354015000001,"Non-significant",2.16921958833565,"RRAGA","RRAGA_HUMAN"
-0.395834446500002,9.87842583675,-4.32629053714729,0.00324364760749355,0.00617589918309535,-3.32059905775984,"MRGBP_HUMAN",8,-4.12484636639379,0.00360748916815308,0.00677458310133559,-0.395834446500002,"Non-significant",2.16911742552519,"MRGBP","MRGBP_HUMAN"
-0.1493642325,13.86276566875,-3.84576834178446,0.00601190357104669,0.0106660356136293,-3.99290508606734,"SYFA_HUMAN",27,-4.12475867168506,0.00360791357716164,0.00677458310133559,-0.1493642325,"Non-significant",2.16911742552519,"FARSA","SYFA_HUMAN"
0.421123027749999,8.865095376875,3.96474345800211,0.00514353575831181,0.00929165514505149,-3.82353027281123,"UBE3B_HUMAN",28,4.1240188685494,0.0036114960946103,0.00677979968406909,0.421123027749999,"Non-significant",2.16878313760618,"UBE3B","UBE3B_HUMAN"
0.214844227499995,18.32594418625,3.84794058318631,0.00599469094830397,0.0106423082690434,-3.98979605882518,"CP3A4_HUMAN",47,4.12358739569455,0.00361358729160278,0.00678221493674457,0.214844227499995,"Non-significant",2.16862845101282,"CYP3A4","CP3A4_HUMAN"
-0.576554179250002,8.084956467125,-5.45450871723918,0.000869809751940574,0.00192634562684405,-1.86981964057147,"LERL1_HUMAN",2,-4.12336132150463,0.00361468351684101,0.00678276210228248,-0.576554179250002,"Up in D1C",2.16859341505614,"LEPROTL1","LERL1_HUMAN"
-0.242997407999999,8.6249302625,-4.06901757750516,0.0044940724459758,0.00824744973810799,-3.67663533501104,"TRAF7_HUMAN",16,-4.12097540064534,0.00362627472768807,0.00680299792559153,-0.242997407999999,"Non-significant",2.16729966146693,"TRAF7","TRAF7_HUMAN"
-0.298400162499998,12.02125131875,-4.05915808820148,0.00455147991382771,0.00834009221601168,-3.69046173707129,"GLYG2_HUMAN",15,-4.1198430040475,0.00363179017646094,0.00681182897138169,-0.298400162499998,"Non-significant",2.16673626466094,"GYG2","GLYG2_HUMAN"
-0.247768878500002,9.0735337735,-4.03708990570345,0.00468289246218059,0.00855114830236573,-3.72145687892296,"F262_HUMAN",17,-4.11781444573477,0.00364169318273173,0.00682888361229048,-0.247768878500002,"Non-significant",2.1656502890931,"PFKFB2","F262_HUMAN"
0.234162572499999,10.54999673375,4.07165498303554,0.00447885020355994,0.00822309483027809,-3.67293903108259,"ST38L_HUMAN",16,4.11684073776667,0.00364645700302509,0.00683629583596497,0.234162572499999,"Non-significant",2.16517915175189,"STK38L","ST38L_HUMAN"
0.296373842499996,13.44767379625,4.23517527574721,0.0036365722732884,0.00683143920025582,-3.44563744802015,"ENSA_HUMAN",11,4.11497291527754,0.00365561412446377,0.00685193939406384,0.296373842499996,"Non-significant",2.16418648705796,"ENSA","ENSA_HUMAN"
0.171371222500001,12.04273283375,4.45887399667405,0.00275254612914751,0.00531284894036739,-3.14074697461896,"NUDT7_HUMAN",13,4.11249472215854,0.00366780206161854,0.00687325557522958,0.171371222500001,"Non-significant",2.16283750697872,"NUDT7","NUDT7_HUMAN"
-0.447786092999999,8.68836796275,-4.05256615949968,0.00459030764444522,0.00840393204496715,-3.6997132795873,"CATIN_HUMAN",12,-4.10973723050991,0.00368141531843936,0.0068972326559514,-0.447786092999999,"Non-significant",2.161325124237,"CACTIN","CATIN_HUMAN"
-0.269527672500001,11.95275413875,-4.10007424959338,0.0043183448447321,0.00797356597946263,-3.63316997945913,"ALG11_HUMAN",14,-4.10878336940636,0.00368613708459995,0.00690454433024289,-0.269527672500001,"Non-significant",2.16086497767782,"ALG11","ALG11_HUMAN"
-0.223717452499997,12.19428217375,-4.16144244424321,0.00399275169954816,0.00742606003430968,-3.54767184150325,"AUP1_HUMAN",14,-4.10739996485688,0.00369299680819525,0.0069158564977289,-0.223717452499997,"Non-significant",2.16015402680515,"AUP1","AUP1_HUMAN"
0.146444320000002,14.6356432425,3.85733926015157,0.00592083085505739,0.0105221765290489,-3.97635121102216,"MPPB_HUMAN",25,4.10707816780527,0.0036945944444474,0.00691731154425747,0.146444320000002,"Non-significant",2.16006266397652,"PMPCB","MPPB_HUMAN"
-0.169547797500002,15.57094728875,-5.45450307143023,0.000869815097374358,0.00192634562684405,-1.86982645523457,"SRSF2_HUMAN",10,-4.10643131240156,0.00369780817149665,0.00692179104542423,-0.169547797500002,"Non-significant",2.15978151529745,"SRSF2","SRSF2_HUMAN"
1.06433665775,7.357502162375,3.96999534854969,0.0051084868140948,0.00924617465235239,-3.81609673524037,"ACSM1_HUMAN",16,4.10397182995092,0.00371005509108204,0.00694317370398103,1.06433665775,"Up in D8C",2.15844196944937,"ACSM1","ACSM1_HUMAN"
-0.82416164875,7.489238321625,-4.08891914162249,0.00438058554159717,0.00807433971793626,-3.64876691546936,"TRI44_HUMAN",6,-4.10258985371002,0.00371695585318839,0.00695454403696446,-0.82416164875,"Up in D1C",2.15773133852911,"TRIM44","TRI44_HUMAN"
0.84792161,7.97836387175,4.28938450191172,0.00339690045996309,0.00642271735689298,-3.37110501709259,"PCBP4_HUMAN",3,4.1022578119275,0.00371861593949036,0.00695610602617937,0.84792161,"Up in D8C",2.15763380702676,"PCBP4","PCBP4_HUMAN"
-0.238721134999995,10.3281372775,-4.38014134598448,0.00303345507143189,0.0058071752889165,-3.24724900588802,"PHC2_HUMAN",11,-4.10109812267334,0.00372442025405914,0.00696286695457864,-0.238721134999995,"Non-significant",2.1572119031792,"PHC2","PHC2_HUMAN"
0.243693590749999,9.982133269625,4.04801549229635,0.0046173226091608,0.00844605301055043,-3.70610343181155,"ARB2A_HUMAN",16,4.10108732439987,0.00372447434610733,0.00696286695457864,0.243693590749999,"Non-significant",2.1572119031792,"ARB2A","ARB2A_HUMAN"
0.153360845,10.9036240575,4.86817586715653,0.00168538672113497,0.00343226012864138,-2.60131679208,"THTPA_HUMAN",12,4.10104060283302,0.00372470839935877,0.00696286695457864,0.153360845,"Non-significant",2.1572119031792,"THTPA","THTPA_HUMAN"
0.173877955000002,10.5440360325,4.87881949445191,0.00166456179781548,0.00339559327051953,-2.58760782627062,"CSN7B_HUMAN",11,4.09743743806364,0.00374280659801485,0.00699514785247609,0.173877955000002,"Non-significant",2.15520310163879,"COPS7B","CSN7B_HUMAN"
0.264624115,11.0825119025,4.85003749958306,0.00172154165966185,0.00349659630103366,-2.62471606415781,"RM40_HUMAN",8,4.09689516073817,0.00374553860881537,0.00699870204693079,0.264624115,"Non-significant",2.15498249514614,"MRPL40","RM40_HUMAN"
0.184442042500001,14.69218802375,4.24827387372729,0.00357701034043233,0.00673155172125566,-3.42759040939263,"RALA_HUMAN",14,4.09558523590693,0.00375214695683442,0.00700949616559338,0.184442042500001,"Non-significant",2.15431319749217,"RALA","RALA_HUMAN"
-0.6719943285,6.7480828165,-4.86515813847717,0.00169134332479287,0.00344189591614658,-2.60520654828815,"ZNHI1_HUMAN",2,-4.09473235344037,0.00375645638289486,0.00701599176853995,-0.6719943285,"Up in D1C",2.15391092917448,"ZNHIT1","ZNHI1_HUMAN"
0.541214585,7.47043496375,4.12430932018882,0.00418642379341051,0.00775205759109342,-3.59934367543757,"RFIP3_HUMAN",8,4.09455096429894,0.00375737359231267,0.00701615020150719,0.541214585,"Up in D8C",2.15390112218086,"RAB11FIP3","RFIP3_HUMAN"
-0.765039324750002,7.782925069375,-4.0635880849283,0.00452558765500768,0.00829625453328833,-3.68424771545831,"MEN1_HUMAN",7,-4.0941596400462,0.00375935318148003,0.00701829190845961,-0.765039324750002,"Up in D1C",2.15376857234222,"MEN1","MEN1_HUMAN"
0.659448624999998,10.73331976,4.91226040445228,0.00160095979611755,0.00328707322104826,-2.54464068864626,"SDHF4_HUMAN",2,4.09395131939836,0.00376040747179279,0.00701870561996046,0.659448624999998,"Up in D8C",2.15374297247706,"SDHAF4","SDHF4_HUMAN"
-0.426668524500001,7.9300013185,-3.94710268119387,0.00526319213233738,0.00948783538551569,-3.84852599868525,"KMT2D_HUMAN",23,-4.09355538505044,0.00376241213834497,0.00702089260883545,-0.426668524500001,"Non-significant",2.15360766985763,"KMT2D","KMT2D_HUMAN"
0.686105012500001,9.4268015625,3.97955050380202,0.00504538454865241,0.00914374249851455,-3.80258180647114,"EXOG_HUMAN",13,4.09210339602338,0.00376977364508451,0.00703307261053946,0.686105012500001,"Up in D8C",2.15285489883943,"EXOG","EXOG_HUMAN"
-0.131613016249998,9.569587111375,-3.93186368753295,0.00536899735939388,0.00965754988099253,-3.87015187936742,"DEPD7_HUMAN",21,-4.0913836462286,0.00377342851274592,0.0070376394106455,-0.131613016249998,"Non-significant",2.15257298898971,"DEPDC7","DEPD7_HUMAN"
1.15243697175,8.330042481375,3.9800908805945,0.00504184133874123,0.00913928616005372,-3.8018178560754,"PP13G_HUMAN",9,4.09129255514237,0.00377389134370835,0.0070376394106455,1.15243697175,"Up in D8C",2.15257298898971,"PPP1R3G","PP13G_HUMAN"
0.0980551224999981,14.05461561625,3.35277730922412,0.0117318911250554,0.0194279195074836,-4.71325892947991,"OPLA_HUMAN",65,4.09103153725806,0.00377521790754203,0.00703855601474713,0.0980551224999981,"Non-significant",2.15251642880538,"OPLAH","OPLA_HUMAN"
-0.0912964350000003,12.230321765,-3.37348654749436,0.0113990344813499,0.0189138704022241,-4.68245554053122,"CCD93_HUMAN",43,-4.09067496204721,0.00377703093494511,0.00704037898068384,-0.0912964350000003,"Non-significant",2.15240396233661,"CCDC93","CCD93_HUMAN"
3.30277729,9.3812773225,3.99154931077938,0.00496734349192642,0.00901199704981657,-3.7856278731459,"M3K9_HUMAN",1,4.08786008242657,0.00379137646202299,0.00706543214644569,3.30277729,"Up in D8C",2.15086127003947,"MAP3K9","M3K9_HUMAN"
-0.2162413595,9.11983990675,-3.99818116223136,0.0049247742719155,0.0089424649586333,-3.77626557278864,"KLDC4_HUMAN",18,-4.08770902855481,0.00379214794525096,0.00706543214644569,-0.2162413595,"Non-significant",2.15086127003947,"KLHDC4","KLDC4_HUMAN"
-1.43430221075,7.894591390875,-3.949340119175,0.0052478493665316,0.0094679200150888,-3.84535341373263,"ATF6A_HUMAN",16,-4.08465103223115,0.00380780273665102,0.00709303188226109,-1.43430221075,"Up in D1C",2.14916808804955,"ATF6","ATF6A_HUMAN"
0.202682492500005,13.96392703125,4.0307751454837,0.00472125280673786,0.00861559642952877,-3.73033823434867,"VA0D1_HUMAN",17,4.08292467140287,0.0038166713484434,0.00710722845066891,0.202682492500005,"Non-significant",2.14829972462084,"ATP6V0D1","VA0D1_HUMAN"
-0.182049992500001,13.66666877375,-3.83504488376492,0.00609766491752378,0.0108045443745655,-4.008261997065,"TIM44_HUMAN",29,-4.08276370778606,0.00381749938403598,0.00710722845066891,-0.182049992500001,"Non-significant",2.14829972462084,"TIMM44","TIM44_HUMAN"
-0.211971759999999,10.53195882,-3.83630808230898,0.00608749377876305,0.0107910588982531,-4.00645221785753,"PKHG3_HUMAN",35,-4.08267543863801,0.00381795354426727,0.00710722845066891,-0.211971759999999,"Non-significant",2.14829972462084,"PLEKHG3","PKHG3_HUMAN"
-0.641710043499998,8.5712548495,-3.94359466822492,0.00528734592914367,0.00952083717939586,-3.85350154053407,"PARG_HUMAN",21,-4.08208437101086,0.00382099619692965,0.00711132191298742,-0.641710043499998,"Up in D1C",2.14804966141462,"PARG","PARG_HUMAN"
0.148887875,12.2486282575,3.69808392782599,0.0073178481167896,0.0127258390295893,-4.20568588400051,"GNPAT_HUMAN",42,4.08137777521435,0.00382463699852383,0.00711652654758441,0.148887875,"Non-significant",2.1477319262078,"GNPAT","GNPAT_HUMAN"
-1.414717078,8.23410779225,-3.94115271393107,0.00530423074538581,0.009549201399585,-3.85696601776031,"PXK_HUMAN",19,-4.07799442139459,0.00384212211732114,0.0071474834091591,-1.414717078,"Up in D1C",2.14584684405938,"PXK","PXK_HUMAN"
-0.200402020000002,10.808537125,-3.91476198295121,0.00549049765140441,0.00984668185184846,-3.89445777651254,"PDK1_HUMAN",22,-4.07662945011616,0.00384920072386769,0.00715907169052973,-0.200402020000002,"Non-significant",2.14514328856057,"PDK1","PDK1_HUMAN"
0.166245940000003,11.5168623925,4.12557822551938,0.00417963890623386,0.00774119453760606,-3.59757481611242,"WDR18_HUMAN",16,4.07645563678738,0.00385010311446838,0.00715917034013985,0.166245940000003,"Non-significant",2.1451373041693,"WDR18","WDR18_HUMAN"
-0.133010147499999,13.77173292625,-3.83005010767582,0.00613806331960899,0.0108715561506586,-4.01542000393577,"PUF60_HUMAN",24,-4.07621730390314,0.00385134084464536,0.00715989236425138,-0.133010147499999,"Non-significant",2.14509350645793,"PUF60","PUF60_HUMAN"
0.296916245,12.324050545,4.18833395948739,0.003858612022294,0.00720519289674704,-3.51037067853664,"NPTN_HUMAN",11,4.075640928309,0.00385433590531689,0.00716388034088557,0.296916245,"Non-significant",2.14485167683293,"NPTN","NPTN_HUMAN"
-0.550980329750002,8.643006682125,-4.52320303589711,0.00254418269784733,0.00495836207171217,-3.05438306672662,"TM219_HUMAN",4,-4.07423147668408,0.00386167055266801,0.00717593057505261,-0.550980329750002,"Up in D1C",2.14412177161076,"TMEM219","TM219_HUMAN"
-0.34238934525,10.131686329875,-4.56836776471828,0.00240826755140899,0.00472669361486354,-2.99410030699498,"JMJD8_HUMAN",7,-4.07303881504317,0.00386788883621793,0.00718590147685275,-0.34238934525,"Non-significant",2.14351874153612,"JMJD8","JMJD8_HUMAN"
-1.185412884,8.04929637925,-3.94525340351344,0.0052759100080037,0.00950430550490771,-3.851148692397,"SUH_HUMAN",12,-4.07148110808993,0.00387602669904797,0.00719943346105671,-1.185412884,"Up in D1C",2.14270167779338,"RBPJ","SUH_HUMAN"
-1.275335908,7.7484814525,-3.95408964265083,0.00521544153470087,0.00941751428791637,-3.83862101360294,"DPOD3_HUMAN",8,-4.06298583997285,0.00392073520640164,0.00728087178998885,-1.275335908,"Up in D1C",2.13781661644059,"POLD3","DPOD3_HUMAN"
3.1879642015,8.61097586175,3.96686398163433,0.00512935285680131,0.00926802041371452,-3.82052843543755,"C42S2_HUMAN",1,4.06005874672581,0.00393626867108746,0.00730810762744411,3.1879642015,"Up in D8C",2.13619506536152,"CDC42SE2","C42S2_HUMAN"
-1.580628276,8.86228019,-3.92146254555096,0.00544254044093906,0.00977106994178388,-3.88492995912382,"VWA1_HUMAN",22,-4.05864327662593,0.00394380412541664,0.00732008909476375,-1.580628276,"Up in D1C",2.13548363299505,"VWA1","VWA1_HUMAN"
-0.469020962499997,7.921371758,-3.99289500390983,0.004958673317263,0.00899932757592214,-3.7837276566272,"MON1A_HUMAN",12,-4.05852040759211,0.00394445897122042,0.00732008909476375,-0.469020962499997,"Non-significant",2.13548363299505,"MON1A","MON1A_HUMAN"
-1.97286069375,7.823781788375,-3.92022853461488,0.00545133816582316,0.00977853360283537,-3.88668420704786,"MELPH_HUMAN",19,-4.05664680074391,0.00395445916752461,0.007337031988348,-1.97286069375,"Up in D1C",2.13447958746295,"MLPH","MELPH_HUMAN"
-0.320144177500001,14.33199644375,-5.00890733049867,0.00143175103969934,0.00297393531631979,-2.42135286446587,"COA3_HUMAN",6,-4.05394488610437,0.0039689286658946,0.00736216903897174,-0.320144177500001,"Non-significant",2.13299421516294,"COA3","COA3_HUMAN"
0.128561020000003,15.0874741075,3.54860816467366,0.0089579167028386,0.0152568761140082,-4.42376190373331,"MVP_HUMAN",61,4.0537910510063,0.00396975421546169,0.00736216903897174,0.128561020000003,"Non-significant",2.13299421516294,"MVP","MVP_HUMAN"
-2.0854073755,8.94268077575,-3.92806281275388,0.00539574604127375,0.00970152375893695,-3.87555055330633,"BUD23_HUMAN",7,-4.05107284140535,0.00398437202911936,0.00738765328496417,-2.0854073755,"Up in D1C",2.13149349492646,"BUD23","BUD23_HUMAN"
-0.177345514999995,10.974411845,-4.1339035563969,0.00413541974955785,0.00767109442540121,-3.58597477410766,"SNX15_HUMAN",15,-4.04884998012217,0.00399636923423958,0.00740826836934361,-0.177345514999995,"Non-significant",2.13028329344087,"SNX15","SNX15_HUMAN"
-3.439894319,8.43342226775,-3.94753580624822,0.00526021826236613,0.00948652556149225,-3.84791179516737,"PHC1_HUMAN",1,-4.04689966854279,0.00400692759628412,0.00742620771967434,-3.439894319,"Up in D1C",2.12923290721777,"PHC1","PHC1_HUMAN"
0.395304917500001,11.43544089875,4.3461455000005,0.00316434627973841,0.00604128534358211,-3.2935069634252,"RT24_HUMAN",7,4.04592210691911,0.00401223114117021,0.00743440234973042,0.395304917500001,"Non-significant",2.12875393859418,"MRPS24","RT24_HUMAN"
0.1426913725,16.07476246375,3.62999664870743,0.00802070487570958,0.01381134247137,-4.30469327523608,"TCPE_HUMAN",48,4.04521107685782,0.00401609344356022,0.00743992343643276,0.1426913725,"Non-significant",2.12843153371566,"CCT5","TCPE_HUMAN"
-0.5967468025,7.63813036675,-3.95101129171881,0.00523642139555999,0.0094493247576911,-3.84298420171944,"CIKS_HUMAN",12,-4.0442744473977,0.00402118733170305,0.00744772314193036,-0.5967468025,"Up in D1C",2.12797647598036,"TRAF3IP2","CIKS_HUMAN"
0.145379544999999,10.9742774975,3.8623609502001,0.00588177306067263,0.0104593808287784,-3.96917235600509,"T23O_HUMAN",22,4.04366447922252,0.00402450841639158,0.00745223669634548,0.145379544999999,"Non-significant",2.12771335958843,"TDO2","T23O_HUMAN"
-0.541206002249998,7.738260447875,-4.02575488294437,0.00475199382455865,0.00866794112685672,-3.73740280567727,"MIER3_HUMAN",9,-4.0411259385629,0.00403836184362686,0.00747624686578757,-0.541206002249998,"Up in D1C",2.12631636664591,"MIER3","MIER3_HUMAN"
1.07773411275,6.712952077375,3.97162782303806,0.00509764537989906,0.00922853369999337,-3.81378687813528,"IDS_HUMAN",6,4.03961761358979,0.00404661753580714,0.00748988564104488,1.07773411275,"Up in D8C",2.12552481325411,"IDS","IDS_HUMAN"
0.485140800000002,10.976900815,4.01607949864491,0.0048118570388062,0.0087638597623374,-3.75102773456485,"GSTP1_HUMAN",10,4.03891026256701,0.00405049544354723,0.00749541736414042,0.485140800000002,"Non-significant",2.12520417950729,"GSTP1","GSTP1_HUMAN"
1.59284639375,8.558730602375,3.90170108955087,0.00558530277454087,0.00998531984834473,-3.91304662552644,"FOLH1_HUMAN",24,4.03858319377172,0.0040522898890489,0.00749709207085013,1.59284639375,"Up in D8C",2.12510715560492,"FOLH1","FOLH1_HUMAN"
0.144162179999999,11.57746768,4.24987903825305,0.0035697850662888,0.0067194547395597,-3.42538049105745,"BABA2_HUMAN",15,4.03811959556653,0.00405483486779732,0.00750015429024875,0.144162179999999,"Non-significant",2.12492980237971,"BABAM2","BABA2_HUMAN"
0.215979097499998,10.40108776125,3.85156273849753,0.00596610821336043,0.01059817199798,-3.98461319523269,"C2D1B_HUMAN",25,4.03740960347127,0.00405873580432812,0.00750556557576651,0.215979097499998,"Non-significant",2.1246165762815,"CC2D1B","C2D1B_HUMAN"
0.301792859999995,13.0584255475,5.18294555853304,0.00117472012267854,0.00249917110400237,-2.20265818183353,"AP2S1_HUMAN",6,4.03726309404236,0.00405954128128124,0.00750556557576651,0.301792859999995,"Non-significant",2.1246165762815,"AP2S1","AP2S1_HUMAN"
0.269356012499998,10.35068571625,4.46783396518105,0.0027224323747222,0.00526557652283925,-3.12868259813261,"CHCH5_HUMAN",9,4.0358978850315,0.00406705521236054,0.0075178088563568,0.269356012499998,"Non-significant",2.12390872061274,"CHCHD5","CHCH5_HUMAN"
0.2244896875,12.29399466375,3.81924193455067,0.00622647892678221,0.0110188937379482,-4.03092015813471,"WDTC1_HUMAN",31,4.03537267359428,0.00406994990871628,0.00751986610062253,0.2244896875,"Non-significant",2.12378989242411,"WDTC1","WDTC1_HUMAN"
0.0608761325000007,12.79336464375,2.71137845326407,0.0293815028984007,0.0443114489051028,-5.68308690119198,"PI4KA_HUMAN",97,4.03537221375918,0.00406995244406691,0.00751986610062253,0.0608761325000007,"Non-significant",2.12378989242411,"PI4KA","PI4KA_HUMAN"
-0.394072294249998,8.686236262375,-4.13501776183797,0.00412954062221575,0.00766187495149826,-3.58442302882766,"TADA1_HUMAN",9,-4.03441786635802,0.00407521802079217,0.00752794492598229,-0.394072294249998,"Non-significant",2.12332356684295,"TADA1","TADA1_HUMAN"
0.230298282500002,11.23972713875,5.14963259060207,0.00121967034964648,0.00258176830164997,-2.24419055429723,"MOB2_HUMAN",8,4.0335893546617,0.00407979527281075,0.00753474898214764,0.230298282500002,"Non-significant",2.12293121149587,"MOB2","MOB2_HUMAN"
-0.35512328175,9.644307971125,-3.9226424328862,0.00543414301930558,0.00976015161085164,-3.88325284042519,"TT39C_HUMAN",17,-4.0323133969112,0.00408685538408784,0.00754613450875715,-0.35512328175,"Non-significant",2.12227545782965,"TTC39C","TT39C_HUMAN"
-0.89854478875,7.930064439625,-3.96873043856163,0.00511690447083285,0.00925413208089816,-3.81788675476272,"S7A6O_HUMAN",7,-4.03116179347091,0.00409323875406848,0.0075562657595364,-0.89854478875,"Up in D1C",2.1216927760188,"SLC7A6OS","S7A6O_HUMAN"
0.129760027499998,13.73489940125,4.32981460692869,0.00322941484914908,0.00615714493632155,-3.31578640322598,"MECR_HUMAN",15,4.02616606432284,0.0041210552094156,0.00760595015549903,0.129760027499998,"Non-significant",2.11884652500157,"MECR","MECR_HUMAN"
0.245555400000001,16.57409215,3.93974332510247,0.00531400260943981,0.00956475079969426,-3.85896592223493,"BAP31_HUMAN",17,4.0202665976047,0.00415416695444554,0.0076653838132709,0.245555400000001,"Non-significant",2.11546609471535,"BCAP31","BAP31_HUMAN"
-0.220675227500003,12.47070038375,-3.95197745865584,0.00522982681513367,0.00943944544427445,-3.84161464175346,"H2AW_HUMAN",17,-4.01908007885215,0.00416086113851004,0.00767605570945528,-0.220675227500003,"Non-significant",2.11486188200571,"MACROH2A2","H2AW_HUMAN"
0.1578855525,11.36190652875,3.96867483566512,0.00511727484032107,0.00925413208089816,-3.81796544532353,"GAS2_HUMAN",18,4.01688457509016,0.0041732786320278,0.00769727912239876,0.1578855525,"Non-significant",2.11366276456178,"GAS2","GAS2_HUMAN"
-0.17495227,14.2165008775,-3.69323461713112,0.00736563753176492,0.0128010224237622,-4.21271881857294,"MOGS_HUMAN",47,-4.01468445000627,0.00418576242607908,0.00771833534718669,-0.17495227,"Non-significant",2.11247635607445,"MOGS","MOGS_HUMAN"
0.249405384999999,13.8306195725,4.07226426274828,0.00447534164249457,0.00822023419145494,-3.67208526517108,"VATE1_HUMAN",13,4.0145500765446,0.00418652618428492,0.00771833534718669,0.249405384999999,"Non-significant",2.11247635607445,"ATP6V1E1","VATE1_HUMAN"
0.267377376500002,9.51307821275,4.68112679997386,0.00210253374543848,0.00419093107582485,-2.84486814967875,"KXDL1_HUMAN",8,4.01326528483746,0.00419383634810235,0.00773012170963366,0.267377376500002,"Non-significant",2.11181366812486,"KXD1","KXDL1_HUMAN"
-1.89336979425,7.063026845625,-3.87763066651295,0.00576471698340273,0.0102794160044641,-3.9473633801074,"CEP85_HUMAN",13,-4.00966158999125,0.00421441418954176,0.00776635268990981,-1.89336979425,"Up in D1C",2.10978289092059,"CEP85","CEP85_HUMAN"
-0.0833811750000031,11.445219755,-3.21914597908229,0.014145998439095,0.0229610284696961,-4.91299966850175,"COG2_HUMAN",46,-4.0089576614242,0.00421844648283608,0.0077714739014827,-0.0833811750000031,"Non-significant",2.10949660712224,"COG2","COG2_HUMAN"
0.336235052500003,10.76319432375,6.37075260225099,0.00033814370871387,0.000848489232292265,-0.818832444180452,"ATG12_HUMAN",4,4.00885459902733,0.00421903720170659,0.0077714739014827,0.336235052500003,"Non-significant",2.10949660712224,"ATG12","ATG12_HUMAN"
0.846581101499998,7.31725245725,3.87302041026631,0.00579978982601087,0.0103310288342024,-3.95394477960789,"ABCC9_HUMAN",18,4.00509425226038,0.00424065144685884,0.00780958073969263,0.846581101499998,"Up in D8C",2.10737228076104,"ABCC9","ABCC9_HUMAN"
-0.178780557499998,13.91621494125,-3.97312202581544,0.00508774417238659,0.0092125876754128,-3.811672979877,"KBL_HUMAN",17,-4.00368819251311,0.00424876408180527,0.00782281180549073,-0.178780557499998,"Non-significant",2.10663711751315,"GCAT","KBL_HUMAN"
-0.164203402499997,14.21359813125,-3.78540352793741,0.00651234316190308,0.011469398351793,-4.07954484977563,"PACN2_HUMAN",25,-4.00315540927835,0.00425184249297185,0.00782677011864157,-0.164203402499997,"Non-significant",2.10641742172778,"PACSIN2","PACN2_HUMAN"
-1.74813258675,8.590943395875,-3.88556309689075,0.00570490853481136,0.0101856966828903,-3.93604588404239,"ZC3H8_HUMAN",7,-4.0018478649516,0.00425940767164583,0.00783898411884339,-1.74813258675,"Up in D1C",2.1057402153981,"ZC3H8","ZC3H8_HUMAN"
0.0636959075000014,12.16014241875,2.79712727657117,0.0259187998424573,0.0395205433921983,-5.55228307166756,"NUP98_HUMAN",72,3.99782207489283,0.00428279145864115,0.0078802988877726,0.0636959075000014,"Non-significant",2.10345731006772,"NUP98","NUP98_HUMAN"
2.12499547025,7.103690743375,3.92069393158089,0.00544801836215998,0.00977465874300691,-3.88602258340873,"FKB1B_HUMAN",2,3.99163364598296,0.00431900763642798,0.0079452019571042,2.12499547025,"Up in D8C",2.09989505909333,"FKBP1B","FKB1B_HUMAN"
-0.320320132499994,16.44053554375,-4.12207705855133,0.00419838898922903,0.00776909347754368,-3.6024559956867,"H14_HUMAN",10,-3.99124869461019,0.00432127136152485,0.00794763174913659,-0.320320132499994,"Non-significant",2.09976226398585,"H1-4","H14_HUMAN"
-0.2128181425,11.45765376125,-3.78591468300911,0.00650792058780754,0.0114648846467443,-4.07880925324374,"RTF1_HUMAN",28,-3.99097152474867,0.00432290206536044,0.00794889648973019,-0.2128181425,"Non-significant",2.09969315834797,"RTF1","RTF1_HUMAN"
