"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0034364","GO:0034364","high-density lipoprotein particle","6/746","27/19944",0.222222222222222,5.94101876675603,5.06434272493433,0.000405123564830132,0.00323494189827045,0.0023868238304996,"351/3931/5360/55937/336/3990",6,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030684","GO:0030684","preribosome","12/746","104/19944",0.115384615384615,3.08475974427717,4.20183034218687,0.000508545819862584,0.00400105902391886,0.00295208486762336,"83732/161424/27341/9790/23481/10412/51096/23076/10969/57050/56902/56342",12,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030175","GO:0030175","filopodium","12/746","105/19944",0.114285714285714,3.05538108004596,4.16259137489369,0.000555032286331031,0.00426176392440177,0.00314443968844204,"3675/2195/6624/10381/4133/3685/3688/351/10642/5420/59341/26031",12,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005884","GO:0005884","actin filament","13/746","120/19944",0.108333333333333,2.89624664879357,4.10701670647633,0.000557613971417054,0.00426176392440177,0.00314443968844204,"301/23406/8826/7798/64780/9260/23022/92521/6714/9645/55604/440915/23433",13,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005811","GO:0005811","lipid droplet","12/746","107/19944",0.11214953271028,2.99827115331613,4.08549775227998,0.000658768372251169,0.00496395886132923,0.00366253728086269,"338/10938/2182/23111/79888/729359/5947/57104/857/196410/550/1727",12,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0032580","GO:0032580","Golgi cisterna membrane","11/746","93/19944",0.118279569892473,3.16215515004757,4.11977785440775,0.00069748073954709,0.00513878714703047,0.00379153011340172,"2590/27032/11070/80146/51172/84910/11285/23423/126792/6272/8703",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0044754","GO:0044754","autolysosome","5/746","20/19944",0.25,6.68364611260054,5.01291597449277,0.000701180302305092,0.00513878714703047,0.00379153011340172,"8878/2495/2512/1201/9842",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042383","GO:0042383","sarcolemma","14/746","139/19944",0.100719424460432,2.69269195903331,3.94761301905196,0.000726022707911198,0.00524894795584447,0.00387280960834565,"2318/301/3880/493/1291/23385/3688/653145/5663/6513/54407/633/8910/1292",14,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","4/746","12/19944",0.333333333333333,8.91152815013405,5.40396124973706,0.000755808262839538,0.00539143227492204,0.00397793822547125,"10312/527/23545/245972",4,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030864","GO:0030864","cortical actin cytoskeleton","10/746","80/19944",0.125,3.34182305630027,4.13716062260109,0.000781221743820784,0.00549938990715947,0.00405759215973399,"3880/23406/8826/2037/2934/9780/6513/91663/3996/59341",10,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0060076","GO:0060076","excitatory synapse","9/746","67/19944",0.134328358208955,3.59121283662118,4.18795236889253,0.000837747643957415,0.00582071414957425,0.00429467349943993,"3675/3688/23022/2896/10154/492/28964/6272/9194",9,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030666","GO:0030666","endocytic vesicle membrane","18/746","208/19944",0.0865384615384615,2.31356980820788,3.75397971697876,0.000854434460491945,0.00586054405593834,0.00432406103487826,"306/338/7037/1755/3105/8673/10312/928/527/857/90809/4193/80223/57192/3106/23545/245972/7311",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","5/746","21/19944",0.238095238095238,6.36537725009575,4.84919007990833,0.000892188438912653,0.00596651018522837,0.00440224558674006,"338/351/55937/336/4023",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","5/746","21/19944",0.238095238095238,6.36537725009575,4.84919007990833,0.000892188438912653,0.00596651018522837,0.00440224558674006,"338/351/55937/336/4023",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0032432","GO:0032432","actin filament bundle","11/746","96/19944",0.114583333333333,3.06333780160858,3.9947006512208,0.000912098574100942,0.0060243547795556,0.00444492482505332,"22998/9531/6624/7798/9260/10398/54751/23022/1410/4082/55917",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005798","GO:0005798","Golgi-associated vesicle","11/746","97/19944",0.11340206185567,3.03175699953014,3.95409283525137,0.000994746860111905,0.0064901167092667,0.00478857602749634,"102/351/55690/5874/9445/54503/23390/23423/6272/23433/8218",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0098858","GO:0098858","actin-based cell projection","19/746","231/19944",0.0822510822510823,2.19894850457853,3.61299053651926,0.00114327556409494,0.00736930634687702,0.00543726488948132,"3675/2195/6624/10381/960/54825/4133/3685/3688/5205/351/8140/634/10642/9780/5420/59341/26031/55591",19,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0043202","GO:0043202","lysosomal lumen","11/746","99/19944",0.111111111111111,2.97050938337802,3.87442463675873,0.00117864174258701,0.00750682538433391,0.00553872999335999,"338/3339/4969/375790/2629/2331/2719/4758/54749/6625/633",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0032587","GO:0032587","ruffle membrane","11/746","100/19944",0.11,2.94080428954424,3.83533937332226,0.00128057272287712,0.00806007537340305,0.00594693214958415,"1969/3685/3688/3678/23286/6714/79574/23396/59341/324/8844",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0031674","GO:0031674","I band","14/746","150/19944",0.0933333333333333,2.49522788203753,3.62345521690529,0.00152498171362016,0.00948680484635796,0.00699961006863598,"2318/3880/9531/493/9260/10398/23022/1410/27063/91624/6513/29780/7286/26287",14,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","4/746","15/19944",0.266666666666667,7.12922252010724,4.68106777636718,0.00190555574325589,0.0117180726740448,0.00864589720170547,"10312/527/23545/245972",4,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0035579","GO:0035579","specific granule membrane","10/746","91/19944",0.10989010989011,2.93786642312112,3.65231416336895,0.00211311398939824,0.0128467725491825,0.00947868117253993,"102/3685/2040/634/8673/81619/23250/64114/966/683",10,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030687","GO:0030687","preribosome, large subunit precursor","4/746","16/19944",0.25,6.68364611260054,4.48323834240614,0.00246617016536708,0.0147749498322375,0.0109013402598899,"23481/10412/10969/56342",4,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042641","GO:0042641","actomyosin","10/746","93/19944",0.10752688172043,2.87468650004324,3.57203410063584,0.00248550557925491,0.0147749498322375,0.0109013402598899,"22998/1627/9531/6624/7798/9260/10398/54751/23022/55917",10,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005938","GO:0005938","cell cortex","23/746","324/19944",0.0709876543209877,1.8978254393804,3.21182278720569,0.00261231922018628,0.0153581404703259,0.0113316334016178,"3880/2244/1627/23406/8826/6624/2037/10398/2934/4082/9780/857/5663/7127/6513/10755/91663/3918/27347/3996/59341/5311/80762",23,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
