"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031010","GO:0031010","ISWI-type complex","4/733","15/19944",0.266666666666667,7.25566166439291,4.73421932514753,0.00178629646706833,0.0183182951426811,0.0141945126898102,"8467/11176/9031/51773",4,"Downres_DEq_MS_BD_vs_BM1"
"GO:0042581","GO:0042581","specific granule","14/733","160/19944",0.0875,2.38076398362892,3.42526861963811,0.00237862026772613,0.0239234307696301,0.0185378300217522,"2040/634/567/5768/102/961/6809/9522/3684/6590/3934/94103/1088/4317",14,"Downres_DEq_MS_BD_vs_BM1"
"GO:0055037","GO:0055037","recycling endosome","17/733","214/19944",0.0794392523364486,2.16144126684602,3.33666682034581,0.00244347075675807,0.0241119850148013,0.0186839372661739,"3105/3134/30844/3106/4241/3107/567/3136/30845/3133/8216/9522/10067/51762/1318/55041/6764",17,"Downres_DEq_MS_BD_vs_BM1"
"GO:1904949","GO:1904949","ATPase complex","12/733","127/19944",0.094488188976378,2.57090373935182,3.46900339779319,0.00252116845223248,0.0244179833429183,0.0189210497877097,"10312/9188/8467/527/9219/10514/11176/9031/6597/245972/51773/6602",12,"Downres_DEq_MS_BD_vs_BM1"
"GO:0098637","GO:0098637","protein complex involved in cell-matrix adhesion","4/733","17/19944",0.235294117647059,6.40205440975845,4.35245911597473,0.00293760348042405,0.0279339385502142,0.0216454993294404,"3912/4811/3371/7148",4,"Downres_DEq_MS_BD_vs_BM1"
"GO:0032994","GO:0032994","protein-lipid complex","6/733","40/19944",0.15,4.08130968622101,3.81037228169518,0.00318973293155143,0.029789827200025,0.0230835935835959,"51599/6291/8504/5360/55937/3931",6,"Downres_DEq_MS_BD_vs_BM1"
"GO:0000932","GO:0000932","P-body","10/733","100/19944",0.1,2.72087312414734,3.3698183338176,0.00373107023208299,0.0342342058136738,0.0265274614838772,"3669/6737/7150/55337/10642/85363/219988/60489/10644/25819",10,"Downres_DEq_MS_BD_vs_BM1"
"GO:0000792","GO:0000792","heterochromatin","9/733","85/19944",0.105882352941176,2.8809244843913,3.39448880478703,0.00397336679923257,0.0358288075172178,0.0277630892505361,"8467/9555/11176/4204/1786/9031/23076/23378/222229",9,"Downres_DEq_MS_BD_vs_BM1"
"GO:0043596","GO:0043596","nuclear replication fork","6/733","42/19944",0.142857142857143,3.88696160592477,3.65838610080712,0.0040974675520861,0.0363216191481531,0.0281449599920276,"11277/4172/8467/2073/9031/7507",6,"Downres_DEq_MS_BD_vs_BM1"
"GO:0005721","GO:0005721","pericentric heterochromatin","5/733","30/19944",0.166666666666667,4.53478854024557,3.7845745125095,0.00439310564395856,0.0382932375298388,0.0296727311039306,"8467/9555/1786/9031/222229",5,"Downres_DEq_MS_BD_vs_BM1"
"GO:0005614","GO:0005614","interstitial matrix","4/733","19/19944",0.210526315789474,5.72815394557335,4.02755509281072,0.00451298744631848,0.038693318597124,0.0299827466235137,"3371/89797/1303/54507",4,"Downres_DEq_MS_BD_vs_BM1"
"GO:0005769","GO:0005769","early endosome","28/733","448/19944",0.0625,1.70054570259209,2.929374981685,0.00461199170753883,0.0389043816619808,0.0301462955416375,"5371/301/3105/1889/3134/30844/3106/4241/3107/7098/10410/4012/23385/567/27329/55361/151636/3136/30845/3133/255738/23503/55300/148022/26750/3996/245972/6272",28,"Downres_DEq_MS_BD_vs_BM1"
